trial_order,trial_number,phase,phase_numeric,equivalence_group,eg_numeric,facial_cue_valid,verbal_cue_valid,facial_cue_accuracy,verbal_cue_accuracy,facial_cue_direction,verbal_cue_direction,facial_direction_left,verbal_direction_left,card_left_points,card_right_points,point_difference,correct_side,response_key,chose_left,rt_raw,followed_facial,followed_verbal,chose_high_reward,is_timeout,response_for_model
1,1,calibration,1,C,3,1.0,0.0,0.9,0.8,right,left,0,1,4.0,10.0,6.0,right,Z,1.0,451.2000000178814,0.0,1.0,0.0,False,1.0
2,2,calibration,1,A,1,0.0,1.0,0.7,0.8,left,right,1,0,6.0,10.0,4.0,right,Z,1.0,562.0,1.0,0.0,0.0,False,1.0
3,3,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,5.0,7.0,2.0,right,M,0.0,152.80000000595464,1.0,1.0,1.0,False,0.0
4,4,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,2.0,4.0,2.0,right,M,0.0,974.1999999999972,1.0,1.0,1.0,False,0.0
5,5,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,8.0,1.0,7.0,left,Z,1.0,519.9999999940337,1.0,1.0,1.0,False,1.0
6,6,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,4.0,7.0,3.0,right,M,0.0,736.9000000178785,1.0,1.0,1.0,False,0.0
7,7,calibration,1,A,1,0.0,0.0,0.7,0.8,left,left,1,1,5.0,6.0,1.0,right,Z,1.0,334.9999999940337,1.0,1.0,0.0,False,1.0
8,8,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,2.0,8.0,6.0,right,M,0.0,269.09999999403954,1.0,1.0,1.0,False,0.0
9,9,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,4.0,5.0,1.0,right,M,0.0,1153.1000000059576,1.0,1.0,1.0,False,0.0
10,10,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,8.0,4.0,4.0,left,M,0.0,946.8999999940424,0.0,0.0,0.0,False,0.0
11,11,calibration,1,B,2,0.0,1.0,0.8,0.8,right,left,0,1,4.0,1.0,3.0,left,Z,1.0,106.10000000595755,0.0,1.0,1.0,False,1.0
12,12,calibration,1,A,1,0.0,1.0,0.7,0.8,right,left,0,1,8.0,3.0,5.0,left,Z,1.0,249.10000000000585,0.0,1.0,1.0,False,1.0
13,13,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,9.0,10.0,1.0,right,M,0.0,1709.8000000178872,1.0,1.0,1.0,False,0.0
14,14,calibration,1,A,1,1.0,0.0,0.7,0.8,right,left,0,1,1.0,8.0,7.0,right,Z,1.0,104.80000000595464,0.0,1.0,0.0,False,1.0
15,15,calibration,1,B,2,1.0,0.0,0.8,0.8,right,left,0,1,6.0,7.0,1.0,right,Z,1.0,235.50000001786975,0.0,1.0,0.0,False,1.0
16,16,calibration,1,A,1,1.0,1.0,0.7,0.8,left,left,1,1,7.0,6.0,1.0,left,Z,1.0,819.1000000178756,1.0,1.0,1.0,False,1.0
17,17,calibration,1,B,2,0.0,1.0,0.8,0.8,right,left,0,1,8.0,5.0,3.0,left,Z,1.0,175.00000000596629,0.0,1.0,1.0,False,1.0
18,18,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,10.0,7.0,3.0,left,Z,1.0,54.10000001787557,1.0,1.0,1.0,False,1.0
19,19,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,2.0,7.0,5.0,right,M,0.0,15.799999999988358,1.0,1.0,1.0,False,0.0
20,20,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,10.0,2.0,8.0,left,Z,1.0,712.1000000059721,1.0,1.0,1.0,False,1.0
21,21,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,5.0,9.0,4.0,right,M,0.0,612.6000000000058,1.0,1.0,1.0,False,0.0
22,22,calibration,1,C,3,1.0,0.0,0.9,0.8,left,right,1,0,8.0,3.0,5.0,left,Z,1.0,691.6999999940454,1.0,0.0,1.0,False,1.0
23,23,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,2.0,4.0,2.0,right,M,0.0,508.50000001786975,1.0,1.0,1.0,False,0.0
24,24,calibration,1,A,1,1.0,0.0,0.7,0.8,left,right,1,0,7.0,6.0,1.0,left,Z,1.0,20.700000017881393,1.0,0.0,1.0,False,1.0
25,25,calibration,1,A,1,1.0,1.0,0.7,0.8,left,left,1,1,8.0,5.0,3.0,left,Z,1.0,846.7999999940512,1.0,1.0,1.0,False,1.0
26,26,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,2.0,10.0,8.0,right,M,0.0,1055.800000011921,1.0,1.0,1.0,False,0.0
27,27,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,9.0,6.0,3.0,left,Z,1.0,566.3000000178872,1.0,1.0,1.0,False,1.0
28,28,calibration,1,A,1,0.0,0.0,0.7,0.8,left,left,1,1,2.0,3.0,1.0,right,Z,1.0,414.5,1.0,1.0,0.0,False,1.0
29,29,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,9.0,6.0,3.0,left,Z,1.0,178.30000001192093,1.0,1.0,1.0,False,1.0
30,30,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,1.0,8.0,7.0,right,M,0.0,621.8999999940279,1.0,1.0,1.0,False,0.0
31,31,calibration,1,B,2,0.0,1.0,0.8,0.8,right,left,0,1,9.0,4.0,5.0,left,Z,1.0,632.8000000059546,0.0,1.0,1.0,False,1.0
32,32,calibration,1,A,1,1.0,0.0,0.7,0.8,left,right,1,0,9.0,6.0,3.0,left,Z,1.0,611.0000000178698,1.0,0.0,1.0,False,1.0
33,33,calibration,1,C,3,1.0,0.0,0.9,0.8,right,left,0,1,1.0,8.0,7.0,right,M,0.0,443.90000000596046,1.0,0.0,1.0,False,0.0
34,34,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,4.0,8.0,4.0,right,M,0.0,564.0,1.0,1.0,1.0,False,0.0
35,35,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,3.0,2.0,1.0,left,Z,1.0,581.9999999940337,1.0,1.0,1.0,False,1.0
36,36,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,1.0,3.0,2.0,right,M,0.0,485.6000000059721,1.0,1.0,1.0,False,0.0
37,37,calibration,1,A,1,1.0,1.0,0.7,0.8,left,left,1,1,5.0,2.0,3.0,left,Z,1.0,504.2000000000117,1.0,1.0,1.0,False,1.0
38,38,calibration,1,B,2,1.0,0.0,0.8,0.8,right,left,0,1,3.0,8.0,5.0,right,Z,1.0,554.9000000118976,0.0,1.0,0.0,False,1.0
39,39,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,5.0,6.0,1.0,right,M,0.0,647.7999999940512,1.0,1.0,1.0,False,0.0
40,40,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,3.0,9.0,6.0,right,M,0.0,534.3999999940279,1.0,1.0,1.0,False,0.0
41,41,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,1.0,9.0,8.0,right,M,0.0,543.0999999999767,1.0,1.0,1.0,False,0.0
42,42,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,3.0,6.0,3.0,right,M,0.0,1284.100000005972,1.0,1.0,1.0,False,0.0
43,43,calibration,1,A,1,0.0,1.0,0.7,0.8,right,left,0,1,8.0,1.0,7.0,left,M,0.0,374.6000000059721,1.0,0.0,0.0,False,0.0
44,44,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,6.0,7.0,1.0,right,M,0.0,650.1000000000349,1.0,1.0,1.0,False,0.0
45,45,calibration,1,B,2,0.0,1.0,0.8,0.8,left,right,1,0,7.0,8.0,1.0,right,M,0.0,580.2000000119442,0.0,1.0,1.0,False,0.0
46,46,facial_volatile,4,C,3,1.0,1.0,0.3,0.8,right,right,0,0,5.0,8.0,3.0,right,M,0.0,328.70000000001164,1.0,1.0,1.0,False,0.0
47,47,facial_volatile,4,A,1,0.0,1.0,0.1,0.8,left,right,1,0,6.0,7.0,1.0,right,Z,1.0,684.5999999999767,1.0,0.0,0.0,False,1.0
48,48,facial_volatile,4,B,2,0.0,1.0,0.2,0.8,right,left,0,1,6.0,4.0,2.0,left,Z,1.0,834.0999999940395,0.0,1.0,1.0,False,1.0
49,49,facial_volatile,4,B,2,0.0,0.0,0.2,0.8,left,left,1,1,3.0,6.0,3.0,right,Z,1.0,634.2999999999884,1.0,1.0,0.0,False,1.0
50,50,facial_volatile,4,C,3,1.0,1.0,0.3,0.8,right,right,0,0,4.0,8.0,4.0,right,M,0.0,730.0,1.0,1.0,1.0,False,0.0
