trial_order,trial_number,phase,phase_numeric,equivalence_group,eg_numeric,facial_cue_valid,verbal_cue_valid,facial_cue_accuracy,verbal_cue_accuracy,facial_cue_direction,verbal_cue_direction,facial_direction_left,verbal_direction_left,card_left_points,card_right_points,point_difference,correct_side,response_key,chose_left,rt_raw,followed_facial,followed_verbal,chose_high_reward,is_timeout,response_for_model
1,1,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,10.0,4.0,6.0,left,Z,1.0,295.3999999985099,1.0,1.0,1.0,False,1.0
2,2,calibration,1,A,1,0.0,1.0,0.7,0.8,left,right,1,0,4.0,7.0,3.0,right,,,3000.300000000003,,,,True,
3,3,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,5.0,7.0,2.0,right,M,0.0,41.19999999999709,1.0,1.0,1.0,False,0.0
4,4,calibration,1,B,2,0.0,0.0,0.8,0.8,right,right,0,0,6.0,3.0,3.0,left,M,0.0,213.70000000298023,1.0,1.0,0.0,False,0.0
5,5,calibration,1,A,1,1.0,0.0,0.7,0.8,right,left,0,1,1.0,8.0,7.0,right,M,0.0,373.6999999999971,1.0,0.0,1.0,False,0.0
6,6,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,1.0,9.0,8.0,right,M,0.0,254.10000000000585,1.0,1.0,1.0,False,0.0
7,7,calibration,1,A,1,1.0,0.0,0.7,0.8,right,left,0,1,6.0,8.0,2.0,right,Z,1.0,317.8000000014872,0.0,1.0,0.0,False,1.0
8,8,calibration,1,B,2,1.0,0.0,0.8,0.8,right,left,0,1,2.0,3.0,1.0,right,M,0.0,475.6999999985128,1.0,0.0,1.0,False,0.0
9,9,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,5.0,4.0,1.0,left,Z,1.0,382.70000000149594,1.0,1.0,1.0,False,1.0
10,10,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,2.0,7.0,5.0,right,M,0.0,26.399999998509884,1.0,1.0,1.0,False,0.0
11,11,calibration,1,C,3,1.0,0.0,0.9,0.8,left,right,1,0,5.0,4.0,1.0,left,Z,1.0,289.9999999970314,1.0,0.0,1.0,False,1.0
12,12,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,5.0,10.0,5.0,right,M,0.0,395.7000000000117,1.0,1.0,1.0,False,0.0
13,13,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,1.0,8.0,7.0,right,M,0.0,133.30000000001746,1.0,1.0,1.0,False,0.0
