trial_order,trial_number,phase,phase_numeric,equivalence_group,eg_numeric,facial_cue_valid,verbal_cue_valid,facial_cue_accuracy,verbal_cue_accuracy,facial_cue_direction,verbal_cue_direction,facial_direction_left,verbal_direction_left,card_left_points,card_right_points,point_difference,correct_side,response_key,chose_left,rt_raw,followed_facial,followed_verbal,chose_high_reward,is_timeout,response_for_model
1,1,calibration,1,B,2,0.0,0.0,0.8,0.8,right,right,0,0,4.0,3.0,1.0,left,Z,1.0,227.20000000596335,0.0,0.0,1.0,False,1.0
2,2,calibration,1,A,1,0.0,1.0,0.7,0.8,left,right,1,0,4.0,9.0,5.0,right,Z,1.0,1281.0000000059665,1.0,0.0,0.0,False,1.0
3,3,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,3.0,9.0,6.0,right,Z,1.0,925.3000000119208,0.0,0.0,0.0,False,1.0
4,4,calibration,1,A,1,1.0,1.0,0.7,0.8,left,left,1,1,10.0,9.0,1.0,left,Z,1.0,1374.4000000119267,1.0,1.0,1.0,False,1.0
5,5,calibration,1,C,3,0.0,1.0,0.9,0.8,left,right,1,0,4.0,10.0,6.0,right,Z,1.0,592.000000023836,1.0,0.0,0.0,False,1.0
6,6,calibration,1,B,2,1.0,0.0,0.8,0.8,right,left,0,1,3.0,8.0,5.0,right,M,0.0,727.6000000000058,1.0,0.0,1.0,False,0.0
7,7,calibration,1,A,1,1.0,1.0,0.7,0.8,left,left,1,1,9.0,2.0,7.0,left,Z,1.0,336.29999999998836,1.0,1.0,1.0,False,1.0
8,8,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,2.0,9.0,7.0,right,M,0.0,774.8000000178872,1.0,1.0,1.0,False,0.0
9,9,calibration,1,C,3,1.0,0.0,0.9,0.8,left,right,1,0,6.0,5.0,1.0,left,Z,1.0,1655.5000000119326,1.0,0.0,1.0,False,1.0
10,10,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,4.0,8.0,4.0,right,M,0.0,630.0000000059663,1.0,1.0,1.0,False,0.0
11,11,calibration,1,A,1,1.0,0.0,0.7,0.8,right,left,0,1,2.0,7.0,5.0,right,M,0.0,299.20000000001164,1.0,0.0,1.0,False,0.0
12,12,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,5.0,2.0,3.0,left,Z,1.0,54.900000017893035,1.0,1.0,1.0,False,1.0
13,13,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,8.0,3.0,5.0,left,Z,1.0,60.800000017887214,1.0,1.0,1.0,False,1.0
14,14,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,3.0,9.0,6.0,right,M,0.0,525.500000023836,1.0,1.0,1.0,False,0.0
15,15,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,1.0,9.0,8.0,right,M,0.0,1852.8000000238535,1.0,1.0,1.0,False,0.0
16,16,calibration,1,A,1,1.0,0.0,0.7,0.8,right,left,0,1,9.0,10.0,1.0,right,M,0.0,1837.6000000178756,1.0,0.0,1.0,False,0.0
17,17,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,8.0,10.0,2.0,right,M,0.0,230.0,1.0,1.0,1.0,False,0.0
18,18,calibration,1,B,2,0.0,0.0,0.8,0.8,left,left,1,1,3.0,6.0,3.0,right,Z,1.0,702.7000000000116,1.0,1.0,0.0,False,1.0
19,19,calibration,1,C,3,1.0,0.0,0.9,0.8,right,left,0,1,1.0,9.0,8.0,right,M,0.0,16.60000000000582,1.0,0.0,1.0,False,0.0
20,20,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,5.0,10.0,5.0,right,M,0.0,953.0,1.0,1.0,1.0,False,0.0
21,21,calibration,1,B,2,0.0,1.0,0.8,0.8,left,right,1,0,4.0,5.0,1.0,right,Z,1.0,645.400000017893,1.0,0.0,0.0,False,1.0
22,22,calibration,1,C,3,0.0,1.0,0.9,0.8,left,right,1,0,4.0,10.0,6.0,right,Z,1.0,201.30000000595464,1.0,0.0,0.0,False,1.0
23,23,calibration,1,A,1,0.0,0.0,0.7,0.8,right,right,0,0,9.0,7.0,2.0,left,M,0.0,447.4000000238302,1.0,1.0,0.0,False,0.0
24,24,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,3.0,8.0,5.0,right,Z,1.0,49.60000000000582,0.0,0.0,0.0,False,1.0
25,25,calibration,1,B,2,1.0,0.0,0.8,0.8,right,left,0,1,6.0,7.0,1.0,right,M,0.0,77.10000001190929,1.0,0.0,1.0,False,0.0
