event_index,participant_id,experiment_version,condition,seed,trial_number,phase,phase_number,block,equivalence_group,face_pair_type,facial_cue_accuracy,verbal_cue_accuracy,facial_cue_valid,verbal_cue_valid,facial_cue_direction,verbal_cue_direction,cue_conflict,facial_block,verbal_block,facial_block_state,verbal_block_state,face_left,face_right,face_left_expr,face_right_expr,card_left_points,card_right_points,point_difference,correct_side,winning_card,reward_points,verbal_text,key_left,key_right,correct_key,response_key,correct,rt_raw,is_timeout,chose_left,followed_facial,followed_verbal,chose_high_reward,response_for_model,trial_order,eg_numeric,phase_numeric,facial_direction_left,verbal_direction_left
40,P033,11.0,facial_first,3.0,1,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,HappyPop.png,sad,happy,3.0,10.0,7.0,right,CLUB-10.png,7.0,I think I'm going to win this round.,Z,M,M,M,1.0,884.3500000000058,False,0.0,1.0,1.0,1.0,0.0,1,1,1,0,0
45,P033,11.0,facial_first,3.0,2,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,0.0,left,right,1.0,1.0,1.0,high,high,HappyPop.png,NeutralPop.png,happy,neutral,5.0,1.0,4.0,left,DIAMOND-5.png,4.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,435.17100000595383,False,1.0,1.0,0.0,1.0,1.0,2,2,1,1,0
50,P033,11.0,facial_first,3.0,3,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,NeutralPop.png,sad,neutral,1.0,7.0,6.0,right,SPADE-7.png,6.0,I think I'm going to win this round.,Z,M,M,M,1.0,688.1440000059665,False,0.0,1.0,1.0,1.0,0.0,3,3,1,0,0
55,P033,11.0,facial_first,3.0,4,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,0.0,left,right,1.0,1.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,10.0,4.0,6.0,left,DIAMOND-10.png,6.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,465.6340000059572,False,1.0,1.0,0.0,1.0,1.0,4,1,1,1,0
60,P033,11.0,facial_first,3.0,5,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,NeutralPop.png,SadPop.png,neutral,sad,7.0,1.0,6.0,left,SPADE-7.png,6.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,388.8659999999946,False,1.0,1.0,1.0,1.0,1.0,5,3,1,1,1
65,P033,11.0,facial_first,3.0,6,calibration,,,B,happy_vs_neutral,0.8,0.8,0.0,0.0,right,right,0.0,1.0,1.0,high,high,NeutralPop.png,HappyPop.png,neutral,happy,8.0,4.0,4.0,left,CLUB-8.png,4.0,I think I'm going to win this round.,Z,M,Z,M,0.0,331.609000005963,False,0.0,1.0,1.0,0.0,0.0,6,2,1,0,0
70,P033,11.0,facial_first,3.0,7,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,7.0,5.0,2.0,left,CLUB-7.png,2.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,471.5310000059544,False,1.0,1.0,1.0,1.0,1.0,7,1,1,1,1
75,P033,11.0,facial_first,3.0,8,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,NeutralPop.png,happy,neutral,4.0,1.0,3.0,left,HEART-4.png,3.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,433.8770000029763,False,1.0,1.0,1.0,1.0,1.0,8,2,1,1,1
80,P033,11.0,facial_first,3.0,9,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,NeutralPop.png,sad,neutral,2.0,5.0,3.0,right,SPADE-5.png,3.0,I think I'm going to win this round.,Z,M,M,M,1.0,735.0300000119169,False,0.0,1.0,1.0,1.0,0.0,9,3,1,0,0
85,P033,11.0,facial_first,3.0,10,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,NeutralPop.png,HappyPop.png,neutral,happy,1.0,8.0,7.0,right,HEART-8.png,7.0,I think I'm going to win this round.,Z,M,M,M,1.0,207.09700000894372,False,0.0,1.0,1.0,1.0,0.0,10,2,1,0,0
90,P033,11.0,facial_first,3.0,11,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,0.0,right,left,1.0,1.0,1.0,high,high,SadPop.png,NeutralPop.png,sad,neutral,4.0,5.0,1.0,right,DIAMOND-5.png,1.0,I think I'm going to win this round.,Z,M,M,M,1.0,427.297000011924,False,0.0,1.0,0.0,1.0,0.0,11,3,1,0,1
95,P033,11.0,facial_first,3.0,12,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,10.0,2.0,8.0,left,DIAMOND-10.png,8.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,976.2600000000092,False,1.0,1.0,1.0,1.0,1.0,12,1,1,1,1
100,P033,11.0,facial_first,3.0,13,calibration,,,B,happy_vs_neutral,0.8,0.8,0.0,1.0,left,right,1.0,1.0,1.0,high,high,HappyPop.png,NeutralPop.png,happy,neutral,2.0,10.0,8.0,right,SPADE-10.png,8.0,I think I'm going to win this round.,Z,M,M,Z,0.0,287.67499999998836,False,1.0,1.0,0.0,0.0,1.0,13,2,1,1,0
105,P033,11.0,facial_first,3.0,14,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,NeutralPop.png,SadPop.png,neutral,sad,9.0,4.0,5.0,left,SPADE-9.png,5.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,546.2280000059691,False,1.0,1.0,1.0,1.0,1.0,14,3,1,1,1
110,P033,11.0,facial_first,3.0,15,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,7.0,2.0,5.0,left,SPADE-7.png,5.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,172.1350000089442,False,1.0,1.0,1.0,1.0,1.0,15,1,1,1,1
115,P033,11.0,facial_first,3.0,16,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,6.0,4.0,2.0,left,DIAMOND-6.png,2.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,16.64000000001397,False,1.0,1.0,1.0,1.0,1.0,16,1,1,1,1
120,P033,11.0,facial_first,3.0,17,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,NeutralPop.png,HappyPop.png,neutral,happy,8.0,9.0,1.0,right,CLUB-9.png,1.0,I think I'm going to win this round.,Z,M,M,M,1.0,366.2289999999921,False,0.0,1.0,1.0,1.0,0.0,17,2,1,0,0
125,P033,11.0,facial_first,3.0,18,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,NeutralPop.png,sad,neutral,2.0,3.0,1.0,right,SPADE-3.png,1.0,I think I'm going to win this round.,Z,M,M,M,1.0,245.24700000000303,False,0.0,1.0,1.0,1.0,0.0,18,3,1,0,0
130,P033,11.0,facial_first,3.0,19,calibration,,,A,happy_vs_sad,0.7,0.8,0.0,1.0,right,left,1.0,1.0,1.0,high,high,SadPop.png,HappyPop.png,sad,happy,9.0,6.0,3.0,left,DIAMOND-9.png,3.0,I think I'm going to win this round.,Z,M,Z,M,0.0,95.17499999998836,False,0.0,1.0,0.0,0.0,0.0,19,1,1,0,1
135,P033,11.0,facial_first,3.0,20,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,NeutralPop.png,happy,neutral,6.0,1.0,5.0,left,SPADE-6.png,5.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,431.3219999999856,False,1.0,1.0,1.0,1.0,1.0,20,2,1,1,1
140,P033,11.0,facial_first,3.0,21,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,0.0,left,right,1.0,1.0,1.0,high,high,NeutralPop.png,SadPop.png,neutral,sad,9.0,6.0,3.0,left,HEART-9.png,3.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,211.8280000029772,False,1.0,1.0,0.0,1.0,1.0,21,3,1,1,0
145,P033,11.0,facial_first,3.0,22,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,HappyPop.png,sad,happy,7.0,10.0,3.0,right,SPADE-10.png,3.0,I think I'm going to win this round.,Z,M,M,M,1.0,390.25200000894256,False,0.0,1.0,1.0,1.0,0.0,22,1,1,0,0
150,P033,11.0,facial_first,3.0,23,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,NeutralPop.png,happy,neutral,10.0,7.0,3.0,left,DIAMOND-10.png,3.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,122.2030000000086,False,1.0,1.0,1.0,1.0,1.0,23,2,1,1,1
155,P033,11.0,facial_first,3.0,24,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,0.0,left,right,1.0,1.0,1.0,high,high,NeutralPop.png,SadPop.png,neutral,sad,6.0,3.0,3.0,left,DIAMOND-6.png,3.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,468.9410000089265,False,1.0,1.0,0.0,1.0,1.0,24,3,1,1,0
160,P033,11.0,facial_first,3.0,25,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,4.0,1.0,3.0,left,HEART-4.png,3.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,159.65200001193443,False,1.0,1.0,1.0,1.0,1.0,25,1,1,1,1
165,P033,11.0,facial_first,3.0,26,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,NeutralPop.png,happy,neutral,7.0,2.0,5.0,left,CLUB-7.png,5.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,1455.5799999999872,False,1.0,1.0,1.0,1.0,1.0,26,2,1,1,1
170,P033,11.0,facial_first,3.0,27,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,NeutralPop.png,SadPop.png,neutral,sad,10.0,5.0,5.0,left,CLUB-10.png,5.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,16.65700000000652,False,1.0,1.0,1.0,1.0,1.0,27,3,1,1,1
