trial_order,trial_number,phase,phase_numeric,equivalence_group,eg_numeric,facial_cue_valid,verbal_cue_valid,facial_cue_accuracy,verbal_cue_accuracy,facial_cue_direction,verbal_cue_direction,facial_direction_left,verbal_direction_left,card_left_points,card_right_points,point_difference,correct_side,response_key,chose_left,rt_raw,followed_facial,followed_verbal,chose_high_reward,is_timeout,response_for_model
1,1,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,9.0,6.0,3.0,left,Z,1.0,581.7000000178814,1.0,1.0,1.0,False,1.0
2,2,calibration,1,A,1,1.0,0.0,0.7,0.8,left,right,1,0,4.0,2.0,2.0,left,M,0.0,174.3000000178872,0.0,1.0,0.0,False,0.0
3,3,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,4.0,9.0,5.0,right,M,0.0,649.5999999999913,1.0,1.0,1.0,False,0.0
4,4,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,2.0,6.0,4.0,right,M,0.0,257.2000000119151,1.0,1.0,1.0,False,0.0
5,5,calibration,1,B,2,1.0,0.0,0.8,0.8,left,right,1,0,10.0,4.0,6.0,left,M,0.0,361.60000001192384,0.0,1.0,0.0,False,0.0
6,6,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,9.0,8.0,1.0,left,Z,1.0,317.40000001192675,1.0,1.0,1.0,False,1.0
7,7,calibration,1,A,1,0.0,1.0,0.7,0.8,left,right,1,0,6.0,9.0,3.0,right,M,0.0,132.40000001787848,0.0,1.0,1.0,False,0.0
8,8,calibration,1,B,2,1.0,0.0,0.8,0.8,left,right,1,0,9.0,3.0,6.0,left,M,0.0,192.60000001787557,0.0,1.0,0.0,False,0.0
9,9,calibration,1,C,3,1.0,0.0,0.9,0.8,right,left,0,1,1.0,9.0,8.0,right,Z,1.0,185.80000000595464,0.0,1.0,0.0,False,1.0
10,10,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,9.0,8.0,1.0,left,Z,1.0,277.39999999404245,1.0,1.0,1.0,False,1.0
11,11,calibration,1,A,1,0.0,1.0,0.7,0.8,left,right,1,0,7.0,10.0,3.0,right,M,0.0,72.89999999404245,0.0,1.0,1.0,False,0.0
12,12,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,4.0,3.0,1.0,left,Z,1.0,441.1000000178756,1.0,1.0,1.0,False,1.0
13,13,calibration,1,B,2,0.0,1.0,0.8,0.8,right,left,0,1,8.0,2.0,6.0,left,Z,1.0,265.59999999403954,0.0,1.0,1.0,False,1.0
14,14,calibration,1,C,3,0.0,1.0,0.9,0.8,left,right,1,0,2.0,6.0,4.0,right,M,0.0,750.6000000178756,0.0,1.0,1.0,False,0.0
15,15,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,5.0,6.0,1.0,right,M,0.0,67.60000001787557,1.0,1.0,1.0,False,0.0
16,16,calibration,1,A,1,1.0,0.0,0.7,0.8,left,right,1,0,5.0,3.0,2.0,left,Z,1.0,231.10000000000585,1.0,0.0,1.0,False,1.0
17,17,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,8.0,4.0,4.0,left,Z,1.0,139.7000000119151,1.0,1.0,1.0,False,1.0
18,18,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,9.0,5.0,4.0,left,Z,1.0,1118.100000005972,1.0,1.0,1.0,False,1.0
19,19,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,4.0,10.0,6.0,right,Z,1.0,555.6000000119093,0.0,0.0,0.0,False,1.0
20,20,calibration,1,A,1,0.0,1.0,0.7,0.8,left,right,1,0,1.0,3.0,2.0,right,Z,1.0,469.9999999940337,1.0,0.0,0.0,False,1.0
21,21,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,6.0,9.0,3.0,right,M,0.0,327.7000000119151,1.0,1.0,1.0,False,0.0
22,22,calibration,1,B,2,0.0,0.0,0.8,0.8,right,right,0,0,8.0,6.0,2.0,left,M,0.0,443.6000000000058,1.0,1.0,0.0,False,0.0
23,23,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,5.0,2.0,3.0,left,Z,1.0,317.19999999404536,1.0,1.0,1.0,False,1.0
24,24,calibration,1,A,1,0.0,0.0,0.7,0.8,left,left,1,1,3.0,7.0,4.0,right,Z,1.0,162.20000000001164,1.0,1.0,0.0,False,1.0
25,25,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,8.0,5.0,3.0,left,Z,1.0,251.29999999998836,1.0,1.0,1.0,False,1.0
26,26,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,6.0,3.0,3.0,left,Z,1.0,178.7000000119151,1.0,1.0,1.0,False,1.0
27,27,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,1.0,7.0,6.0,right,M,0.0,141.70000000594882,1.0,1.0,1.0,False,0.0
28,28,calibration,1,A,1,0.0,1.0,0.7,0.8,left,right,1,0,6.0,7.0,1.0,right,Z,1.0,314.6000000000058,1.0,0.0,0.0,False,1.0
29,29,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,5.0,10.0,5.0,right,M,0.0,434.9999999940337,1.0,1.0,1.0,False,0.0
30,30,calibration,1,B,2,1.0,0.0,0.8,0.8,right,left,0,1,1.0,4.0,3.0,right,Z,1.0,208.2999999940512,0.0,1.0,0.0,False,1.0
31,31,calibration,1,A,1,0.0,1.0,0.7,0.8,left,right,1,0,1.0,8.0,7.0,right,Z,1.0,377.6000000119093,1.0,0.0,0.0,False,1.0
32,32,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,9.0,1.0,8.0,left,Z,1.0,187.00000001193257,1.0,1.0,1.0,False,1.0
33,33,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,4.0,8.0,4.0,right,M,0.0,15.999999994033717,1.0,1.0,1.0,False,0.0
34,34,calibration,1,A,1,1.0,0.0,0.7,0.8,left,right,1,0,6.0,1.0,5.0,left,M,0.0,614.9000000059605,0.0,1.0,0.0,False,0.0
35,35,calibration,1,B,2,0.0,1.0,0.8,0.8,right,left,0,1,2.0,1.0,1.0,left,Z,1.0,290.90000001192675,0.0,1.0,1.0,False,1.0
36,36,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,3.0,6.0,3.0,right,M,0.0,184.60000001787557,1.0,1.0,1.0,False,0.0
37,37,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,5.0,2.0,3.0,left,Z,1.0,257.50000001193257,1.0,1.0,1.0,False,1.0
38,38,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,1.0,6.0,5.0,right,M,0.0,59.000000005966285,1.0,1.0,1.0,False,0.0
39,39,calibration,1,A,1,1.0,0.0,0.7,0.8,right,left,0,1,6.0,10.0,4.0,right,Z,1.0,361.8999999999942,0.0,1.0,0.0,False,1.0
40,40,calibration,1,A,1,1.0,1.0,0.7,0.8,left,left,1,1,8.0,2.0,6.0,left,Z,1.0,364.2000000059488,1.0,1.0,1.0,False,1.0
41,41,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,8.0,2.0,6.0,left,Z,1.0,179.6000000059721,1.0,1.0,1.0,False,1.0
42,42,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,5.0,8.0,3.0,right,M,0.0,104.70000000594882,1.0,1.0,1.0,False,0.0
43,43,calibration,1,A,1,1.0,0.0,0.7,0.8,right,left,0,1,1.0,9.0,8.0,right,Z,1.0,982.2999999999884,0.0,1.0,0.0,False,1.0
44,44,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,3.0,9.0,6.0,right,M,0.0,115.59999999403954,1.0,1.0,1.0,False,0.0
45,45,calibration,1,B,2,0.0,0.0,0.8,0.8,right,right,0,0,4.0,2.0,2.0,left,M,0.0,33.29999999998836,1.0,1.0,0.0,False,0.0
46,46,facial_volatile,4,B,2,0.0,1.0,0.2,0.8,right,left,0,1,8.0,2.0,6.0,left,M,0.0,976.0,1.0,0.0,0.0,False,0.0
