trial_order,trial_number,phase,phase_numeric,equivalence_group,eg_numeric,facial_cue_valid,verbal_cue_valid,facial_cue_accuracy,verbal_cue_accuracy,facial_cue_direction,verbal_cue_direction,facial_direction_left,verbal_direction_left,card_left_points,card_right_points,point_difference,correct_side,response_key,chose_left,rt_raw,followed_facial,followed_verbal,chose_high_reward,is_timeout,response_for_model
1,1,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,9.0,5.0,4.0,left,Z,1.0,606.0999999970227,1.0,1.0,1.0,False,1.0
2,2,calibration,1,A,1,0.0,1.0,0.7,0.8,left,right,1,0,1.0,6.0,5.0,right,Z,1.0,794.8000000089378,1.0,0.0,0.0,False,1.0
3,3,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,9.0,5.0,4.0,left,Z,1.0,122.90000000297732,1.0,1.0,1.0,False,1.0
4,4,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,10.0,1.0,9.0,left,Z,1.0,147.60000000000582,1.0,1.0,1.0,False,1.0
5,5,calibration,1,A,1,0.0,1.0,0.7,0.8,left,right,1,0,2.0,5.0,3.0,right,M,0.0,673.0999999970227,0.0,1.0,1.0,False,0.0
6,6,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,8.0,10.0,2.0,right,M,0.0,332.0000000089349,1.0,1.0,1.0,False,0.0
7,7,calibration,1,A,1,1.0,0.0,0.7,0.8,left,right,1,0,10.0,7.0,3.0,left,M,0.0,49.899999999965075,0.0,1.0,0.0,False,0.0
8,8,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,5.0,10.0,5.0,right,Z,1.0,608.3999999970256,0.0,0.0,0.0,False,1.0
9,9,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,4.0,3.0,1.0,left,M,0.0,984.7999999999884,0.0,0.0,0.0,False,0.0
10,10,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,4.0,3.0,1.0,left,Z,1.0,1164.4000000059605,1.0,1.0,1.0,False,1.0
11,11,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,3.0,4.0,1.0,right,Z,1.0,855.7999999999884,0.0,0.0,0.0,False,1.0
12,12,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,7.0,8.0,1.0,right,M,0.0,184.3000000089523,1.0,1.0,1.0,False,0.0
13,13,calibration,1,A,1,1.0,0.0,0.7,0.8,right,left,0,1,2.0,3.0,1.0,right,M,0.0,120.30000000595464,1.0,0.0,1.0,False,0.0
14,14,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,6.0,8.0,2.0,right,Z,1.0,254.09999999700813,0.0,0.0,0.0,False,1.0
15,15,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,3.0,2.0,1.0,left,M,0.0,598.4999999970314,0.0,0.0,0.0,False,0.0
16,16,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,3.0,5.0,2.0,right,Z,1.0,1077.2000000089463,0.0,0.0,0.0,False,1.0
17,17,calibration,1,A,1,0.0,0.0,0.7,0.8,left,left,1,1,9.0,10.0,1.0,right,Z,1.0,1334.3000000059546,1.0,1.0,0.0,False,1.0
18,18,calibration,1,B,2,1.0,0.0,0.8,0.8,left,right,1,0,7.0,5.0,2.0,left,M,0.0,1532.8999999970256,0.0,1.0,0.0,False,0.0
19,19,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,1.0,2.0,1.0,right,M,0.0,848.8999999970256,1.0,1.0,1.0,False,0.0
20,20,calibration,1,B,2,1.0,0.0,0.8,0.8,left,right,1,0,2.0,1.0,1.0,left,Z,1.0,904.5000000059664,1.0,0.0,1.0,False,1.0
21,21,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,6.0,7.0,1.0,right,M,0.0,773.2000000029802,1.0,1.0,1.0,False,0.0
22,22,calibration,1,B,2,1.0,0.0,0.8,0.8,right,left,0,1,6.0,10.0,4.0,right,M,0.0,2255.600000005972,1.0,0.0,1.0,False,0.0
23,23,calibration,1,A,1,0.0,0.0,0.7,0.8,left,left,1,1,4.0,6.0,2.0,right,Z,1.0,1843.7000000059488,1.0,1.0,0.0,False,1.0
24,24,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,6.0,4.0,2.0,left,M,0.0,1145.8000000059546,0.0,0.0,0.0,False,0.0
25,25,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,3.0,5.0,2.0,right,Z,1.0,662.6000000089407,0.0,0.0,0.0,False,1.0
26,26,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,5.0,6.0,1.0,right,M,0.0,1517.5000000059665,1.0,1.0,1.0,False,0.0
27,27,calibration,1,A,1,1.0,1.0,0.7,0.8,left,left,1,1,4.0,3.0,1.0,left,Z,1.0,819.8000000089523,1.0,1.0,1.0,False,1.0
28,28,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,5.0,4.0,1.0,left,M,0.0,1488.1000000089407,0.0,0.0,0.0,False,0.0
29,29,calibration,1,A,1,0.0,0.0,0.7,0.8,left,left,1,1,5.0,6.0,1.0,right,Z,1.0,1042.2000000089463,1.0,1.0,0.0,False,1.0
30,30,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,9.0,10.0,1.0,right,M,0.0,1079.8999999970256,1.0,1.0,1.0,False,0.0
31,31,calibration,1,A,1,1.0,0.0,0.7,0.8,right,left,0,1,6.0,10.0,4.0,right,M,0.0,841.0000000089349,1.0,0.0,1.0,False,0.0
32,32,calibration,1,C,3,1.0,0.0,0.9,0.8,left,right,1,0,7.0,4.0,3.0,left,M,0.0,795.0999999970081,0.0,1.0,0.0,False,0.0
33,33,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,1.0,3.0,2.0,right,M,0.0,595.2000000029802,1.0,1.0,1.0,False,0.0
34,34,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,3.0,2.0,1.0,left,Z,1.0,142.29999999998836,1.0,1.0,1.0,False,1.0
35,35,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,5.0,7.0,2.0,right,M,0.0,923.400000008929,1.0,1.0,1.0,False,0.0
36,36,calibration,1,A,1,0.0,0.0,0.7,0.8,left,left,1,1,3.0,6.0,3.0,right,Z,1.0,1162.900000008929,1.0,1.0,0.0,False,1.0
37,37,calibration,1,B,2,0.0,1.0,0.8,0.8,right,left,0,1,8.0,7.0,1.0,left,M,0.0,332.6000000089407,1.0,0.0,0.0,False,0.0
38,38,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,2.0,6.0,4.0,right,M,0.0,155.9999999970314,1.0,1.0,1.0,False,0.0
39,39,calibration,1,A,1,0.0,1.0,0.7,0.8,left,right,1,0,3.0,4.0,1.0,right,Z,1.0,1442.2999999970198,1.0,0.0,0.0,False,1.0
40,40,calibration,1,C,3,0.0,1.0,0.9,0.8,left,right,1,0,4.0,6.0,2.0,right,M,0.0,98.40000000002328,0.0,1.0,1.0,False,0.0
41,41,calibration,1,A,1,1.0,1.0,0.7,0.8,left,left,1,1,6.0,1.0,5.0,left,Z,1.0,741.0,1.0,1.0,1.0,False,1.0
42,42,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,2.0,5.0,3.0,right,M,0.0,925.3000000059836,1.0,1.0,1.0,False,0.0
43,43,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,1.0,5.0,4.0,right,M,0.0,987.1000000030036,1.0,1.0,1.0,False,0.0
44,44,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,1.0,10.0,9.0,right,Z,1.0,1061.800000002957,0.0,0.0,0.0,False,1.0
45,45,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,10.0,7.0,3.0,left,Z,1.0,904.7000000059488,1.0,1.0,1.0,False,1.0
46,46,verbal_volatile,2,C,3,1.0,0.0,0.9,0.2,right,left,0,1,1.0,4.0,3.0,right,M,0.0,490.79999999701977,1.0,0.0,1.0,False,0.0
47,47,verbal_volatile,2,A,1,1.0,0.0,0.7,0.2,left,right,1,0,3.0,2.0,1.0,left,Z,1.0,890.900000008929,1.0,0.0,1.0,False,1.0
48,48,verbal_volatile,2,B,2,1.0,0.0,0.8,0.2,right,left,0,1,3.0,7.0,4.0,right,M,0.0,434.4999999970314,1.0,0.0,1.0,False,0.0
49,49,verbal_volatile,2,B,2,1.0,0.0,0.8,0.2,right,left,0,1,1.0,3.0,2.0,right,Z,1.0,898.7000000000116,0.0,1.0,0.0,False,1.0
