trial_order,trial_number,phase,phase_numeric,equivalence_group,eg_numeric,facial_cue_valid,verbal_cue_valid,facial_cue_accuracy,verbal_cue_accuracy,facial_cue_direction,verbal_cue_direction,facial_direction_left,verbal_direction_left,card_left_points,card_right_points,point_difference,correct_side,response_key,chose_left,rt_raw,followed_facial,followed_verbal,chose_high_reward,is_timeout,response_for_model
16,16,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,1.0,9.0,8.0,right,,,2998.2000000178814,,,,True,
17,17,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,8.0,3.0,5.0,left,Z,1.0,429.9000000119267,1.0,1.0,1.0,False,1.0
18,18,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,3.0,8.0,5.0,right,M,0.0,650.7000000238477,1.0,1.0,1.0,False,0.0
19,19,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,7.0,2.0,5.0,left,M,0.0,439.0000000059663,0.0,0.0,0.0,False,0.0
20,20,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,10.0,8.0,2.0,left,Z,1.0,148.7000000119151,1.0,1.0,1.0,False,1.0
21,21,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,2.0,7.0,5.0,right,Z,1.0,530.3000000238535,0.0,0.0,0.0,False,1.0
22,22,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,6.0,10.0,4.0,right,M,0.0,16.199999999982538,1.0,1.0,1.0,False,0.0
23,23,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,4.0,9.0,5.0,right,M,0.0,247.40000002383024,1.0,1.0,1.0,False,0.0
24,24,calibration,1,B,2,1.0,0.0,0.8,0.8,left,right,1,0,10.0,9.0,1.0,left,M,0.0,189.60000002384183,0.0,1.0,0.0,False,0.0
25,25,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,3.0,9.0,6.0,right,Z,1.0,932.5,0.0,0.0,0.0,False,1.0
26,26,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,5.0,1.0,4.0,left,M,0.0,193.7000000178814,0.0,0.0,0.0,False,0.0
27,27,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,4.0,9.0,5.0,right,Z,1.0,321.8999999999942,0.0,0.0,0.0,False,1.0
28,28,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,10.0,4.0,6.0,left,M,0.0,458.3999999999942,0.0,0.0,0.0,False,0.0
29,29,calibration,1,A,1,1.0,1.0,0.7,0.8,left,left,1,1,8.0,1.0,7.0,left,M,0.0,578.9000000059605,0.0,0.0,0.0,False,0.0
30,30,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,4.0,5.0,1.0,right,Z,1.0,758.0000000178698,0.0,0.0,0.0,False,1.0
31,31,calibration,1,B,2,0.0,1.0,0.8,0.8,right,left,0,1,8.0,7.0,1.0,left,M,0.0,366.0999999999767,1.0,0.0,0.0,False,0.0
32,32,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,4.0,3.0,1.0,left,,,2998.1000000119093,,,,True,
33,33,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,7.0,8.0,1.0,right,Z,1.0,632.7999999999884,0.0,0.0,0.0,False,1.0
34,34,calibration,1,A,1,0.0,1.0,0.7,0.8,right,left,0,1,10.0,8.0,2.0,left,M,0.0,383.1000000000349,1.0,0.0,0.0,False,0.0
35,35,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,7.0,9.0,2.0,right,M,0.0,586.5,1.0,1.0,1.0,False,0.0
36,36,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,8.0,7.0,1.0,left,,,2997.4000000000233,,,,True,
37,37,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,1.0,9.0,8.0,right,Z,1.0,2746.7000000238186,0.0,0.0,0.0,False,1.0
38,38,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,9.0,5.0,4.0,left,M,0.0,16.399999999965075,0.0,0.0,0.0,False,0.0
39,39,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,4.0,10.0,6.0,right,M,0.0,16.70000000001164,1.0,1.0,1.0,False,0.0
40,40,calibration,1,A,1,0.0,1.0,0.7,0.8,right,left,0,1,5.0,2.0,3.0,left,Z,1.0,216.40000000002328,0.0,1.0,1.0,False,1.0
41,41,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,6.0,10.0,4.0,right,Z,1.0,16.699999999953434,0.0,0.0,0.0,False,1.0
42,42,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,4.0,10.0,6.0,right,Z,1.0,16.099999999976717,0.0,0.0,0.0,False,1.0
43,43,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,2.0,6.0,4.0,right,Z,1.0,188.2000000119442,0.0,0.0,0.0,False,1.0
44,44,calibration,1,A,1,0.0,1.0,0.7,0.8,left,right,1,0,1.0,8.0,7.0,right,M,0.0,16.300000000046566,0.0,1.0,1.0,False,0.0
45,45,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,4.0,8.0,4.0,right,M,0.0,296.00000002386514,1.0,1.0,1.0,False,0.0
46,46,facial_volatile,4,B,2,1.0,1.0,0.2,0.8,left,left,1,1,7.0,3.0,4.0,left,Z,1.0,115.80000001785812,1.0,1.0,1.0,False,1.0
47,47,facial_volatile,4,A,1,0.0,1.0,0.1,0.8,left,right,1,0,1.0,3.0,2.0,right,M,0.0,16.70000000001164,0.0,1.0,1.0,False,0.0
48,48,facial_volatile,4,C,3,0.0,1.0,0.3,0.8,right,left,0,1,9.0,7.0,2.0,left,M,0.0,16.600000000034925,1.0,0.0,0.0,False,0.0
49,49,facial_volatile,4,C,3,1.0,1.0,0.3,0.8,left,left,1,1,7.0,1.0,6.0,left,Z,1.0,181.3000000238535,1.0,1.0,1.0,False,1.0
50,50,facial_volatile,4,A,1,0.0,1.0,0.1,0.8,left,right,1,0,4.0,6.0,2.0,right,Z,1.0,180.1000000059721,1.0,0.0,0.0,False,1.0
51,51,facial_volatile,4,B,2,0.0,0.0,0.2,0.8,left,left,1,1,1.0,10.0,9.0,right,,,2997.6000000179047,,,,True,
52,52,facial_volatile,4,C,3,1.0,1.0,0.3,0.8,right,right,0,0,2.0,5.0,3.0,right,,,3325.2000000000116,,,,True,
53,53,facial_volatile,4,A,1,0.0,0.0,0.1,0.8,right,right,0,0,2.0,1.0,1.0,left,Z,1.0,458.7000000178814,0.0,0.0,1.0,False,1.0
54,54,facial_volatile,4,B,2,0.0,1.0,0.2,0.8,left,right,1,0,1.0,8.0,7.0,right,M,0.0,145.59999999997672,0.0,1.0,1.0,False,0.0
55,55,facial_volatile,4,C,3,1.0,0.0,0.3,0.8,right,left,0,1,2.0,8.0,6.0,right,M,0.0,152.50000001786975,1.0,0.0,1.0,False,0.0
56,56,facial_volatile,4,B,2,0.0,0.0,0.2,0.8,right,right,0,0,3.0,2.0,1.0,left,M,0.0,493.7000000178814,1.0,1.0,0.0,False,0.0
57,57,facial_volatile,4,A,1,0.0,1.0,0.1,0.8,left,right,1,0,2.0,6.0,4.0,right,Z,1.0,16.70000000001164,1.0,0.0,0.0,False,1.0
58,58,facial_volatile,4,B,2,0.0,1.0,0.2,0.8,left,right,1,0,4.0,10.0,6.0,right,Z,1.0,2190.4000000000233,1.0,0.0,0.0,False,1.0
59,59,facial_volatile,4,C,3,0.0,1.0,0.3,0.8,left,right,1,0,7.0,9.0,2.0,right,Z,1.0,324.50000002386514,1.0,0.0,0.0,False,1.0
60,60,facial_volatile,4,A,1,0.0,0.0,0.1,0.8,left,left,1,1,5.0,6.0,1.0,right,M,0.0,539.9000000118976,0.0,0.0,1.0,False,0.0
61,61,facial_volatile,4,B,2,1.0,1.0,0.8,0.8,left,left,1,1,6.0,2.0,4.0,left,M,0.0,157.7000000178814,0.0,0.0,0.0,False,0.0
62,62,facial_volatile,4,C,3,1.0,1.0,0.9,0.8,left,left,1,1,10.0,5.0,5.0,left,Z,1.0,575.7000000238186,1.0,1.0,1.0,False,1.0
63,63,facial_volatile,4,A,1,1.0,0.0,0.7,0.8,right,left,0,1,3.0,5.0,2.0,right,Z,1.0,493.2000000238186,0.0,1.0,0.0,False,1.0
64,64,facial_volatile,4,B,2,1.0,1.0,0.8,0.8,left,left,1,1,9.0,4.0,5.0,left,M,0.0,451.9000000238302,0.0,0.0,0.0,False,0.0
65,65,facial_volatile,4,A,1,0.0,0.0,0.7,0.8,right,right,0,0,8.0,5.0,3.0,left,Z,1.0,185.10000001790468,0.0,0.0,1.0,False,1.0
66,66,facial_volatile,4,C,3,1.0,1.0,0.9,0.8,right,right,0,0,8.0,9.0,1.0,right,Z,1.0,88.20000000001164,0.0,0.0,0.0,False,1.0
67,67,facial_volatile,4,A,1,0.0,1.0,0.7,0.8,right,left,0,1,10.0,2.0,8.0,left,M,0.0,575.6000000059721,1.0,0.0,0.0,False,0.0
68,68,facial_volatile,4,B,2,1.0,1.0,0.8,0.8,right,right,0,0,5.0,10.0,5.0,right,Z,1.0,220.90000000002328,0.0,0.0,0.0,False,1.0
69,69,facial_volatile,4,C,3,1.0,1.0,0.9,0.8,left,left,1,1,6.0,3.0,3.0,left,,,2997.7000000178814,,,,True,
70,70,facial_volatile,4,B,2,1.0,1.0,0.8,0.8,right,right,0,0,8.0,9.0,1.0,right,Z,1.0,1764.7000000000116,0.0,0.0,0.0,False,1.0
71,71,facial_volatile,4,C,3,1.0,1.0,0.9,0.8,left,left,1,1,4.0,3.0,1.0,left,Z,1.0,1212.0999999999767,1.0,1.0,1.0,False,1.0
72,72,facial_volatile,4,A,1,0.0,1.0,0.7,0.8,left,right,1,0,2.0,3.0,1.0,right,M,0.0,699.0999999999767,0.0,1.0,1.0,False,0.0
73,73,facial_volatile,4,A,1,0.0,1.0,0.7,0.8,right,left,0,1,7.0,1.0,6.0,left,M,0.0,157.90000002383022,1.0,0.0,0.0,False,0.0
74,74,facial_volatile,4,B,2,1.0,1.0,0.8,0.8,right,right,0,0,3.0,7.0,4.0,right,M,0.0,303.20000000001164,1.0,1.0,1.0,False,0.0
75,75,facial_volatile,4,C,3,1.0,1.0,0.9,0.8,right,right,0,0,2.0,5.0,3.0,right,Z,1.0,779.4000000118976,0.0,0.0,0.0,False,1.0
76,76,facial_volatile,4,C,3,0.0,1.0,0.3,0.8,right,left,0,1,9.0,7.0,2.0,left,M,0.0,508.6000000179047,1.0,0.0,0.0,False,0.0
77,77,facial_volatile,4,B,2,1.0,0.0,0.2,0.8,right,left,0,1,1.0,3.0,2.0,right,M,0.0,103.00000000593718,1.0,0.0,1.0,False,0.0
78,78,facial_volatile,4,A,1,0.0,1.0,0.1,0.8,left,right,1,0,1.0,10.0,9.0,right,M,0.0,234.90000000002328,0.0,1.0,1.0,False,0.0
79,79,facial_volatile,4,A,1,0.0,0.0,0.1,0.8,left,left,1,1,4.0,10.0,6.0,right,M,0.0,16.70000000001164,0.0,0.0,1.0,False,0.0
80,80,facial_volatile,4,B,2,0.0,1.0,0.2,0.8,right,left,0,1,10.0,7.0,3.0,left,,,218029.6000000059,,,,True,
81,81,facial_volatile,4,C,3,0.0,1.0,0.3,0.8,right,left,0,1,9.0,3.0,6.0,left,M,0.0,324.5,1.0,0.0,0.0,False,0.0
82,82,facial_volatile,4,A,1,0.0,1.0,0.1,0.8,left,right,1,0,2.0,3.0,1.0,right,Z,1.0,272.90000000596046,1.0,0.0,0.0,False,1.0
83,83,facial_volatile,4,B,2,0.0,1.0,0.2,0.8,right,left,0,1,7.0,5.0,2.0,left,M,0.0,245.20000002381855,1.0,0.0,0.0,False,0.0
84,84,facial_volatile,4,C,3,0.0,1.0,0.3,0.8,right,left,0,1,7.0,2.0,5.0,left,Z,1.0,95.0,0.0,1.0,1.0,False,1.0
85,85,facial_volatile,4,C,3,0.0,1.0,0.3,0.8,left,right,1,0,1.0,3.0,2.0,right,M,0.0,201.2000000119442,0.0,1.0,1.0,False,0.0
86,86,facial_volatile,4,B,2,0.0,1.0,0.2,0.8,right,left,0,1,9.0,4.0,5.0,left,Z,1.0,171.2000000119442,0.0,1.0,1.0,False,1.0
87,87,facial_volatile,4,A,1,0.0,1.0,0.1,0.8,left,right,1,0,2.0,6.0,4.0,right,Z,1.0,16.399999999906868,1.0,0.0,0.0,False,1.0
88,88,facial_volatile,4,C,3,0.0,1.0,0.3,0.8,right,left,0,1,10.0,8.0,2.0,left,M,0.0,16.79999999993015,1.0,0.0,0.0,False,0.0
89,89,facial_volatile,4,B,2,0.0,1.0,0.2,0.8,right,left,0,1,10.0,2.0,8.0,left,Z,1.0,16.800000000046566,0.0,1.0,1.0,False,1.0
90,90,facial_volatile,4,A,1,0.0,1.0,0.1,0.8,left,right,1,0,4.0,7.0,3.0,right,M,0.0,147.0,0.0,1.0,1.0,False,0.0
91,91,overlap,3,B,2,1.0,0.0,0.8,0.2,left,right,1,0,8.0,5.0,3.0,left,Z,1.0,1831.800000011921,1.0,0.0,1.0,False,1.0
92,92,overlap,3,A,1,0.0,0.0,0.7,0.2,left,left,1,1,1.0,4.0,3.0,right,M,0.0,16.599999999976717,0.0,0.0,1.0,False,0.0
93,93,overlap,3,C,3,1.0,0.0,0.9,0.2,left,right,1,0,3.0,1.0,2.0,left,Z,1.0,271.20000000600703,1.0,0.0,1.0,False,1.0
94,94,overlap,3,A,1,1.0,0.0,0.7,0.2,left,right,1,0,5.0,2.0,3.0,left,Z,1.0,204.59999999997672,1.0,0.0,1.0,False,1.0
95,95,overlap,3,B,2,1.0,0.0,0.8,0.2,right,left,0,1,1.0,10.0,9.0,right,,,2998.2000000178814,,,,True,
96,96,overlap,3,C,3,1.0,0.0,0.9,0.2,left,right,1,0,8.0,3.0,5.0,left,Z,1.0,136.40000001201406,1.0,0.0,1.0,False,1.0
97,97,overlap,3,B,2,1.0,0.0,0.8,0.2,right,left,0,1,1.0,5.0,4.0,right,,,2998.399999999907,,,,True,
98,98,overlap,3,C,3,1.0,1.0,0.9,0.2,left,left,1,1,8.0,3.0,5.0,left,M,0.0,861.0000000118744,0.0,0.0,0.0,False,0.0
99,99,overlap,3,A,1,0.0,0.0,0.7,0.2,right,right,0,0,8.0,2.0,6.0,left,,,2998.0,,,,True,
100,100,overlap,3,A,1,0.0,0.0,0.7,0.2,right,right,0,0,9.0,7.0,2.0,left,,,2997.9000000059605,,,,True,
101,101,overlap,3,B,2,1.0,0.0,0.8,0.2,left,right,1,0,3.0,1.0,2.0,left,M,0.0,129.30000000004657,0.0,1.0,0.0,False,0.0
102,102,overlap,3,C,3,1.0,0.0,0.9,0.2,left,right,1,0,10.0,6.0,4.0,left,Z,1.0,536.5000000118744,1.0,0.0,1.0,False,1.0
103,103,overlap,3,B,2,1.0,0.0,0.8,0.2,right,left,0,1,2.0,9.0,7.0,right,Z,1.0,421.1000000059139,0.0,1.0,0.0,False,1.0
104,104,overlap,3,A,1,1.0,0.0,0.7,0.2,left,right,1,0,8.0,1.0,7.0,left,Z,1.0,402.000000017928,1.0,0.0,1.0,False,1.0
105,105,overlap,3,C,3,1.0,1.0,0.9,0.2,left,left,1,1,8.0,3.0,5.0,left,Z,1.0,1162.9000000178348,1.0,1.0,1.0,False,1.0
106,106,verbal_volatile,2,C,3,1.0,0.0,0.3,0.2,left,right,1,0,4.0,3.0,1.0,left,Z,1.0,205.3000000237953,1.0,0.0,1.0,False,1.0
107,107,verbal_volatile,2,B,2,0.0,0.0,0.2,0.2,left,left,1,1,5.0,7.0,2.0,right,Z,1.0,274.89999999990687,1.0,1.0,0.0,False,1.0
108,108,verbal_volatile,2,A,1,0.0,0.0,0.1,0.2,left,left,1,1,3.0,8.0,5.0,right,Z,1.0,16.800000000046566,1.0,1.0,0.0,False,1.0
109,109,verbal_volatile,2,A,1,1.0,0.0,0.1,0.2,right,left,0,1,5.0,8.0,3.0,right,M,0.0,16.5,1.0,0.0,1.0,False,0.0
110,110,verbal_volatile,2,C,3,0.0,1.0,0.3,0.2,left,right,1,0,3.0,9.0,6.0,right,M,0.0,16.600000000093132,0.0,1.0,1.0,False,0.0
111,111,verbal_volatile,2,B,2,0.0,0.0,0.2,0.2,left,left,1,1,1.0,8.0,7.0,right,Z,1.0,1711.3000000179743,1.0,1.0,0.0,False,1.0
112,112,verbal_volatile,2,B,2,1.0,1.0,0.2,0.2,left,left,1,1,10.0,8.0,2.0,left,Z,1.0,442.0000000237487,1.0,1.0,1.0,False,1.0
113,113,verbal_volatile,2,C,3,1.0,0.0,0.3,0.2,right,left,0,1,4.0,9.0,5.0,right,Z,1.0,1036.6000000000931,0.0,1.0,0.0,False,1.0
114,114,verbal_volatile,2,A,1,0.0,0.0,0.1,0.2,left,left,1,1,2.0,6.0,4.0,right,Z,1.0,366.5,1.0,1.0,0.0,False,1.0
115,115,verbal_volatile,2,A,1,0.0,0.0,0.1,0.2,left,left,1,1,6.0,9.0,3.0,right,M,0.0,516.0000000118744,0.0,0.0,1.0,False,0.0
116,116,verbal_volatile,2,B,2,0.0,0.0,0.2,0.2,left,left,1,1,6.0,8.0,2.0,right,Z,1.0,435.69999999995343,1.0,1.0,0.0,False,1.0
117,117,verbal_volatile,2,C,3,1.0,0.0,0.3,0.2,right,left,0,1,4.0,10.0,6.0,right,M,0.0,16.5,1.0,0.0,1.0,False,0.0
118,118,verbal_volatile,2,C,3,0.0,0.0,0.3,0.2,right,right,0,0,8.0,3.0,5.0,left,M,0.0,265.10000002384186,1.0,1.0,0.0,False,0.0
119,119,verbal_volatile,2,B,2,0.0,0.0,0.2,0.2,left,left,1,1,2.0,4.0,2.0,right,M,0.0,17.0999999998603,0.0,0.0,1.0,False,0.0
120,120,verbal_volatile,2,A,1,0.0,0.0,0.1,0.2,right,right,0,0,10.0,1.0,9.0,left,M,0.0,16.5999999998603,1.0,1.0,0.0,False,0.0
121,121,verbal_volatile,2,B,2,0.0,1.0,0.2,0.8,right,left,0,1,9.0,1.0,8.0,left,M,0.0,858.1999999999534,1.0,0.0,0.0,False,0.0
122,122,verbal_volatile,2,A,1,0.0,1.0,0.1,0.8,right,left,0,1,10.0,7.0,3.0,left,M,0.0,505.60000001778826,1.0,0.0,0.0,False,0.0
123,123,verbal_volatile,2,C,3,0.0,1.0,0.3,0.8,right,left,0,1,9.0,4.0,5.0,left,M,0.0,2326.9000000238884,1.0,0.0,0.0,False,0.0
124,124,verbal_volatile,2,B,2,0.0,1.0,0.2,0.8,right,left,0,1,9.0,6.0,3.0,left,Z,1.0,952.600000005914,0.0,1.0,1.0,False,1.0
125,125,verbal_volatile,2,C,3,0.0,1.0,0.3,0.8,left,right,1,0,2.0,3.0,1.0,right,M,0.0,663.0000000060536,0.0,1.0,1.0,False,0.0
126,126,verbal_volatile,2,A,1,0.0,1.0,0.1,0.8,right,left,0,1,10.0,6.0,4.0,left,Z,1.0,419.7000000118278,0.0,1.0,1.0,False,1.0
127,127,verbal_volatile,2,B,2,0.0,0.0,0.2,0.8,right,right,0,0,7.0,3.0,4.0,left,Z,1.0,16.600000000093132,0.0,0.0,1.0,False,1.0
128,128,verbal_volatile,2,A,1,0.0,1.0,0.1,0.8,left,right,1,0,7.0,9.0,2.0,right,Z,1.0,1382.1999999999534,1.0,0.0,0.0,False,1.0
129,129,verbal_volatile,2,C,3,0.0,1.0,0.3,0.8,left,right,1,0,3.0,4.0,1.0,right,Z,1.0,16.699999999953434,1.0,0.0,0.0,False,1.0
130,130,verbal_volatile,2,C,3,1.0,1.0,0.3,0.8,right,right,0,0,8.0,10.0,2.0,right,Z,1.0,727.700000006007,0.0,0.0,0.0,False,1.0
131,131,verbal_volatile,2,A,1,0.0,1.0,0.1,0.8,right,left,0,1,7.0,3.0,4.0,left,,,2997.9000000059605,,,,True,
132,132,verbal_volatile,2,B,2,0.0,1.0,0.2,0.8,right,left,0,1,6.0,2.0,4.0,left,Z,1.0,486.10000001778826,0.0,1.0,1.0,False,1.0
133,133,verbal_volatile,2,A,1,0.0,1.0,0.1,0.8,left,right,1,0,2.0,5.0,3.0,right,,,2998.000000017928,,,,True,
134,134,verbal_volatile,2,C,3,0.0,1.0,0.3,0.8,left,right,1,0,7.0,10.0,3.0,right,,,2998.200000011828,,,,True,
135,135,verbal_volatile,2,B,2,0.0,1.0,0.2,0.8,right,left,0,1,7.0,2.0,5.0,left,,,2998.1000000119675,,,,True,
136,136,verbal_volatile,2,C,3,0.0,1.0,0.3,0.8,right,left,0,1,3.0,1.0,2.0,left,Z,1.0,105.200000023935,0.0,1.0,1.0,False,1.0
137,137,verbal_volatile,2,B,2,1.0,1.0,0.2,0.8,left,left,1,1,8.0,5.0,3.0,left,Z,1.0,427.10000002384186,1.0,1.0,1.0,False,1.0
138,138,verbal_volatile,2,A,1,0.0,1.0,0.1,0.8,right,left,0,1,10.0,8.0,2.0,left,Z,1.0,1184.700000006007,0.0,1.0,1.0,False,1.0
139,139,verbal_volatile,2,B,2,0.0,1.0,0.2,0.8,right,left,0,1,10.0,7.0,3.0,left,Z,1.0,1066.0000000002328,0.0,1.0,1.0,False,1.0
140,140,verbal_volatile,2,A,1,0.0,1.0,0.1,0.8,left,right,1,0,3.0,10.0,7.0,right,Z,1.0,637.6000000119675,1.0,0.0,0.0,False,1.0
141,141,verbal_volatile,2,C,3,0.0,1.0,0.3,0.8,left,right,1,0,2.0,6.0,4.0,right,Z,1.0,285.8000000179745,1.0,0.0,0.0,False,1.0
142,142,verbal_volatile,2,A,1,0.0,0.0,0.1,0.8,right,right,0,0,6.0,4.0,2.0,left,Z,1.0,736.8000000119209,0.0,0.0,1.0,False,1.0
143,143,verbal_volatile,2,C,3,0.0,1.0,0.3,0.8,right,left,0,1,6.0,4.0,2.0,left,Z,1.0,16.5999999998603,0.0,1.0,1.0,False,1.0
144,144,verbal_volatile,2,B,2,1.0,1.0,0.2,0.8,left,left,1,1,8.0,5.0,3.0,left,Z,1.0,799.0999999998603,1.0,1.0,1.0,False,1.0
145,145,verbal_volatile,2,B,2,1.0,1.0,0.2,0.8,right,right,0,0,6.0,8.0,2.0,right,M,0.0,302.200000023935,1.0,1.0,1.0,False,0.0
146,146,verbal_volatile,2,A,1,0.0,1.0,0.1,0.8,left,right,1,0,2.0,10.0,8.0,right,M,0.0,2870.100000023842,0.0,1.0,1.0,False,0.0
147,147,verbal_volatile,2,C,3,1.0,1.0,0.3,0.8,left,left,1,1,7.0,6.0,1.0,left,M,0.0,16.800000000046566,0.0,0.0,0.0,False,0.0
148,148,verbal_volatile,2,A,1,0.0,1.0,0.1,0.8,left,right,1,0,1.0,5.0,4.0,right,,,2997.9000000059605,,,,True,
149,149,verbal_volatile,2,C,3,0.0,1.0,0.3,0.8,left,right,1,0,2.0,5.0,3.0,right,M,0.0,191.50000001792796,0.0,1.0,1.0,False,0.0
150,150,verbal_volatile,2,B,2,0.0,1.0,0.2,0.8,right,left,0,1,5.0,4.0,1.0,left,Z,1.0,16.600000000093132,0.0,1.0,1.0,False,1.0
151,151,verbal_volatile,2,A,1,1.0,0.0,0.1,0.2,left,right,1,0,3.0,2.0,1.0,left,Z,1.0,1191.700000023935,1.0,0.0,1.0,False,1.0
152,152,verbal_volatile,2,B,2,0.0,1.0,0.2,0.2,right,left,0,1,3.0,2.0,1.0,left,Z,1.0,2117.0000000237487,0.0,1.0,1.0,False,1.0
153,153,verbal_volatile,2,C,3,0.0,1.0,0.3,0.2,right,left,0,1,3.0,2.0,1.0,left,,,2998.1000000119675,,,,True,
154,154,verbal_volatile,2,C,3,0.0,0.0,0.3,0.2,right,right,0,0,8.0,4.0,4.0,left,Z,1.0,1185.2000000178814,0.0,0.0,1.0,False,1.0
155,155,verbal_volatile,2,A,1,0.0,0.0,0.1,0.2,left,left,1,1,1.0,8.0,7.0,right,Z,1.0,412.1000000059139,1.0,1.0,0.0,False,1.0
156,156,verbal_volatile,2,B,2,1.0,0.0,0.2,0.2,left,right,1,0,7.0,1.0,6.0,left,Z,1.0,2217.0000000118744,1.0,0.0,1.0,False,1.0
157,157,verbal_volatile,2,C,3,1.0,0.0,0.3,0.2,right,left,0,1,1.0,7.0,6.0,right,Z,1.0,823.000000017928,0.0,1.0,0.0,False,1.0
158,158,verbal_volatile,2,B,2,0.0,0.0,0.2,0.2,right,right,0,0,10.0,2.0,8.0,left,Z,1.0,261.3000000179745,0.0,0.0,1.0,False,1.0
159,159,verbal_volatile,2,A,1,0.0,0.0,0.1,0.2,right,right,0,0,6.0,4.0,2.0,left,Z,1.0,172.2000000118278,0.0,0.0,1.0,False,1.0
160,160,verbal_volatile,2,C,3,0.0,0.0,0.3,0.2,right,right,0,0,10.0,8.0,2.0,left,Z,1.0,16.5999999998603,0.0,0.0,1.0,False,1.0
