trial_order,trial_number,phase,phase_numeric,equivalence_group,eg_numeric,facial_cue_valid,verbal_cue_valid,facial_cue_accuracy,verbal_cue_accuracy,facial_cue_direction,verbal_cue_direction,facial_direction_left,verbal_direction_left,card_left_points,card_right_points,point_difference,correct_side,response_key,chose_left,rt_raw,followed_facial,followed_verbal,chose_high_reward,is_timeout,response_for_model
15,15,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,2.0,8.0,6.0,right,M,0.0,174.39999999999418,1.0,1.0,1.0,False,0.0
16,16,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,1.0,9.0,8.0,right,M,0.0,52.29999999777647,1.0,1.0,1.0,False,0.0
17,17,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,2.0,5.0,3.0,right,M,0.0,135.70000000001164,1.0,1.0,1.0,False,0.0
18,18,calibration,1,A,1,1.0,1.0,0.7,0.8,left,left,1,1,5.0,4.0,1.0,left,Z,1.0,52.89999999926658,1.0,1.0,1.0,False,1.0
19,19,calibration,1,A,1,0.0,1.0,0.7,0.8,right,left,0,1,8.0,3.0,5.0,left,M,0.0,81.09999999776483,1.0,0.0,0.0,False,0.0
20,20,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,5.0,3.0,2.0,left,Z,1.0,432.7999999999883,1.0,1.0,1.0,False,1.0
21,21,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,10.0,9.0,1.0,left,Z,1.0,250.4999999970314,1.0,1.0,1.0,False,1.0
22,22,calibration,1,A,1,1.0,1.0,0.7,0.8,left,left,1,1,10.0,1.0,9.0,left,Z,1.0,307.3999999992666,1.0,1.0,1.0,False,1.0
23,23,calibration,1,B,2,0.0,1.0,0.8,0.8,right,left,0,1,10.0,4.0,6.0,left,M,0.0,238.20000000001164,1.0,0.0,0.0,False,0.0
24,24,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,3.0,5.0,2.0,right,M,0.0,323.8999999970256,1.0,1.0,1.0,False,0.0
25,25,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,2.0,4.0,2.0,right,M,0.0,227.8999999970256,1.0,1.0,1.0,False,0.0
26,26,calibration,1,A,1,1.0,0.0,0.7,0.8,left,right,1,0,9.0,1.0,8.0,left,Z,1.0,217.60000000000585,1.0,0.0,1.0,False,1.0
27,27,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,8.0,1.0,7.0,left,Z,1.0,220.39999999926656,1.0,1.0,1.0,False,1.0
28,28,calibration,1,A,1,1.0,1.0,0.7,0.8,left,left,1,1,9.0,7.0,2.0,left,Z,1.0,181.29999999926076,1.0,1.0,1.0,False,1.0
29,29,calibration,1,B,2,0.0,1.0,0.8,0.8,left,right,1,0,7.0,8.0,1.0,right,Z,1.0,634.6000000000058,1.0,0.0,0.0,False,1.0
30,30,calibration,1,C,3,1.0,0.0,0.9,0.8,right,left,0,1,2.0,3.0,1.0,right,M,0.0,110.69999999849824,1.0,0.0,1.0,False,0.0
31,31,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,5.0,4.0,1.0,left,Z,1.0,167.20000000001164,1.0,1.0,1.0,False,1.0
32,32,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,1.0,8.0,7.0,right,M,0.0,39.29999999998836,1.0,1.0,1.0,False,0.0
33,33,calibration,1,A,1,0.0,1.0,0.7,0.8,left,right,1,0,5.0,10.0,5.0,right,Z,1.0,303.3999999985099,1.0,0.0,0.0,False,1.0
34,34,calibration,1,A,1,1.0,1.0,0.7,0.8,left,left,1,1,7.0,6.0,1.0,left,Z,1.0,224.29999999998836,1.0,1.0,1.0,False,1.0
35,35,calibration,1,C,3,1.0,0.0,0.9,0.8,left,right,1,0,6.0,4.0,2.0,left,Z,1.0,604.9999999977881,1.0,0.0,1.0,False,1.0
36,36,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,4.0,3.0,1.0,left,Z,1.0,297.5999999999767,1.0,1.0,1.0,False,1.0
37,37,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,2.0,5.0,3.0,right,M,0.0,117.0,1.0,1.0,1.0,False,0.0
38,38,calibration,1,B,2,0.0,1.0,0.8,0.8,left,right,1,0,3.0,4.0,1.0,right,Z,1.0,547.9999999970314,1.0,0.0,0.0,False,1.0
39,39,calibration,1,A,1,0.0,1.0,0.7,0.8,right,left,0,1,9.0,2.0,7.0,left,M,0.0,69.09999999997672,1.0,0.0,0.0,False,0.0
40,40,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,10.0,6.0,4.0,left,Z,1.0,139.59999999776483,1.0,1.0,1.0,False,1.0
41,41,calibration,1,A,1,1.0,0.0,0.7,0.8,left,right,1,0,9.0,1.0,8.0,left,Z,1.0,446.0999999992782,1.0,0.0,1.0,False,1.0
42,42,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,6.0,2.0,4.0,left,Z,1.0,196.40000000002328,1.0,1.0,1.0,False,1.0
43,43,calibration,1,A,1,1.0,1.0,0.7,0.8,left,left,1,1,8.0,7.0,1.0,left,Z,1.0,251.59999999776483,1.0,1.0,1.0,False,1.0
44,44,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,1.0,4.0,3.0,right,M,0.0,338.79999999701977,1.0,1.0,1.0,False,0.0
45,45,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,9.0,10.0,1.0,right,M,0.0,57.59999999997672,1.0,1.0,1.0,False,0.0
46,46,verbal_volatile,2,A,1,1.0,1.0,0.7,0.2,right,right,0,0,1.0,7.0,6.0,right,M,0.0,326.69999999774154,1.0,1.0,1.0,False,0.0
47,47,verbal_volatile,2,B,2,1.0,1.0,0.8,0.2,right,right,0,0,5.0,10.0,5.0,right,M,0.0,120.69999999925494,1.0,1.0,1.0,False,0.0
48,48,verbal_volatile,2,C,3,1.0,1.0,0.9,0.2,left,left,1,1,8.0,6.0,2.0,left,Z,1.0,144.89999999775318,1.0,1.0,1.0,False,1.0
49,49,verbal_volatile,2,C,3,1.0,0.0,0.9,0.2,right,left,0,1,3.0,8.0,5.0,right,M,0.0,232.7999999992317,1.0,0.0,1.0,False,0.0
50,50,verbal_volatile,2,B,2,1.0,0.0,0.8,0.2,left,right,1,0,7.0,5.0,2.0,left,M,0.0,445.5,0.0,1.0,0.0,False,0.0
51,51,verbal_volatile,2,A,1,0.0,0.0,0.7,0.2,right,right,0,0,3.0,2.0,1.0,left,M,0.0,193.8999999977532,1.0,1.0,0.0,False,0.0
52,52,verbal_volatile,2,B,2,1.0,0.0,0.8,0.2,right,left,0,1,5.0,8.0,3.0,right,M,0.0,429.29999999923166,1.0,0.0,1.0,False,0.0
53,53,verbal_volatile,2,A,1,1.0,0.0,0.7,0.2,right,left,0,1,2.0,10.0,8.0,right,M,0.0,482.7999999999883,1.0,0.0,1.0,False,0.0
54,54,verbal_volatile,2,C,3,1.0,0.0,0.9,0.2,right,left,0,1,6.0,8.0,2.0,right,M,0.0,559.9999999992433,1.0,0.0,1.0,False,0.0
55,55,verbal_volatile,2,B,2,1.0,0.0,0.8,0.2,left,right,1,0,8.0,2.0,6.0,left,M,0.0,808.6999999977415,0.0,1.0,0.0,False,0.0
56,56,verbal_volatile,2,C,3,1.0,0.0,0.9,0.2,right,left,0,1,4.0,10.0,6.0,right,Z,1.0,513.2999999970198,0.0,1.0,0.0,False,1.0
57,57,verbal_volatile,2,A,1,1.0,1.0,0.7,0.2,right,right,0,0,8.0,10.0,2.0,right,M,0.0,399.3999999999651,1.0,1.0,1.0,False,0.0
58,58,verbal_volatile,2,C,3,1.0,0.0,0.9,0.2,left,right,1,0,9.0,1.0,8.0,left,Z,1.0,369.5999999999767,1.0,0.0,1.0,False,1.0
59,59,verbal_volatile,2,A,1,0.0,0.0,0.7,0.2,right,right,0,0,4.0,2.0,2.0,left,M,0.0,226.19999999704305,1.0,1.0,0.0,False,0.0
60,60,verbal_volatile,2,B,2,1.0,1.0,0.8,0.2,left,left,1,1,9.0,3.0,6.0,left,Z,1.0,80.29999999701977,1.0,1.0,1.0,False,1.0
61,61,verbal_volatile,2,A,1,0.0,1.0,0.7,0.8,right,left,0,1,10.0,6.0,4.0,left,M,0.0,70.5,1.0,0.0,0.0,False,0.0
62,62,verbal_volatile,2,C,3,1.0,1.0,0.9,0.8,right,right,0,0,9.0,10.0,1.0,right,M,0.0,63.29999999777647,1.0,1.0,1.0,False,0.0
63,63,verbal_volatile,2,B,2,1.0,0.0,0.8,0.8,right,left,0,1,5.0,8.0,3.0,right,Z,1.0,231.90000000002328,0.0,1.0,0.0,False,1.0
64,64,verbal_volatile,2,A,1,0.0,1.0,0.7,0.8,right,left,0,1,3.0,2.0,1.0,left,M,0.0,487.9999999984866,1.0,0.0,0.0,False,0.0
65,65,verbal_volatile,2,C,3,1.0,1.0,0.9,0.8,right,right,0,0,3.0,4.0,1.0,right,M,0.0,145.09999999997672,1.0,1.0,1.0,False,0.0
66,66,verbal_volatile,2,B,2,1.0,1.0,0.8,0.8,left,left,1,1,8.0,7.0,1.0,left,Z,1.0,430.0999999999767,1.0,1.0,1.0,False,1.0
67,67,verbal_volatile,2,C,3,1.0,1.0,0.9,0.8,left,left,1,1,6.0,1.0,5.0,left,Z,1.0,133.59999999997672,1.0,1.0,1.0,False,1.0
68,68,verbal_volatile,2,B,2,1.0,1.0,0.8,0.8,left,left,1,1,4.0,2.0,2.0,left,Z,1.0,133.9999999992433,1.0,1.0,1.0,False,1.0
69,69,verbal_volatile,2,A,1,1.0,1.0,0.7,0.8,left,left,1,1,5.0,1.0,4.0,left,Z,1.0,81.89999999775318,1.0,1.0,1.0,False,1.0
70,70,verbal_volatile,2,B,2,1.0,1.0,0.8,0.8,left,left,1,1,10.0,3.0,7.0,left,Z,1.0,354.4000000000233,1.0,1.0,1.0,False,1.0
71,71,verbal_volatile,2,C,3,1.0,1.0,0.9,0.8,left,left,1,1,10.0,5.0,5.0,left,Z,1.0,328.29999999923166,1.0,1.0,1.0,False,1.0
72,72,verbal_volatile,2,A,1,1.0,1.0,0.7,0.8,right,right,0,0,3.0,5.0,2.0,right,M,0.0,307.29999999923166,1.0,1.0,1.0,False,0.0
73,73,verbal_volatile,2,C,3,1.0,1.0,0.9,0.8,right,right,0,0,1.0,5.0,4.0,right,M,0.0,147.9999999977881,1.0,1.0,1.0,False,0.0
74,74,verbal_volatile,2,B,2,1.0,1.0,0.8,0.8,left,left,1,1,8.0,2.0,6.0,left,Z,1.0,68.79999999777647,1.0,1.0,1.0,False,1.0
75,75,verbal_volatile,2,A,1,0.0,1.0,0.7,0.8,left,right,1,0,6.0,8.0,2.0,right,Z,1.0,280.69999999925494,1.0,0.0,0.0,False,1.0
76,76,verbal_volatile,2,B,2,1.0,0.0,0.8,0.2,left,right,1,0,6.0,4.0,2.0,left,Z,1.0,1473.199999999255,1.0,0.0,1.0,False,1.0
77,77,verbal_volatile,2,C,3,0.0,0.0,0.9,0.2,right,right,0,0,7.0,1.0,6.0,left,M,0.0,398.0999999992782,1.0,1.0,0.0,False,0.0
78,78,verbal_volatile,2,A,1,1.0,0.0,0.7,0.2,right,left,0,1,1.0,8.0,7.0,right,M,0.0,136.09999999776483,1.0,0.0,1.0,False,0.0
79,79,verbal_volatile,2,A,1,0.0,0.0,0.7,0.2,left,left,1,1,1.0,9.0,8.0,right,Z,1.0,34.79999999777647,1.0,1.0,0.0,False,1.0
80,80,verbal_volatile,2,C,3,1.0,1.0,0.9,0.2,right,right,0,0,2.0,4.0,2.0,right,M,0.0,165.29999999853317,1.0,1.0,1.0,False,0.0
81,81,verbal_volatile,2,B,2,1.0,0.0,0.8,0.2,right,left,0,1,2.0,7.0,5.0,right,M,0.0,400.69999999704305,1.0,0.0,1.0,False,0.0
82,82,verbal_volatile,2,C,3,1.0,0.0,0.9,0.2,right,left,0,1,4.0,6.0,2.0,right,M,0.0,1211.1999999984982,1.0,0.0,1.0,False,0.0
83,83,verbal_volatile,2,B,2,1.0,0.0,0.8,0.2,right,left,0,1,2.0,4.0,2.0,right,M,0.0,280.9999999992433,1.0,0.0,1.0,False,0.0
84,84,verbal_volatile,2,A,1,0.0,0.0,0.7,0.2,left,left,1,1,8.0,9.0,1.0,right,Z,1.0,254.79999999701977,1.0,1.0,0.0,False,1.0
85,85,verbal_volatile,2,A,1,1.0,0.0,0.7,0.2,right,left,0,1,2.0,7.0,5.0,right,M,0.0,205.20000000001164,1.0,0.0,1.0,False,0.0
86,86,verbal_volatile,2,C,3,1.0,0.0,0.9,0.2,left,right,1,0,6.0,5.0,1.0,left,Z,1.0,372.19999999995343,1.0,0.0,1.0,False,1.0
87,87,verbal_volatile,2,B,2,0.0,0.0,0.8,0.2,left,left,1,1,2.0,5.0,3.0,right,Z,1.0,164.69999999849824,1.0,1.0,0.0,False,1.0
88,88,verbal_volatile,2,B,2,0.0,0.0,0.8,0.2,left,left,1,1,2.0,10.0,8.0,right,Z,1.0,80.0,1.0,1.0,0.0,False,1.0
89,89,verbal_volatile,2,A,1,1.0,0.0,0.7,0.2,right,left,0,1,5.0,7.0,2.0,right,M,0.0,1714.3999999969965,1.0,0.0,1.0,False,0.0
90,90,verbal_volatile,2,C,3,1.0,1.0,0.9,0.2,right,right,0,0,4.0,7.0,3.0,right,M,0.0,981.6999999985565,1.0,1.0,1.0,False,0.0
91,91,overlap,3,A,1,0.0,1.0,0.1,0.8,right,left,0,1,4.0,2.0,2.0,left,M,0.0,1242.6999999977415,1.0,0.0,0.0,False,0.0
92,92,overlap,3,C,3,1.0,1.0,0.3,0.8,left,left,1,1,7.0,2.0,5.0,left,Z,1.0,399.5,1.0,1.0,1.0,False,1.0
93,93,overlap,3,B,2,0.0,0.0,0.2,0.8,right,right,0,0,9.0,8.0,1.0,left,M,0.0,357.5999999984633,1.0,1.0,0.0,False,0.0
94,94,overlap,3,C,3,0.0,1.0,0.3,0.8,right,left,0,1,9.0,7.0,2.0,left,Z,1.0,718.5999999977648,0.0,1.0,1.0,False,1.0
95,95,overlap,3,B,2,0.0,1.0,0.2,0.8,left,right,1,0,6.0,8.0,2.0,right,M,0.0,849.7999999992317,0.0,1.0,1.0,False,0.0
96,96,overlap,3,A,1,0.0,1.0,0.1,0.8,right,left,0,1,7.0,1.0,6.0,left,Z,1.0,343.5999999992782,0.0,1.0,1.0,False,1.0
97,97,overlap,3,B,2,0.0,1.0,0.2,0.8,left,right,1,0,4.0,10.0,6.0,right,M,0.0,1700.3000000000466,0.0,1.0,1.0,False,0.0
98,98,overlap,3,A,1,0.0,1.0,0.1,0.8,left,right,1,0,1.0,3.0,2.0,right,M,0.0,1335.7999999992317,0.0,1.0,1.0,False,0.0
99,99,overlap,3,C,3,0.0,1.0,0.3,0.8,left,right,1,0,5.0,9.0,4.0,right,M,0.0,707.5999999970663,0.0,1.0,1.0,False,0.0
100,100,overlap,3,A,1,0.0,1.0,0.1,0.8,left,right,1,0,2.0,10.0,8.0,right,M,0.0,340.5999999992782,0.0,1.0,1.0,False,0.0
101,101,overlap,3,C,3,1.0,1.0,0.3,0.8,left,left,1,1,5.0,1.0,4.0,left,Z,1.0,571.9999999993015,1.0,1.0,1.0,False,1.0
102,102,overlap,3,B,2,1.0,0.0,0.2,0.8,right,left,0,1,8.0,9.0,1.0,right,M,0.0,585.8999999969965,1.0,0.0,1.0,False,0.0
103,103,overlap,3,A,1,0.0,1.0,0.1,0.8,left,right,1,0,1.0,3.0,2.0,right,M,0.0,1021.8999999969964,0.0,1.0,1.0,False,0.0
104,104,overlap,3,C,3,1.0,0.0,0.3,0.8,left,right,1,0,5.0,2.0,3.0,left,Z,1.0,840.0999999970663,1.0,0.0,1.0,False,1.0
105,105,overlap,3,B,2,0.0,0.0,0.2,0.8,left,left,1,1,3.0,5.0,2.0,right,M,0.0,403.3999999992084,0.0,0.0,1.0,False,0.0
106,106,facial_volatile,4,B,2,0.0,0.0,0.2,0.2,right,right,0,0,4.0,1.0,3.0,left,M,0.0,136.19999999704305,1.0,1.0,0.0,False,0.0
107,107,facial_volatile,4,C,3,0.0,0.0,0.3,0.2,right,right,0,0,4.0,2.0,2.0,left,Z,1.0,703.8000000000466,0.0,0.0,1.0,False,1.0
108,108,facial_volatile,4,A,1,1.0,0.0,0.1,0.2,right,left,0,1,2.0,10.0,8.0,right,Z,1.0,258.09999999706633,0.0,1.0,0.0,False,1.0
109,109,facial_volatile,4,C,3,1.0,0.0,0.3,0.2,left,right,1,0,10.0,8.0,2.0,left,Z,1.0,169.79999999701977,1.0,0.0,1.0,False,1.0
110,110,facial_volatile,4,B,2,0.0,0.0,0.2,0.2,left,left,1,1,9.0,10.0,1.0,right,M,0.0,370.4999999977881,0.0,0.0,1.0,False,0.0
111,111,facial_volatile,4,A,1,0.0,0.0,0.1,0.2,right,right,0,0,10.0,3.0,7.0,left,M,0.0,486.09999999706633,1.0,1.0,0.0,False,0.0
112,112,facial_volatile,4,A,1,0.0,0.0,0.1,0.2,left,left,1,1,2.0,3.0,1.0,right,Z,1.0,777.6999999977415,1.0,1.0,0.0,False,1.0
113,113,facial_volatile,4,C,3,0.0,0.0,0.3,0.2,left,left,1,1,5.0,10.0,5.0,right,Z,1.0,413.2999999985332,1.0,1.0,0.0,False,1.0
114,114,facial_volatile,4,B,2,0.0,1.0,0.2,0.2,right,left,0,1,4.0,1.0,3.0,left,M,0.0,188.80000000004657,1.0,0.0,0.0,False,0.0
115,115,facial_volatile,4,B,2,0.0,0.0,0.2,0.2,left,left,1,1,2.0,9.0,7.0,right,Z,1.0,107.99999999778812,1.0,1.0,0.0,False,1.0
116,116,facial_volatile,4,C,3,0.0,0.0,0.3,0.2,right,right,0,0,8.0,1.0,7.0,left,Z,1.0,587.0999999999767,0.0,0.0,1.0,False,1.0
117,117,facial_volatile,4,A,1,1.0,0.0,0.1,0.2,right,left,0,1,4.0,9.0,5.0,right,Z,1.0,138.49999999988358,0.0,1.0,0.0,False,1.0
118,118,facial_volatile,4,C,3,0.0,1.0,0.3,0.2,right,left,0,1,8.0,6.0,2.0,left,M,0.0,501.9000000000233,1.0,0.0,0.0,False,0.0
119,119,facial_volatile,4,B,2,0.0,0.0,0.2,0.2,right,right,0,0,8.0,6.0,2.0,left,M,0.0,198.09999999997672,1.0,1.0,0.0,False,0.0
120,120,facial_volatile,4,A,1,0.0,1.0,0.1,0.2,right,left,0,1,10.0,3.0,7.0,left,M,0.0,545.6999999999534,1.0,0.0,0.0,False,0.0
121,121,facial_volatile,4,A,1,0.0,0.0,0.7,0.2,right,right,0,0,9.0,5.0,4.0,left,M,0.0,453.80000000004657,1.0,1.0,0.0,False,0.0
122,122,facial_volatile,4,C,3,1.0,0.0,0.9,0.2,right,left,0,1,6.0,10.0,4.0,right,M,0.0,573.7999999992317,1.0,0.0,1.0,False,0.0
123,123,facial_volatile,4,B,2,1.0,0.0,0.8,0.2,left,right,1,0,2.0,1.0,1.0,left,Z,1.0,176.79999999771826,1.0,0.0,1.0,False,1.0
124,124,facial_volatile,4,C,3,1.0,0.0,0.9,0.2,left,right,1,0,9.0,1.0,8.0,left,Z,1.0,340.69999999774154,1.0,0.0,1.0,False,1.0
125,125,facial_volatile,4,B,2,0.0,0.0,0.8,0.2,right,right,0,0,10.0,6.0,4.0,left,M,0.0,242.59999999706633,1.0,1.0,0.0,False,0.0
126,126,facial_volatile,4,A,1,0.0,0.0,0.7,0.2,right,right,0,0,4.0,3.0,1.0,left,M,0.0,415.19999999774154,1.0,1.0,0.0,False,0.0
127,127,facial_volatile,4,A,1,1.0,1.0,0.7,0.2,left,left,1,1,6.0,4.0,2.0,left,Z,1.0,456.29999999701977,1.0,1.0,1.0,False,1.0
128,128,facial_volatile,4,C,3,1.0,0.0,0.9,0.2,right,left,0,1,6.0,9.0,3.0,right,Z,1.0,446.29999999923166,0.0,1.0,0.0,False,1.0
129,129,facial_volatile,4,B,2,1.0,0.0,0.8,0.2,left,right,1,0,10.0,4.0,6.0,left,Z,1.0,469.5999999992782,1.0,0.0,1.0,False,1.0
130,130,facial_volatile,4,B,2,1.0,1.0,0.8,0.2,left,left,1,1,5.0,4.0,1.0,left,Z,1.0,281.4999999993015,1.0,1.0,1.0,False,1.0
131,131,facial_volatile,4,A,1,0.0,0.0,0.7,0.2,right,right,0,0,6.0,5.0,1.0,left,M,0.0,52.899999996996485,1.0,1.0,0.0,False,0.0
132,132,facial_volatile,4,C,3,0.0,0.0,0.9,0.2,right,right,0,0,8.0,6.0,2.0,left,Z,1.0,571.7999999999302,0.0,0.0,1.0,False,1.0
133,133,facial_volatile,4,C,3,1.0,0.0,0.9,0.2,right,left,0,1,3.0,9.0,6.0,right,Z,1.0,229.9999999993015,0.0,1.0,0.0,False,1.0
134,134,facial_volatile,4,A,1,1.0,1.0,0.7,0.2,right,right,0,0,5.0,7.0,2.0,right,M,0.0,153.9999999969732,1.0,1.0,1.0,False,0.0
135,135,facial_volatile,4,B,2,1.0,1.0,0.8,0.2,left,left,1,1,8.0,7.0,1.0,left,Z,1.0,343.79999999993015,1.0,1.0,1.0,False,1.0
136,136,facial_volatile,4,A,1,1.0,0.0,0.7,0.2,left,right,1,0,3.0,1.0,2.0,left,Z,1.0,563.7999999970198,1.0,0.0,1.0,False,1.0
137,137,facial_volatile,4,B,2,1.0,1.0,0.8,0.2,right,right,0,0,1.0,2.0,1.0,right,M,0.0,941.5,1.0,1.0,1.0,False,0.0
138,138,facial_volatile,4,C,3,1.0,0.0,0.9,0.2,left,right,1,0,2.0,1.0,1.0,left,Z,1.0,473.69999999704305,1.0,0.0,1.0,False,1.0
139,139,facial_volatile,4,A,1,1.0,1.0,0.7,0.2,left,left,1,1,7.0,6.0,1.0,left,Z,1.0,510.69999999774154,1.0,1.0,1.0,False,1.0
140,140,facial_volatile,4,C,3,0.0,0.0,0.9,0.2,left,left,1,1,3.0,4.0,1.0,right,Z,1.0,752.8999999985099,1.0,1.0,0.0,False,1.0
141,141,facial_volatile,4,B,2,1.0,0.0,0.8,0.2,left,right,1,0,8.0,5.0,3.0,left,M,0.0,603.5,0.0,1.0,0.0,False,0.0
142,142,facial_volatile,4,A,1,1.0,0.0,0.7,0.2,right,left,0,1,2.0,7.0,5.0,right,M,0.0,77.5,1.0,0.0,1.0,False,0.0
143,143,facial_volatile,4,C,3,1.0,0.0,0.9,0.2,right,left,0,1,6.0,8.0,2.0,right,M,0.0,210.09999999846332,1.0,0.0,1.0,False,0.0
144,144,facial_volatile,4,B,2,1.0,0.0,0.8,0.2,right,left,0,1,1.0,4.0,3.0,right,M,0.0,499.69999999774154,1.0,0.0,1.0,False,0.0
145,145,facial_volatile,4,B,2,1.0,0.0,0.8,0.2,right,left,0,1,3.0,8.0,5.0,right,M,0.0,790.3000000000466,1.0,0.0,1.0,False,0.0
146,146,facial_volatile,4,A,1,1.0,0.0,0.7,0.2,left,right,1,0,10.0,7.0,3.0,left,Z,1.0,382.3999999969965,1.0,0.0,1.0,False,1.0
147,147,facial_volatile,4,C,3,1.0,0.0,0.9,0.2,left,right,1,0,3.0,2.0,1.0,left,Z,1.0,168.59999999846332,1.0,0.0,1.0,False,1.0
148,148,facial_volatile,4,A,1,1.0,1.0,0.7,0.2,right,right,0,0,5.0,6.0,1.0,right,M,0.0,26.79999999923166,1.0,1.0,1.0,False,0.0
149,149,facial_volatile,4,C,3,1.0,1.0,0.9,0.2,right,right,0,0,2.0,8.0,6.0,right,M,0.0,489.19999999774154,1.0,1.0,1.0,False,0.0
150,150,facial_volatile,4,B,2,1.0,0.0,0.8,0.2,right,left,0,1,4.0,6.0,2.0,right,Z,1.0,340.9999999977881,0.0,1.0,0.0,False,1.0
151,151,facial_volatile,4,C,3,0.0,0.0,0.3,0.2,left,left,1,1,5.0,9.0,4.0,right,Z,1.0,326.0999999992782,1.0,1.0,0.0,False,1.0
152,152,facial_volatile,4,A,1,1.0,0.0,0.1,0.2,left,right,1,0,4.0,3.0,1.0,left,Z,1.0,948.5,1.0,0.0,1.0,False,1.0
153,153,facial_volatile,4,B,2,0.0,0.0,0.2,0.2,right,right,0,0,5.0,1.0,4.0,left,M,0.0,427.10000000009313,1.0,1.0,0.0,False,0.0
154,154,facial_volatile,4,C,3,1.0,0.0,0.3,0.2,right,left,0,1,6.0,7.0,1.0,right,M,0.0,305.0999999977648,1.0,0.0,1.0,False,0.0
155,155,facial_volatile,4,A,1,0.0,0.0,0.1,0.2,right,right,0,0,9.0,2.0,7.0,left,M,0.0,547.7999999970198,1.0,1.0,0.0,False,0.0
156,156,facial_volatile,4,B,2,1.0,0.0,0.2,0.2,left,right,1,0,2.0,1.0,1.0,left,Z,1.0,486.3999999978114,1.0,0.0,1.0,False,1.0
157,157,facial_volatile,4,B,2,0.0,0.0,0.2,0.2,right,right,0,0,7.0,5.0,2.0,left,M,0.0,502.9000000000233,1.0,1.0,0.0,False,0.0
