trial_order,trial_number,phase,phase_numeric,equivalence_group,eg_numeric,facial_cue_valid,verbal_cue_valid,facial_cue_accuracy,verbal_cue_accuracy,facial_cue_direction,verbal_cue_direction,facial_direction_left,verbal_direction_left,card_left_points,card_right_points,point_difference,correct_side,response_key,chose_left,rt_raw,followed_facial,followed_verbal,chose_high_reward,is_timeout,response_for_model
1,1,calibration,1,A,1,1.0,1.0,0.7,0.8,left,left,1,1,4.0,3.0,1.0,left,M,0.0,1079.699999976161,0.0,0.0,0.0,False,0.0
2,2,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,9.0,5.0,4.0,left,Z,1.0,712.500000023836,1.0,1.0,1.0,False,1.0
3,3,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,1.0,8.0,7.0,right,Z,1.0,488.19999995231046,0.0,0.0,0.0,False,1.0
4,4,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,8.0,2.0,6.0,left,M,0.0,796.2999999761523,0.0,0.0,0.0,False,0.0
5,5,calibration,1,A,1,1.0,0.0,0.7,0.8,right,left,0,1,2.0,6.0,4.0,right,M,0.0,680.4999999523134,1.0,0.0,1.0,False,0.0
6,6,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,4.0,5.0,1.0,right,Z,1.0,753.7000000238477,0.0,0.0,0.0,False,1.0
7,7,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,1.0,3.0,2.0,right,M,0.0,2666.300000000003,1.0,1.0,1.0,False,0.0
8,8,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,7.0,5.0,2.0,left,Z,1.0,2666.5999999999913,1.0,1.0,1.0,False,1.0
9,9,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,5.0,9.0,4.0,right,M,0.0,956.899999976158,1.0,1.0,1.0,False,0.0
10,10,calibration,1,B,2,0.0,1.0,0.8,0.8,left,right,1,0,1.0,3.0,2.0,right,Z,1.0,2259.5,1.0,0.0,0.0,False,1.0
11,11,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,9.0,8.0,1.0,left,M,0.0,1446.7999999523165,0.0,0.0,0.0,False,0.0
12,12,calibration,1,A,1,1.0,1.0,0.7,0.8,left,left,1,1,9.0,7.0,2.0,left,,,3001.600000000006,,,,True,
13,13,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,3.0,8.0,5.0,right,Z,1.0,1958.8999999999944,0.0,0.0,0.0,False,1.0
14,14,calibration,1,A,1,0.0,1.0,0.7,0.8,left,right,1,0,7.0,9.0,2.0,right,Z,1.0,2177.8000000238535,1.0,0.0,0.0,False,1.0
15,15,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,6.0,1.0,5.0,left,M,0.0,2049.899999999965,0.0,0.0,0.0,False,0.0
16,16,calibration,1,A,1,0.0,0.0,0.7,0.8,right,right,0,0,6.0,5.0,1.0,left,M,0.0,2023.7999999523165,1.0,1.0,0.0,False,0.0
17,17,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,10.0,1.0,9.0,left,M,0.0,1916.8999999999944,0.0,0.0,0.0,False,0.0
18,18,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,8.0,7.0,1.0,left,Z,1.0,17.099999999976717,1.0,1.0,1.0,False,1.0
19,19,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,3.0,6.0,3.0,right,M,0.0,289.20000000001164,1.0,1.0,1.0,False,0.0
20,20,calibration,1,A,1,1.0,0.0,0.7,0.8,right,left,0,1,1.0,9.0,8.0,right,Z,1.0,1016.8000000000466,0.0,1.0,0.0,False,1.0
21,21,calibration,1,B,2,1.0,0.0,0.8,0.8,left,right,1,0,6.0,5.0,1.0,left,M,0.0,1199.7999999999593,0.0,1.0,0.0,False,0.0
22,22,calibration,1,C,3,0.0,1.0,0.9,0.8,left,right,1,0,4.0,8.0,4.0,right,M,0.0,699.7000000000116,0.0,1.0,1.0,False,0.0
23,23,calibration,1,A,1,1.0,0.0,0.7,0.8,right,left,0,1,2.0,9.0,7.0,right,Z,1.0,899.7000000000116,0.0,1.0,0.0,False,1.0
24,24,calibration,1,B,2,0.0,1.0,0.8,0.8,left,right,1,0,3.0,6.0,3.0,right,M,0.0,561.000000023836,0.0,1.0,1.0,False,0.0
25,25,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,6.0,8.0,2.0,right,M,0.0,932.7999999999884,1.0,1.0,1.0,False,0.0
26,26,calibration,1,C,3,1.0,0.0,0.9,0.8,right,left,0,1,1.0,5.0,4.0,right,M,0.0,886.8999999761581,1.0,0.0,1.0,False,0.0
27,27,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,2.0,9.0,7.0,right,M,0.0,513.2000000238477,1.0,1.0,1.0,False,0.0
28,28,calibration,1,A,1,0.0,1.0,0.7,0.8,right,left,0,1,10.0,6.0,4.0,left,M,0.0,1310.1999999284744,1.0,0.0,0.0,False,0.0
29,29,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,5.0,8.0,3.0,right,M,0.0,2832.899999999994,1.0,1.0,1.0,False,0.0
30,30,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,2.0,8.0,6.0,right,M,0.0,564.7999999523163,1.0,1.0,1.0,False,0.0
31,31,calibration,1,C,3,1.0,0.0,0.9,0.8,right,left,0,1,6.0,7.0,1.0,right,Z,1.0,1267.2000000000407,0.0,1.0,0.0,False,1.0
32,32,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,3.0,1.0,2.0,left,Z,1.0,731.5999999284977,1.0,1.0,1.0,False,1.0
33,33,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,1.0,7.0,6.0,right,M,0.0,422.2999999999883,1.0,1.0,1.0,False,0.0
34,34,calibration,1,A,1,1.0,1.0,0.7,0.8,left,left,1,1,5.0,2.0,3.0,left,Z,1.0,2598.1999999761465,1.0,1.0,1.0,False,1.0
35,35,calibration,1,B,2,1.0,0.0,0.8,0.8,left,right,1,0,10.0,1.0,9.0,left,M,0.0,2000.2999999999884,0.0,1.0,0.0,False,0.0
36,36,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,9.0,4.0,5.0,left,Z,1.0,2977.2000000238186,1.0,1.0,1.0,False,1.0
37,37,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,2.0,4.0,2.0,right,M,0.0,2599.399999999907,1.0,1.0,1.0,False,0.0
38,38,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,5.0,4.0,1.0,left,Z,1.0,366.4999999999418,1.0,1.0,1.0,False,1.0
39,39,calibration,1,A,1,0.0,1.0,0.7,0.8,right,left,0,1,9.0,3.0,6.0,left,,,3001.1999999523396,,,,True,
40,40,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,5.0,1.0,4.0,left,Z,1.0,16.400000000023283,1.0,1.0,1.0,False,1.0
41,41,calibration,1,A,1,0.0,0.0,0.7,0.8,right,right,0,0,6.0,2.0,4.0,left,M,0.0,825.1999999284744,1.0,1.0,0.0,False,0.0
42,42,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,5.0,8.0,3.0,right,,,3001.1999999284744,,,,True,
43,43,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,9.0,3.0,6.0,left,Z,1.0,766.5999999999767,1.0,1.0,1.0,False,1.0
44,44,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,5.0,10.0,5.0,right,M,0.0,933.2999999999302,1.0,1.0,1.0,False,0.0
45,45,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,1.0,8.0,7.0,right,M,0.0,416.5,1.0,1.0,1.0,False,0.0
46,46,facial_volatile,4,C,3,1.0,1.0,0.3,0.8,right,right,0,0,4.0,5.0,1.0,right,M,0.0,296.7000000238186,1.0,1.0,1.0,False,0.0
47,47,facial_volatile,4,A,1,0.0,1.0,0.1,0.8,left,right,1,0,5.0,10.0,5.0,right,M,0.0,1523.0,0.0,1.0,1.0,False,0.0
48,48,facial_volatile,4,B,2,0.0,1.0,0.2,0.8,right,left,0,1,10.0,4.0,6.0,left,Z,1.0,1810.2000000000116,0.0,1.0,1.0,False,1.0
49,49,facial_volatile,4,B,2,0.0,1.0,0.2,0.8,right,left,0,1,5.0,2.0,3.0,left,Z,1.0,999.9000000000232,0.0,1.0,1.0,False,1.0
50,50,facial_volatile,4,C,3,0.0,1.0,0.3,0.8,left,right,1,0,2.0,5.0,3.0,right,Z,1.0,1373.9000000000233,1.0,0.0,0.0,False,1.0
51,51,facial_volatile,4,A,1,0.0,1.0,0.1,0.8,right,left,0,1,8.0,6.0,2.0,left,M,0.0,1163.4000000238302,1.0,0.0,0.0,False,0.0
52,52,facial_volatile,4,B,2,0.0,1.0,0.2,0.8,right,left,0,1,10.0,8.0,2.0,left,Z,1.0,2409.1999999284744,0.0,1.0,1.0,False,1.0
53,53,facial_volatile,4,C,3,1.0,1.0,0.3,0.8,left,left,1,1,7.0,1.0,6.0,left,Z,1.0,726.6999999284744,1.0,1.0,1.0,False,1.0
54,54,facial_volatile,4,A,1,0.0,1.0,0.1,0.8,right,left,0,1,6.0,4.0,2.0,left,M,0.0,1182.8000000238535,1.0,0.0,0.0,False,0.0
55,55,facial_volatile,4,B,2,0.0,1.0,0.2,0.8,right,left,0,1,9.0,6.0,3.0,left,M,0.0,563.7999999761814,1.0,0.0,0.0,False,0.0
56,56,facial_volatile,4,A,1,0.0,1.0,0.1,0.8,left,right,1,0,6.0,7.0,1.0,right,M,0.0,2783.499999999942,0.0,1.0,1.0,False,0.0
