event_index,participant_id,experiment_version,condition,seed,trial_number,phase,phase_number,block,equivalence_group,face_pair_type,facial_cue_accuracy,verbal_cue_accuracy,facial_cue_valid,verbal_cue_valid,facial_cue_direction,verbal_cue_direction,cue_conflict,facial_block,verbal_block,facial_block_state,verbal_block_state,face_left,face_right,face_left_expr,face_right_expr,card_left_points,card_right_points,point_difference,correct_side,winning_card,reward_points,verbal_text,key_left,key_right,correct_key,response_key,correct,rt_raw,is_timeout,chose_left,followed_facial,followed_verbal,chose_high_reward,response_for_model,trial_order,eg_numeric,phase_numeric,facial_direction_left,verbal_direction_left
40,P015,11.0,verbal_first,5.0,1,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,NeutralPop.png,SadPop.png,neutral,sad,9.0,5.0,4.0,left,CLUB-9.png,4.0,I think I'm going to win this round.,Z,M,Z,M,0.0,638.0,False,0.0,0.0,0.0,0.0,0.0,1,3,1,1,1
45,P015,11.0,verbal_first,5.0,2,calibration,,,A,happy_vs_sad,0.7,0.8,0.0,1.0,left,right,1.0,1.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,1.0,6.0,5.0,right,HEART-6.png,5.0,I think I'm going to win this round.,Z,M,M,Z,0.0,426.300000011921,False,1.0,1.0,0.0,0.0,1.0,2,1,1,1,0
50,P015,11.0,verbal_first,5.0,3,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,NeutralPop.png,happy,neutral,9.0,5.0,4.0,left,DIAMOND-9.png,4.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,328.5999999999767,False,1.0,1.0,1.0,1.0,1.0,3,2,1,1,1
55,P015,11.0,verbal_first,5.0,4,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,NeutralPop.png,happy,neutral,10.0,1.0,9.0,left,CLUB-10.png,9.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,311.19999996421393,False,1.0,1.0,1.0,1.0,1.0,4,2,1,1,1
60,P015,11.0,verbal_first,5.0,5,calibration,,,A,happy_vs_sad,0.7,0.8,0.0,1.0,left,right,1.0,1.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,2.0,5.0,3.0,right,SPADE-5.png,3.0,I think I'm going to win this round.,Z,M,M,Z,0.0,364.0000000118744,False,1.0,1.0,0.0,0.0,1.0,5,1,1,1,0
65,P015,11.0,verbal_first,5.0,6,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,NeutralPop.png,sad,neutral,8.0,10.0,2.0,right,DIAMOND-10.png,2.0,I think I'm going to win this round.,Z,M,M,M,1.0,180.4999999642605,False,0.0,1.0,1.0,1.0,0.0,6,3,1,0,0
70,P015,11.0,verbal_first,5.0,7,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,0.0,left,right,1.0,1.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,10.0,7.0,3.0,left,HEART-10.png,3.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,379.19999996421393,False,1.0,1.0,0.0,1.0,1.0,7,1,1,1,0
75,P015,11.0,verbal_first,5.0,8,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,NeutralPop.png,sad,neutral,5.0,10.0,5.0,right,HEART-10.png,5.0,I think I'm going to win this round.,Z,M,M,M,1.0,436.4000000118977,False,0.0,1.0,1.0,1.0,0.0,8,3,1,0,0
80,P015,11.0,verbal_first,5.0,9,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,NeutralPop.png,happy,neutral,4.0,3.0,1.0,left,DIAMOND-4.png,1.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,337.8999999880325,False,1.0,1.0,1.0,1.0,1.0,9,2,1,1,1
85,P015,11.0,verbal_first,5.0,10,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,NeutralPop.png,SadPop.png,neutral,sad,4.0,3.0,1.0,left,HEART-4.png,1.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,353.7000000119442,False,1.0,1.0,1.0,1.0,1.0,10,3,1,1,1
90,P015,11.0,verbal_first,5.0,11,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,HappyPop.png,sad,happy,3.0,4.0,1.0,right,DIAMOND-4.png,1.0,I think I'm going to win this round.,Z,M,M,M,1.0,345.39999997615814,False,0.0,1.0,1.0,1.0,0.0,11,1,1,0,0
95,P015,11.0,verbal_first,5.0,12,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,NeutralPop.png,HappyPop.png,neutral,happy,7.0,8.0,1.0,right,SPADE-8.png,1.0,I think I'm going to win this round.,Z,M,M,M,1.0,301.69999998807907,False,0.0,1.0,1.0,1.0,0.0,12,2,1,0,0
100,P015,11.0,verbal_first,5.0,13,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,0.0,right,left,1.0,1.0,1.0,high,high,SadPop.png,HappyPop.png,sad,happy,2.0,3.0,1.0,right,HEART-3.png,1.0,I think I'm going to win this round.,Z,M,M,M,1.0,440.300000011921,False,0.0,1.0,0.0,1.0,0.0,13,1,1,0,1
105,P015,11.0,verbal_first,5.0,14,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,NeutralPop.png,sad,neutral,6.0,8.0,2.0,right,DIAMOND-8.png,2.0,I think I'm going to win this round.,Z,M,M,M,1.0,362.89999997615814,False,0.0,1.0,1.0,1.0,0.0,14,3,1,0,0
110,P015,11.0,verbal_first,5.0,15,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,NeutralPop.png,happy,neutral,3.0,2.0,1.0,left,CLUB-3.png,1.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,342.9999999642605,False,1.0,1.0,1.0,1.0,1.0,15,2,1,1,1
115,P015,11.0,verbal_first,5.0,16,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,NeutralPop.png,sad,neutral,3.0,5.0,2.0,right,SPADE-5.png,2.0,I think I'm going to win this round.,Z,M,M,M,1.0,705.6999999880791,False,0.0,1.0,1.0,1.0,0.0,16,3,1,0,0
