event_index,participant_id,experiment_version,condition,seed,trial_number,phase,phase_number,block,equivalence_group,face_pair_type,facial_cue_accuracy,verbal_cue_accuracy,facial_cue_valid,verbal_cue_valid,facial_cue_direction,verbal_cue_direction,cue_conflict,facial_block,verbal_block,facial_block_state,verbal_block_state,face_left,face_right,face_left_expr,face_right_expr,card_left_points,card_right_points,point_difference,correct_side,winning_card,reward_points,verbal_text,key_left,key_right,correct_key,response_key,correct,rt_raw,is_timeout,chose_left,followed_facial,followed_verbal,chose_high_reward,response_for_model,trial_order,eg_numeric,phase_numeric,facial_direction_left,verbal_direction_left
40,P021,11.0,verbal_first,1.0,1,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,NeutralPop.png,happy,neutral,10.0,4.0,6.0,left,CLUB-10.png,6.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,945.3999999970256,False,1.0,1.0,1.0,1.0,1.0,1,2,1,1,1
45,P021,11.0,verbal_first,1.0,2,calibration,,,A,happy_vs_sad,0.7,0.8,0.0,1.0,left,right,1.0,1.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,4.0,7.0,3.0,right,DIAMOND-7.png,3.0,I think I'm going to win this round.,Z,M,M,Z,0.0,255.69999999998257,False,1.0,1.0,0.0,0.0,1.0,2,1,1,1,0
50,P021,11.0,verbal_first,1.0,3,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,NeutralPop.png,sad,neutral,5.0,7.0,2.0,right,CLUB-7.png,2.0,I think I'm going to win this round.,Z,M,M,M,1.0,115.19999999999708,False,0.0,1.0,1.0,1.0,0.0,3,3,1,0,0
55,P021,11.0,verbal_first,1.0,4,calibration,,,B,happy_vs_neutral,0.8,0.8,0.0,0.0,right,right,0.0,1.0,1.0,high,high,NeutralPop.png,HappyPop.png,neutral,happy,6.0,3.0,3.0,left,HEART-6.png,3.0,I think I'm going to win this round.,Z,M,Z,M,0.0,210.8000000000029,False,0.0,1.0,1.0,0.0,0.0,4,2,1,0,0
60,P021,11.0,verbal_first,1.0,5,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,0.0,right,left,1.0,1.0,1.0,high,high,SadPop.png,HappyPop.png,sad,happy,1.0,8.0,7.0,right,HEART-8.png,7.0,I think I'm going to win this round.,Z,M,M,M,1.0,384.19999999998254,False,0.0,1.0,0.0,1.0,0.0,5,1,1,0,1
65,P021,11.0,verbal_first,1.0,6,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,NeutralPop.png,sad,neutral,1.0,9.0,8.0,right,DIAMOND-9.png,8.0,I think I'm going to win this round.,Z,M,M,M,1.0,121.79999999777648,False,0.0,1.0,1.0,1.0,0.0,6,3,1,0,0
70,P021,11.0,verbal_first,1.0,7,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,0.0,right,left,1.0,1.0,1.0,high,high,SadPop.png,HappyPop.png,sad,happy,6.0,8.0,2.0,right,DIAMOND-8.png,2.0,I think I'm going to win this round.,Z,M,M,M,1.0,75.0,False,0.0,1.0,0.0,1.0,0.0,7,1,1,0,1
75,P021,11.0,verbal_first,1.0,8,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,0.0,right,left,1.0,1.0,1.0,high,high,NeutralPop.png,HappyPop.png,neutral,happy,2.0,3.0,1.0,right,CLUB-3.png,1.0,I think I'm going to win this round.,Z,M,M,M,1.0,1338.8999999999942,False,0.0,1.0,0.0,1.0,0.0,8,2,1,0,1
80,P021,11.0,verbal_first,1.0,9,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,NeutralPop.png,SadPop.png,neutral,sad,5.0,4.0,1.0,left,CLUB-5.png,1.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,532.999999997759,False,1.0,1.0,1.0,1.0,1.0,9,3,1,1,1
85,P021,11.0,verbal_first,1.0,10,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,HappyPop.png,sad,happy,2.0,7.0,5.0,right,SPADE-7.png,5.0,I think I'm going to win this round.,Z,M,M,M,1.0,359.0,False,0.0,1.0,1.0,1.0,0.0,10,1,1,0,0
90,P021,11.0,verbal_first,1.0,11,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,0.0,left,right,1.0,1.0,1.0,high,high,NeutralPop.png,SadPop.png,neutral,sad,5.0,4.0,1.0,left,SPADE-5.png,1.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,600.9999999992433,False,1.0,1.0,0.0,1.0,1.0,11,3,1,1,0
95,P021,11.0,verbal_first,1.0,12,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,NeutralPop.png,HappyPop.png,neutral,happy,5.0,10.0,5.0,right,DIAMOND-10.png,5.0,I think I'm going to win this round.,Z,M,M,M,1.0,241.59999999852153,False,0.0,1.0,1.0,1.0,0.0,12,2,1,0,0
100,P021,11.0,verbal_first,1.0,13,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,HappyPop.png,sad,happy,1.0,8.0,7.0,right,HEART-8.png,7.0,I think I'm going to win this round.,Z,M,M,M,1.0,5.300000000017462,False,0.0,1.0,1.0,1.0,0.0,13,1,1,0,0
105,P021,11.0,verbal_first,1.0,14,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,NeutralPop.png,SadPop.png,neutral,sad,6.0,1.0,5.0,left,DIAMOND-6.png,5.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,120.59999999776484,False,1.0,1.0,1.0,1.0,1.0,14,3,1,1,1
110,P021,11.0,verbal_first,1.0,15,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,NeutralPop.png,HappyPop.png,neutral,happy,2.0,8.0,6.0,right,CLUB-8.png,6.0,I think I'm going to win this round.,Z,M,M,M,1.0,174.39999999999418,False,0.0,1.0,1.0,1.0,0.0,15,2,1,0,0
115,P021,11.0,verbal_first,1.0,16,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,NeutralPop.png,sad,neutral,1.0,9.0,8.0,right,CLUB-9.png,8.0,I think I'm going to win this round.,Z,M,M,M,1.0,52.29999999777647,False,0.0,1.0,1.0,1.0,0.0,16,3,1,0,0
120,P021,11.0,verbal_first,1.0,17,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,NeutralPop.png,HappyPop.png,neutral,happy,2.0,5.0,3.0,right,DIAMOND-5.png,3.0,I think I'm going to win this round.,Z,M,M,M,1.0,135.70000000001164,False,0.0,1.0,1.0,1.0,0.0,17,2,1,0,0
125,P021,11.0,verbal_first,1.0,18,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,5.0,4.0,1.0,left,DIAMOND-5.png,1.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,52.89999999926658,False,1.0,1.0,1.0,1.0,1.0,18,1,1,1,1
130,P021,11.0,verbal_first,1.0,19,calibration,,,A,happy_vs_sad,0.7,0.8,0.0,1.0,right,left,1.0,1.0,1.0,high,high,SadPop.png,HappyPop.png,sad,happy,8.0,3.0,5.0,left,DIAMOND-8.png,5.0,I think I'm going to win this round.,Z,M,Z,M,0.0,81.09999999776483,False,0.0,1.0,0.0,0.0,0.0,19,1,1,0,1
135,P021,11.0,verbal_first,1.0,20,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,NeutralPop.png,SadPop.png,neutral,sad,5.0,3.0,2.0,left,SPADE-5.png,2.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,432.7999999999883,False,1.0,1.0,1.0,1.0,1.0,20,3,1,1,1
140,P021,11.0,verbal_first,1.0,21,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,NeutralPop.png,happy,neutral,10.0,9.0,1.0,left,CLUB-10.png,1.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,250.4999999970314,False,1.0,1.0,1.0,1.0,1.0,21,2,1,1,1
145,P021,11.0,verbal_first,1.0,22,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,10.0,1.0,9.0,left,SPADE-10.png,9.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,307.3999999992666,False,1.0,1.0,1.0,1.0,1.0,22,1,1,1,1
150,P021,11.0,verbal_first,1.0,23,calibration,,,B,happy_vs_neutral,0.8,0.8,0.0,1.0,right,left,1.0,1.0,1.0,high,high,NeutralPop.png,HappyPop.png,neutral,happy,10.0,4.0,6.0,left,SPADE-10.png,6.0,I think I'm going to win this round.,Z,M,Z,M,0.0,238.20000000001164,False,0.0,1.0,0.0,0.0,0.0,23,2,1,0,1
155,P021,11.0,verbal_first,1.0,24,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,NeutralPop.png,sad,neutral,3.0,5.0,2.0,right,CLUB-5.png,2.0,I think I'm going to win this round.,Z,M,M,M,1.0,323.8999999970256,False,0.0,1.0,1.0,1.0,0.0,24,3,1,0,0
160,P021,11.0,verbal_first,1.0,25,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,NeutralPop.png,sad,neutral,2.0,4.0,2.0,right,CLUB-4.png,2.0,I think I'm going to win this round.,Z,M,M,M,1.0,227.8999999970256,False,0.0,1.0,1.0,1.0,0.0,25,3,1,0,0
165,P021,11.0,verbal_first,1.0,26,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,0.0,left,right,1.0,1.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,9.0,1.0,8.0,left,HEART-9.png,8.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,217.60000000000585,False,1.0,1.0,0.0,1.0,1.0,26,1,1,1,0
170,P021,11.0,verbal_first,1.0,27,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,NeutralPop.png,happy,neutral,8.0,1.0,7.0,left,CLUB-8.png,7.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,220.39999999926656,False,1.0,1.0,1.0,1.0,1.0,27,2,1,1,1
175,P021,11.0,verbal_first,1.0,28,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,9.0,7.0,2.0,left,DIAMOND-9.png,2.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,181.29999999926076,False,1.0,1.0,1.0,1.0,1.0,28,1,1,1,1
180,P021,11.0,verbal_first,1.0,29,calibration,,,B,happy_vs_neutral,0.8,0.8,0.0,1.0,left,right,1.0,1.0,1.0,high,high,HappyPop.png,NeutralPop.png,happy,neutral,7.0,8.0,1.0,right,HEART-8.png,1.0,I think I'm going to win this round.,Z,M,M,Z,0.0,634.6000000000058,False,1.0,1.0,0.0,0.0,1.0,29,2,1,1,0
185,P021,11.0,verbal_first,1.0,30,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,0.0,right,left,1.0,1.0,1.0,high,high,SadPop.png,NeutralPop.png,sad,neutral,2.0,3.0,1.0,right,SPADE-3.png,1.0,I think I'm going to win this round.,Z,M,M,M,1.0,110.69999999849824,False,0.0,1.0,0.0,1.0,0.0,30,3,1,0,1
190,P021,11.0,verbal_first,1.0,31,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,NeutralPop.png,happy,neutral,5.0,4.0,1.0,left,HEART-5.png,1.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,167.20000000001164,False,1.0,1.0,1.0,1.0,1.0,31,2,1,1,1
195,P021,11.0,verbal_first,1.0,32,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,NeutralPop.png,sad,neutral,1.0,8.0,7.0,right,HEART-8.png,7.0,I think I'm going to win this round.,Z,M,M,M,1.0,39.29999999998836,False,0.0,1.0,1.0,1.0,0.0,32,3,1,0,0
200,P021,11.0,verbal_first,1.0,33,calibration,,,A,happy_vs_sad,0.7,0.8,0.0,1.0,left,right,1.0,1.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,5.0,10.0,5.0,right,DIAMOND-10.png,5.0,I think I'm going to win this round.,Z,M,M,Z,0.0,303.3999999985099,False,1.0,1.0,0.0,0.0,1.0,33,1,1,1,0
205,P021,11.0,verbal_first,1.0,34,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,7.0,6.0,1.0,left,SPADE-7.png,1.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,224.29999999998836,False,1.0,1.0,1.0,1.0,1.0,34,1,1,1,1
210,P021,11.0,verbal_first,1.0,35,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,0.0,left,right,1.0,1.0,1.0,high,high,NeutralPop.png,SadPop.png,neutral,sad,6.0,4.0,2.0,left,DIAMOND-6.png,2.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,604.9999999977881,False,1.0,1.0,0.0,1.0,1.0,35,3,1,1,0
215,P021,11.0,verbal_first,1.0,36,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,NeutralPop.png,happy,neutral,4.0,3.0,1.0,left,HEART-4.png,1.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,297.5999999999767,False,1.0,1.0,1.0,1.0,1.0,36,2,1,1,1
220,P021,11.0,verbal_first,1.0,37,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,NeutralPop.png,sad,neutral,2.0,5.0,3.0,right,HEART-5.png,3.0,I think I'm going to win this round.,Z,M,M,M,1.0,117.0,False,0.0,1.0,1.0,1.0,0.0,37,3,1,0,0
225,P021,11.0,verbal_first,1.0,38,calibration,,,B,happy_vs_neutral,0.8,0.8,0.0,1.0,left,right,1.0,1.0,1.0,high,high,HappyPop.png,NeutralPop.png,happy,neutral,3.0,4.0,1.0,right,HEART-4.png,1.0,I think I'm going to win this round.,Z,M,M,Z,0.0,547.9999999970314,False,1.0,1.0,0.0,0.0,1.0,38,2,1,1,0
230,P021,11.0,verbal_first,1.0,39,calibration,,,A,happy_vs_sad,0.7,0.8,0.0,1.0,right,left,1.0,1.0,1.0,high,high,SadPop.png,HappyPop.png,sad,happy,9.0,2.0,7.0,left,DIAMOND-9.png,7.0,I think I'm going to win this round.,Z,M,Z,M,0.0,69.09999999997672,False,0.0,1.0,0.0,0.0,0.0,39,1,1,0,1
235,P021,11.0,verbal_first,1.0,40,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,NeutralPop.png,SadPop.png,neutral,sad,10.0,6.0,4.0,left,SPADE-10.png,4.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,139.59999999776483,False,1.0,1.0,1.0,1.0,1.0,40,3,1,1,1
240,P021,11.0,verbal_first,1.0,41,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,0.0,left,right,1.0,1.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,9.0,1.0,8.0,left,SPADE-9.png,8.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,446.0999999992782,False,1.0,1.0,0.0,1.0,1.0,41,1,1,1,0
245,P021,11.0,verbal_first,1.0,42,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,NeutralPop.png,happy,neutral,6.0,2.0,4.0,left,CLUB-6.png,4.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,196.40000000002328,False,1.0,1.0,1.0,1.0,1.0,42,2,1,1,1
250,P021,11.0,verbal_first,1.0,43,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,8.0,7.0,1.0,left,DIAMOND-8.png,1.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,251.59999999776483,False,1.0,1.0,1.0,1.0,1.0,43,1,1,1,1
255,P021,11.0,verbal_first,1.0,44,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,NeutralPop.png,sad,neutral,1.0,4.0,3.0,right,HEART-4.png,3.0,I think I'm going to win this round.,Z,M,M,M,1.0,338.79999999701977,False,0.0,1.0,1.0,1.0,0.0,44,3,1,0,0
260,P021,11.0,verbal_first,1.0,45,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,NeutralPop.png,HappyPop.png,neutral,happy,9.0,10.0,1.0,right,SPADE-10.png,1.0,I think I'm going to win this round.,Z,M,M,M,1.0,57.59999999997672,False,0.0,1.0,1.0,1.0,0.0,45,2,1,0,0
265,P021,11.0,verbal_first,1.0,46,verbal_volatile,,,A,happy_vs_sad,0.7,0.2,1.0,1.0,right,right,0.0,1.0,2.0,high,low,SadPop.png,HappyPop.png,sad,happy,1.0,7.0,6.0,right,CLUB-7.png,6.0,I think I'm going to win this round.,Z,M,M,M,1.0,326.69999999774154,False,0.0,1.0,1.0,1.0,0.0,46,1,2,0,0
270,P021,11.0,verbal_first,1.0,47,verbal_volatile,,,B,happy_vs_neutral,0.8,0.2,1.0,1.0,right,right,0.0,1.0,2.0,high,low,NeutralPop.png,HappyPop.png,neutral,happy,5.0,10.0,5.0,right,DIAMOND-10.png,5.0,I think I'm going to win this round.,Z,M,M,M,1.0,120.69999999925494,False,0.0,1.0,1.0,1.0,0.0,47,2,2,0,0
275,P021,11.0,verbal_first,1.0,48,verbal_volatile,,,C,neutral_vs_sad,0.9,0.2,1.0,1.0,left,left,0.0,1.0,2.0,high,low,NeutralPop.png,SadPop.png,neutral,sad,8.0,6.0,2.0,left,HEART-8.png,2.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,144.89999999775318,False,1.0,1.0,1.0,1.0,1.0,48,3,2,1,1
280,P021,11.0,verbal_first,1.0,49,verbal_volatile,,,C,neutral_vs_sad,0.9,0.2,1.0,0.0,right,left,1.0,1.0,2.0,high,low,SadPop.png,NeutralPop.png,sad,neutral,3.0,8.0,5.0,right,SPADE-8.png,5.0,I think I'm going to win this round.,Z,M,M,M,1.0,232.7999999992317,False,0.0,1.0,0.0,1.0,0.0,49,3,2,0,1
285,P021,11.0,verbal_first,1.0,50,verbal_volatile,,,B,happy_vs_neutral,0.8,0.2,1.0,0.0,left,right,1.0,1.0,2.0,high,low,HappyPop.png,NeutralPop.png,happy,neutral,7.0,5.0,2.0,left,CLUB-7.png,2.0,I think I'm going to win this round.,Z,M,Z,M,0.0,445.5,False,0.0,0.0,1.0,0.0,0.0,50,2,2,1,0
290,P021,11.0,verbal_first,1.0,51,verbal_volatile,,,A,happy_vs_sad,0.7,0.2,0.0,0.0,right,right,0.0,1.0,2.0,high,low,SadPop.png,HappyPop.png,sad,happy,3.0,2.0,1.0,left,HEART-3.png,1.0,I think I'm going to win this round.,Z,M,Z,M,0.0,193.8999999977532,False,0.0,1.0,1.0,0.0,0.0,51,1,2,0,0
295,P021,11.0,verbal_first,1.0,52,verbal_volatile,,,B,happy_vs_neutral,0.8,0.2,1.0,0.0,right,left,1.0,1.0,2.0,high,low,NeutralPop.png,HappyPop.png,neutral,happy,5.0,8.0,3.0,right,CLUB-8.png,3.0,I think I'm going to win this round.,Z,M,M,M,1.0,429.29999999923166,False,0.0,1.0,0.0,1.0,0.0,52,2,2,0,1
300,P021,11.0,verbal_first,1.0,53,verbal_volatile,,,A,happy_vs_sad,0.7,0.2,1.0,0.0,right,left,1.0,1.0,2.0,high,low,SadPop.png,HappyPop.png,sad,happy,2.0,10.0,8.0,right,DIAMOND-10.png,8.0,I think I'm going to win this round.,Z,M,M,M,1.0,482.7999999999883,False,0.0,1.0,0.0,1.0,0.0,53,1,2,0,1
305,P021,11.0,verbal_first,1.0,54,verbal_volatile,,,C,neutral_vs_sad,0.9,0.2,1.0,0.0,right,left,1.0,1.0,2.0,high,low,SadPop.png,NeutralPop.png,sad,neutral,6.0,8.0,2.0,right,DIAMOND-8.png,2.0,I think I'm going to win this round.,Z,M,M,M,1.0,559.9999999992433,False,0.0,1.0,0.0,1.0,0.0,54,3,2,0,1
310,P021,11.0,verbal_first,1.0,55,verbal_volatile,,,B,happy_vs_neutral,0.8,0.2,1.0,0.0,left,right,1.0,1.0,2.0,high,low,HappyPop.png,NeutralPop.png,happy,neutral,8.0,2.0,6.0,left,CLUB-8.png,6.0,I think I'm going to win this round.,Z,M,Z,M,0.0,808.6999999977415,False,0.0,0.0,1.0,0.0,0.0,55,2,2,1,0
315,P021,11.0,verbal_first,1.0,56,verbal_volatile,,,C,neutral_vs_sad,0.9,0.2,1.0,0.0,right,left,1.0,1.0,2.0,high,low,SadPop.png,NeutralPop.png,sad,neutral,4.0,10.0,6.0,right,SPADE-10.png,6.0,I think I'm going to win this round.,Z,M,M,Z,0.0,513.2999999970198,False,1.0,0.0,1.0,0.0,1.0,56,3,2,0,1
320,P021,11.0,verbal_first,1.0,57,verbal_volatile,,,A,happy_vs_sad,0.7,0.2,1.0,1.0,right,right,0.0,1.0,2.0,high,low,SadPop.png,HappyPop.png,sad,happy,8.0,10.0,2.0,right,HEART-10.png,2.0,I think I'm going to win this round.,Z,M,M,M,1.0,399.3999999999651,False,0.0,1.0,1.0,1.0,0.0,57,1,2,0,0
325,P021,11.0,verbal_first,1.0,58,verbal_volatile,,,C,neutral_vs_sad,0.9,0.2,1.0,0.0,left,right,1.0,1.0,2.0,high,low,NeutralPop.png,SadPop.png,neutral,sad,9.0,1.0,8.0,left,DIAMOND-9.png,8.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,369.5999999999767,False,1.0,1.0,0.0,1.0,1.0,58,3,2,1,0
330,P021,11.0,verbal_first,1.0,59,verbal_volatile,,,A,happy_vs_sad,0.7,0.2,0.0,0.0,right,right,0.0,1.0,2.0,high,low,SadPop.png,HappyPop.png,sad,happy,4.0,2.0,2.0,left,DIAMOND-4.png,2.0,I think I'm going to win this round.,Z,M,Z,M,0.0,226.19999999704305,False,0.0,1.0,1.0,0.0,0.0,59,1,2,0,0
335,P021,11.0,verbal_first,1.0,60,verbal_volatile,,,B,happy_vs_neutral,0.8,0.2,1.0,1.0,left,left,0.0,1.0,2.0,high,low,HappyPop.png,NeutralPop.png,happy,neutral,9.0,3.0,6.0,left,HEART-9.png,6.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,80.29999999701977,False,1.0,1.0,1.0,1.0,1.0,60,2,2,1,1
340,P021,11.0,verbal_first,1.0,61,verbal_volatile,,,A,happy_vs_sad,0.7,0.8,0.0,1.0,right,left,1.0,1.0,3.0,high,high,SadPop.png,HappyPop.png,sad,happy,10.0,6.0,4.0,left,CLUB-10.png,4.0,I think I'm going to win this round.,Z,M,Z,M,0.0,70.5,False,0.0,1.0,0.0,0.0,0.0,61,1,2,0,1
