trial_order,trial_number,phase,phase_numeric,equivalence_group,eg_numeric,facial_cue_valid,verbal_cue_valid,facial_cue_accuracy,verbal_cue_accuracy,facial_cue_direction,verbal_cue_direction,facial_direction_left,verbal_direction_left,card_left_points,card_right_points,point_difference,correct_side,response_key,chose_left,rt_raw,followed_facial,followed_verbal,chose_high_reward,is_timeout,response_for_model
1,1,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,9.0,5.0,4.0,left,M,0.0,638.0,0.0,0.0,0.0,False,0.0
2,2,calibration,1,A,1,0.0,1.0,0.7,0.8,left,right,1,0,1.0,6.0,5.0,right,Z,1.0,426.300000011921,1.0,0.0,0.0,False,1.0
3,3,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,9.0,5.0,4.0,left,Z,1.0,328.5999999999767,1.0,1.0,1.0,False,1.0
4,4,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,10.0,1.0,9.0,left,Z,1.0,311.19999996421393,1.0,1.0,1.0,False,1.0
5,5,calibration,1,A,1,0.0,1.0,0.7,0.8,left,right,1,0,2.0,5.0,3.0,right,Z,1.0,364.0000000118744,1.0,0.0,0.0,False,1.0
6,6,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,8.0,10.0,2.0,right,M,0.0,180.4999999642605,1.0,1.0,1.0,False,0.0
7,7,calibration,1,A,1,1.0,0.0,0.7,0.8,left,right,1,0,10.0,7.0,3.0,left,Z,1.0,379.19999996421393,1.0,0.0,1.0,False,1.0
8,8,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,5.0,10.0,5.0,right,M,0.0,436.4000000118977,1.0,1.0,1.0,False,0.0
9,9,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,4.0,3.0,1.0,left,Z,1.0,337.8999999880325,1.0,1.0,1.0,False,1.0
10,10,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,4.0,3.0,1.0,left,Z,1.0,353.7000000119442,1.0,1.0,1.0,False,1.0
11,11,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,3.0,4.0,1.0,right,M,0.0,345.39999997615814,1.0,1.0,1.0,False,0.0
12,12,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,7.0,8.0,1.0,right,M,0.0,301.69999998807907,1.0,1.0,1.0,False,0.0
13,13,calibration,1,A,1,1.0,0.0,0.7,0.8,right,left,0,1,2.0,3.0,1.0,right,M,0.0,440.300000011921,1.0,0.0,1.0,False,0.0
14,14,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,6.0,8.0,2.0,right,M,0.0,362.89999997615814,1.0,1.0,1.0,False,0.0
15,15,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,3.0,2.0,1.0,left,Z,1.0,342.9999999642605,1.0,1.0,1.0,False,1.0
16,16,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,3.0,5.0,2.0,right,M,0.0,705.6999999880791,1.0,1.0,1.0,False,0.0
17,17,calibration,1,A,1,0.0,0.0,0.7,0.8,left,left,1,1,9.0,10.0,1.0,right,Z,1.0,345.8999999880325,1.0,1.0,0.0,False,1.0
18,18,calibration,1,B,2,1.0,0.0,0.8,0.8,left,right,1,0,7.0,5.0,2.0,left,Z,1.0,367.4000000118977,1.0,0.0,1.0,False,1.0
19,19,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,1.0,2.0,1.0,right,M,0.0,496.9000000000233,1.0,1.0,1.0,False,0.0
20,20,calibration,1,B,2,1.0,0.0,0.8,0.8,left,right,1,0,2.0,1.0,1.0,left,Z,1.0,363.0999999642372,1.0,0.0,1.0,False,1.0
21,21,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,6.0,7.0,1.0,right,M,0.0,49.79999999993015,1.0,1.0,1.0,False,0.0
22,22,calibration,1,B,2,1.0,0.0,0.8,0.8,right,left,0,1,6.0,10.0,4.0,right,M,0.0,300.5,1.0,0.0,1.0,False,0.0
23,23,calibration,1,A,1,0.0,0.0,0.7,0.8,left,left,1,1,4.0,6.0,2.0,right,Z,1.0,587.0,1.0,1.0,0.0,False,1.0
24,24,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,6.0,4.0,2.0,left,Z,1.0,306.1000000119675,1.0,1.0,1.0,False,1.0
25,25,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,3.0,5.0,2.0,right,M,0.0,419.5999999642372,1.0,1.0,1.0,False,0.0
26,26,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,5.0,6.0,1.0,right,M,0.0,384.2999999761814,1.0,1.0,1.0,False,0.0
27,27,calibration,1,A,1,1.0,1.0,0.7,0.8,left,left,1,1,4.0,3.0,1.0,left,Z,1.0,481.8999999880325,1.0,1.0,1.0,False,1.0
28,28,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,5.0,4.0,1.0,left,Z,1.0,205.80000000004657,1.0,1.0,1.0,False,1.0
29,29,calibration,1,A,1,0.0,0.0,0.7,0.8,left,left,1,1,5.0,6.0,1.0,right,Z,1.0,216.1000000119675,1.0,1.0,0.0,False,1.0
