trial_order,trial_number,phase,phase_numeric,equivalence_group,eg_numeric,facial_cue_valid,verbal_cue_valid,facial_cue_accuracy,verbal_cue_accuracy,facial_cue_direction,verbal_cue_direction,facial_direction_left,verbal_direction_left,card_left_points,card_right_points,point_difference,correct_side,response_key,chose_left,rt_raw,followed_facial,followed_verbal,chose_high_reward,is_timeout,response_for_model
1,1,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,9.0,5.0,4.0,left,Z,1.0,915.7000000059634,1.0,1.0,1.0,False,1.0
2,2,calibration,1,A,1,0.0,1.0,0.7,0.8,left,right,1,0,1.0,6.0,5.0,right,Z,1.0,1133.8999999880762,1.0,0.0,0.0,False,1.0
3,3,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,9.0,5.0,4.0,left,Z,1.0,362.8999999940425,1.0,1.0,1.0,False,1.0
4,4,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,10.0,1.0,9.0,left,Z,1.0,740.3000000059546,1.0,1.0,1.0,False,1.0
5,5,calibration,1,A,1,0.0,1.0,0.7,0.8,left,right,1,0,2.0,5.0,3.0,right,Z,1.0,1542.3999999999942,1.0,0.0,0.0,False,1.0
6,6,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,8.0,10.0,2.0,right,M,0.0,722.5999999940395,1.0,1.0,1.0,False,0.0
7,7,calibration,1,A,1,1.0,0.0,0.7,0.8,left,right,1,0,10.0,7.0,3.0,left,M,0.0,479.3999999880907,0.0,1.0,0.0,False,0.0
8,8,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,5.0,10.0,5.0,right,M,0.0,424.2000000000117,1.0,1.0,1.0,False,0.0
9,9,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,4.0,3.0,1.0,left,Z,1.0,634.2999999940512,1.0,1.0,1.0,False,1.0
10,10,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,4.0,3.0,1.0,left,Z,1.0,586.8999999940279,1.0,1.0,1.0,False,1.0
11,11,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,3.0,4.0,1.0,right,M,0.0,796.7999999880849,1.0,1.0,1.0,False,0.0
12,12,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,7.0,8.0,1.0,right,M,0.0,370.5,1.0,1.0,1.0,False,0.0
13,13,calibration,1,A,1,1.0,0.0,0.7,0.8,right,left,0,1,2.0,3.0,1.0,right,M,0.0,482.7999999999883,1.0,0.0,1.0,False,0.0
14,14,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,6.0,8.0,2.0,right,M,0.0,568.3000000059546,1.0,1.0,1.0,False,0.0
15,15,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,3.0,2.0,1.0,left,Z,1.0,311.29999999998836,1.0,1.0,1.0,False,1.0
16,16,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,3.0,5.0,2.0,right,M,0.0,316.0000000059663,1.0,1.0,1.0,False,0.0
17,17,calibration,1,A,1,0.0,0.0,0.7,0.8,left,left,1,1,9.0,10.0,1.0,right,Z,1.0,328.7999999821186,1.0,1.0,0.0,False,1.0
18,18,calibration,1,B,2,1.0,0.0,0.8,0.8,left,right,1,0,7.0,5.0,2.0,left,M,0.0,802.1000000000058,0.0,1.0,0.0,False,0.0
19,19,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,1.0,2.0,1.0,right,M,0.0,777.2000000059488,1.0,1.0,1.0,False,0.0
20,20,calibration,1,B,2,1.0,0.0,0.8,0.8,left,right,1,0,2.0,1.0,1.0,left,M,0.0,991.3999999880908,0.0,1.0,0.0,False,0.0
