event_index,participant_id,experiment_version,condition,seed,trial_number,phase,phase_number,block,equivalence_group,face_pair_type,facial_cue_accuracy,verbal_cue_accuracy,facial_cue_valid,verbal_cue_valid,facial_cue_direction,verbal_cue_direction,cue_conflict,facial_block,verbal_block,facial_block_state,verbal_block_state,face_left,face_right,face_left_expr,face_right_expr,card_left_points,card_right_points,point_difference,correct_side,winning_card,reward_points,verbal_text,key_left,key_right,correct_key,response_key,correct,rt_raw,is_timeout,chose_left,followed_facial,followed_verbal,chose_high_reward,response_for_model,trial_order,eg_numeric,phase_numeric,facial_direction_left,verbal_direction_left
40,P038,11.0,verbal_first,5.0,1,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,NeutralPop.png,SadPop.png,neutral,sad,9.0,5.0,4.0,left,CLUB-9.png,4.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,606.0999999970227,False,1.0,1.0,1.0,1.0,1.0,1,3,1,1,1
45,P038,11.0,verbal_first,5.0,2,calibration,,,A,happy_vs_sad,0.7,0.8,0.0,1.0,left,right,1.0,1.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,1.0,6.0,5.0,right,HEART-6.png,5.0,I think I'm going to win this round.,Z,M,M,Z,0.0,794.8000000089378,False,1.0,1.0,0.0,0.0,1.0,2,1,1,1,0
50,P038,11.0,verbal_first,5.0,3,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,NeutralPop.png,happy,neutral,9.0,5.0,4.0,left,DIAMOND-9.png,4.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,122.90000000297732,False,1.0,1.0,1.0,1.0,1.0,3,2,1,1,1
55,P038,11.0,verbal_first,5.0,4,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,NeutralPop.png,happy,neutral,10.0,1.0,9.0,left,CLUB-10.png,9.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,147.60000000000582,False,1.0,1.0,1.0,1.0,1.0,4,2,1,1,1
60,P038,11.0,verbal_first,5.0,5,calibration,,,A,happy_vs_sad,0.7,0.8,0.0,1.0,left,right,1.0,1.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,2.0,5.0,3.0,right,SPADE-5.png,3.0,I think I'm going to win this round.,Z,M,M,M,1.0,673.0999999970227,False,0.0,0.0,1.0,1.0,0.0,5,1,1,1,0
65,P038,11.0,verbal_first,5.0,6,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,NeutralPop.png,sad,neutral,8.0,10.0,2.0,right,DIAMOND-10.png,2.0,I think I'm going to win this round.,Z,M,M,M,1.0,332.0000000089349,False,0.0,1.0,1.0,1.0,0.0,6,3,1,0,0
70,P038,11.0,verbal_first,5.0,7,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,0.0,left,right,1.0,1.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,10.0,7.0,3.0,left,HEART-10.png,3.0,I think I'm going to win this round.,Z,M,Z,M,0.0,49.899999999965075,False,0.0,0.0,1.0,0.0,0.0,7,1,1,1,0
75,P038,11.0,verbal_first,5.0,8,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,NeutralPop.png,sad,neutral,5.0,10.0,5.0,right,HEART-10.png,5.0,I think I'm going to win this round.,Z,M,M,Z,0.0,608.3999999970256,False,1.0,0.0,0.0,0.0,1.0,8,3,1,0,0
80,P038,11.0,verbal_first,5.0,9,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,NeutralPop.png,happy,neutral,4.0,3.0,1.0,left,DIAMOND-4.png,1.0,I think I'm going to win this round.,Z,M,Z,M,0.0,984.7999999999884,False,0.0,0.0,0.0,0.0,0.0,9,2,1,1,1
85,P038,11.0,verbal_first,5.0,10,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,NeutralPop.png,SadPop.png,neutral,sad,4.0,3.0,1.0,left,HEART-4.png,1.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,1164.4000000059605,False,1.0,1.0,1.0,1.0,1.0,10,3,1,1,1
90,P038,11.0,verbal_first,5.0,11,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,HappyPop.png,sad,happy,3.0,4.0,1.0,right,DIAMOND-4.png,1.0,I think I'm going to win this round.,Z,M,M,Z,0.0,855.7999999999884,False,1.0,0.0,0.0,0.0,1.0,11,1,1,0,0
