trial_order,trial_number,phase,phase_numeric,equivalence_group,eg_numeric,facial_cue_valid,verbal_cue_valid,facial_cue_accuracy,verbal_cue_accuracy,facial_cue_direction,verbal_cue_direction,facial_direction_left,verbal_direction_left,card_left_points,card_right_points,point_difference,correct_side,response_key,chose_left,rt_raw,followed_facial,followed_verbal,chose_high_reward,is_timeout,response_for_model
1,1,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,10.0,4.0,6.0,left,Z,1.0,103.49999997616396,1.0,1.0,1.0,False,1.0
2,2,calibration,1,A,1,0.0,1.0,0.7,0.8,left,right,1,0,4.0,7.0,3.0,right,M,0.0,554.2999999761523,0.0,1.0,1.0,False,0.0
3,3,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,5.0,7.0,2.0,right,M,0.0,468.0,1.0,1.0,1.0,False,0.0
4,4,calibration,1,B,2,0.0,0.0,0.8,0.8,right,right,0,0,6.0,3.0,3.0,left,M,0.0,1307.299999988085,1.0,1.0,0.0,False,0.0
5,5,calibration,1,A,1,1.0,0.0,0.7,0.8,right,left,0,1,1.0,8.0,7.0,right,Z,1.0,503.2999999880849,0.0,1.0,0.0,False,1.0
6,6,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,1.0,9.0,8.0,right,M,0.0,821.3999999880762,1.0,1.0,1.0,False,0.0
7,7,calibration,1,A,1,1.0,0.0,0.7,0.8,right,left,0,1,6.0,8.0,2.0,right,Z,1.0,370.7999999761523,0.0,1.0,0.0,False,1.0
8,8,calibration,1,B,2,1.0,0.0,0.8,0.8,right,left,0,1,2.0,3.0,1.0,right,M,0.0,632.5999999642372,1.0,0.0,1.0,False,0.0
9,9,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,5.0,4.0,1.0,left,M,0.0,571.1999999999971,0.0,0.0,0.0,False,0.0
10,10,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,2.0,7.0,5.0,right,M,0.0,606.2999999880849,1.0,1.0,1.0,False,0.0
11,11,calibration,1,C,3,1.0,0.0,0.9,0.8,left,right,1,0,5.0,4.0,1.0,left,Z,1.0,406.0999999761698,1.0,0.0,1.0,False,1.0
12,12,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,5.0,10.0,5.0,right,Z,1.0,438.7999999880849,0.0,0.0,0.0,False,1.0
13,13,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,1.0,8.0,7.0,right,M,0.0,488.2999999523163,1.0,1.0,1.0,False,0.0
14,14,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,6.0,1.0,5.0,left,M,0.0,387.8999999523221,0.0,0.0,0.0,False,0.0
15,15,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,2.0,8.0,6.0,right,M,0.0,470.699999988079,1.0,1.0,1.0,False,0.0
16,16,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,1.0,9.0,8.0,right,M,0.0,380.0,1.0,1.0,1.0,False,0.0
17,17,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,2.0,5.0,3.0,right,Z,1.0,365.0999999642372,0.0,0.0,0.0,False,1.0
18,18,calibration,1,A,1,1.0,1.0,0.7,0.8,left,left,1,1,5.0,4.0,1.0,left,M,0.0,320.19999995231046,0.0,0.0,0.0,False,0.0
19,19,calibration,1,A,1,0.0,1.0,0.7,0.8,right,left,0,1,8.0,3.0,5.0,left,M,0.0,445.69999996424303,1.0,0.0,0.0,False,0.0
20,20,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,5.0,3.0,2.0,left,Z,1.0,297.6000000000058,1.0,1.0,1.0,False,1.0
21,21,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,10.0,9.0,1.0,left,M,0.0,352.8999999880907,0.0,0.0,0.0,False,0.0
22,22,calibration,1,A,1,1.0,1.0,0.7,0.8,left,left,1,1,10.0,1.0,9.0,left,M,0.0,504.19999995231046,0.0,0.0,0.0,False,0.0
23,23,calibration,1,B,2,0.0,1.0,0.8,0.8,right,left,0,1,10.0,4.0,6.0,left,M,0.0,401.59999995230464,1.0,0.0,0.0,False,0.0
24,24,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,3.0,5.0,2.0,right,M,0.0,197.0999999642372,1.0,1.0,1.0,False,0.0
25,25,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,2.0,4.0,2.0,right,Z,1.0,387.4999999642314,0.0,0.0,0.0,False,1.0
26,26,calibration,1,A,1,1.0,0.0,0.7,0.8,left,right,1,0,9.0,1.0,8.0,left,M,0.0,1164.0999999523046,0.0,1.0,0.0,False,0.0
27,27,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,8.0,1.0,7.0,left,Z,1.0,513.0999999761698,1.0,1.0,1.0,False,1.0
28,28,calibration,1,A,1,1.0,1.0,0.7,0.8,left,left,1,1,9.0,7.0,2.0,left,Z,1.0,410.0999999761698,1.0,1.0,1.0,False,1.0
29,29,calibration,1,B,2,0.0,1.0,0.8,0.8,left,right,1,0,7.0,8.0,1.0,right,Z,1.0,541.5999999642372,1.0,0.0,0.0,False,1.0
30,30,calibration,1,C,3,1.0,0.0,0.9,0.8,right,left,0,1,2.0,3.0,1.0,right,Z,1.0,358.5999999642372,0.0,1.0,0.0,False,1.0
31,31,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,5.0,4.0,1.0,left,Z,1.0,331.1000000000058,1.0,1.0,1.0,False,1.0
32,32,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,1.0,8.0,7.0,right,M,0.0,455.7000000000117,1.0,1.0,1.0,False,0.0
