trial_order,trial_number,phase,phase_numeric,equivalence_group,eg_numeric,facial_cue_valid,verbal_cue_valid,facial_cue_accuracy,verbal_cue_accuracy,facial_cue_direction,verbal_cue_direction,facial_direction_left,verbal_direction_left,card_left_points,card_right_points,point_difference,correct_side,response_key,chose_left,rt_raw,followed_facial,followed_verbal,chose_high_reward,is_timeout,response_for_model
1,1,calibration,1,B,2,0.0,1.0,0.8,0.8,right,left,0,1,9.0,5.0,4.0,left,Z,1.0,462.99999992847734,0.0,1.0,1.0,False,1.0
2,2,calibration,1,A,1,0.0,1.0,0.7,0.8,right,left,0,1,4.0,2.0,2.0,left,Z,1.0,102.69999992847444,0.0,1.0,1.0,False,1.0
3,3,calibration,1,C,3,1.0,0.0,0.9,0.8,left,right,1,0,9.0,5.0,4.0,left,M,0.0,510.5,0.0,1.0,0.0,False,0.0
4,4,calibration,1,A,1,1.0,1.0,0.7,0.8,left,left,1,1,3.0,1.0,2.0,left,Z,1.0,1333.5999999523192,1.0,1.0,1.0,False,1.0
5,5,calibration,1,B,2,0.0,1.0,0.8,0.8,left,right,1,0,3.0,6.0,3.0,right,Z,1.0,7.0,1.0,0.0,0.0,False,1.0
6,6,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,4.0,3.0,1.0,left,Z,1.0,226.0,1.0,1.0,1.0,False,1.0
7,7,calibration,1,A,1,0.0,1.0,0.7,0.8,right,left,0,1,10.0,2.0,8.0,left,Z,1.0,726.699999976161,0.0,1.0,1.0,False,1.0
8,8,calibration,1,B,2,0.0,1.0,0.8,0.8,right,left,0,1,9.0,4.0,5.0,left,M,0.0,1141.7000000238477,1.0,0.0,0.0,False,0.0
9,9,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,5.0,7.0,2.0,right,Z,1.0,1375.5999999523046,0.0,0.0,0.0,False,1.0
10,10,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,7.0,4.0,3.0,left,Z,1.0,998.3999999999942,1.0,1.0,1.0,False,1.0
11,11,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,1.0,2.0,1.0,right,M,0.0,546.6999999523105,1.0,1.0,1.0,False,0.0
12,12,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,10.0,2.0,8.0,left,Z,1.0,422.6000000000058,1.0,1.0,1.0,False,1.0
13,13,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,5.0,10.0,5.0,right,M,0.0,1319.1999999284744,1.0,1.0,1.0,False,0.0
14,14,calibration,1,B,2,0.0,1.0,0.8,0.8,right,left,0,1,8.0,7.0,1.0,left,Z,1.0,1234.7999999999884,0.0,1.0,1.0,False,1.0
15,15,calibration,1,A,1,1.0,0.0,0.7,0.8,right,left,0,1,9.0,10.0,1.0,right,Z,1.0,894.9000000000233,0.0,1.0,0.0,False,1.0
16,16,calibration,1,C,3,1.0,0.0,0.9,0.8,right,left,0,1,6.0,7.0,1.0,right,Z,1.0,476.2000000238477,0.0,1.0,0.0,False,1.0
17,17,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,3.0,8.0,5.0,right,M,0.0,217.8000000238535,1.0,1.0,1.0,False,0.0
18,18,calibration,1,A,1,1.0,0.0,0.7,0.8,left,right,1,0,10.0,7.0,3.0,left,M,0.0,2328.1999999284744,0.0,1.0,0.0,False,0.0
