event_index,participant_id,experiment_version,condition,seed,trial_number,phase,phase_number,block,equivalence_group,face_pair_type,facial_cue_accuracy,verbal_cue_accuracy,facial_cue_valid,verbal_cue_valid,facial_cue_direction,verbal_cue_direction,cue_conflict,facial_block,verbal_block,facial_block_state,verbal_block_state,face_left,face_right,face_left_expr,face_right_expr,card_left_points,card_right_points,point_difference,correct_side,winning_card,reward_points,verbal_text,key_left,key_right,correct_key,response_key,correct,rt_raw,is_timeout,chose_left,followed_facial,followed_verbal,chose_high_reward,response_for_model,trial_order,eg_numeric,phase_numeric,facial_direction_left,verbal_direction_left
115,P027,11.0,facial_first,3.0,16,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,6.0,4.0,2.0,left,DIAMOND-6.png,2.0,I think I'm going to win this round.,Z,M,Z,M,0.0,1476.0,False,0.0,0.0,0.0,0.0,0.0,16,1,1,1,1
120,P027,11.0,facial_first,3.0,17,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,NeutralPop.png,HappyPop.png,neutral,happy,8.0,9.0,1.0,right,CLUB-9.png,1.0,I think I'm going to win this round.,Z,M,M,M,1.0,378.0,False,0.0,1.0,1.0,1.0,0.0,17,2,1,0,0
125,P027,11.0,facial_first,3.0,18,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,NeutralPop.png,sad,neutral,2.0,3.0,1.0,right,SPADE-3.png,1.0,I think I'm going to win this round.,Z,M,M,Z,0.0,261.0,False,1.0,0.0,0.0,0.0,1.0,18,3,1,0,0
130,P027,11.0,facial_first,3.0,19,calibration,,,A,happy_vs_sad,0.7,0.8,0.0,1.0,right,left,1.0,1.0,1.0,high,high,SadPop.png,HappyPop.png,sad,happy,9.0,6.0,3.0,left,DIAMOND-9.png,3.0,I think I'm going to win this round.,Z,M,Z,M,0.0,36.0,False,0.0,1.0,0.0,0.0,0.0,19,1,1,0,1
135,P027,11.0,facial_first,3.0,20,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,NeutralPop.png,happy,neutral,6.0,1.0,5.0,left,SPADE-6.png,5.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,1454.0,False,1.0,1.0,1.0,1.0,1.0,20,2,1,1,1
140,P027,11.0,facial_first,3.0,21,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,0.0,left,right,1.0,1.0,1.0,high,high,NeutralPop.png,SadPop.png,neutral,sad,9.0,6.0,3.0,left,HEART-9.png,3.0,I think I'm going to win this round.,Z,M,Z,M,0.0,2190.0,False,0.0,0.0,1.0,0.0,0.0,21,3,1,1,0
145,P027,11.0,facial_first,3.0,22,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,HappyPop.png,sad,happy,7.0,10.0,3.0,right,SPADE-10.png,3.0,I think I'm going to win this round.,Z,M,M,M,1.0,2776.000000000029,False,0.0,1.0,1.0,1.0,0.0,22,1,1,0,0
150,P027,11.0,facial_first,3.0,23,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,NeutralPop.png,happy,neutral,10.0,7.0,3.0,left,DIAMOND-10.png,3.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,2098.0,False,1.0,1.0,1.0,1.0,1.0,23,2,1,1,1
155,P027,11.0,facial_first,3.0,24,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,0.0,left,right,1.0,1.0,1.0,high,high,NeutralPop.png,SadPop.png,neutral,sad,6.0,3.0,3.0,left,DIAMOND-6.png,3.0,I think I'm going to win this round.,Z,M,Z,M,0.0,1571.0,False,0.0,0.0,1.0,0.0,0.0,24,3,1,1,0
160,P027,11.0,facial_first,3.0,25,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,4.0,1.0,3.0,left,HEART-4.png,3.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,276.0,False,1.0,1.0,1.0,1.0,1.0,25,1,1,1,1
165,P027,11.0,facial_first,3.0,26,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,NeutralPop.png,happy,neutral,7.0,2.0,5.0,left,CLUB-7.png,5.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,1963.0,False,1.0,1.0,1.0,1.0,1.0,26,2,1,1,1
170,P027,11.0,facial_first,3.0,27,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,NeutralPop.png,SadPop.png,neutral,sad,10.0,5.0,5.0,left,CLUB-10.png,5.0,I think I'm going to win this round.,Z,M,Z,M,0.0,1403.0,False,0.0,0.0,0.0,0.0,0.0,27,3,1,1,1
175,P027,11.0,facial_first,3.0,28,calibration,,,B,happy_vs_neutral,0.8,0.8,0.0,1.0,left,right,1.0,1.0,1.0,high,high,HappyPop.png,NeutralPop.png,happy,neutral,5.0,7.0,2.0,right,SPADE-7.png,2.0,I think I'm going to win this round.,Z,M,M,Z,0.0,1383.0,False,1.0,1.0,0.0,0.0,1.0,28,2,1,1,0
180,P027,11.0,facial_first,3.0,29,calibration,,,A,happy_vs_sad,0.7,0.8,0.0,0.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,2.0,7.0,5.0,right,SPADE-7.png,5.0,I think I'm going to win this round.,Z,M,M,M,1.0,1422.0,False,0.0,0.0,0.0,1.0,0.0,29,1,1,1,1
185,P027,11.0,facial_first,3.0,30,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,NeutralPop.png,SadPop.png,neutral,sad,9.0,4.0,5.0,left,SPADE-9.png,5.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,1630.0,False,1.0,1.0,1.0,1.0,1.0,30,3,1,1,1
190,P027,11.0,facial_first,3.0,31,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,NeutralPop.png,HappyPop.png,neutral,happy,2.0,8.0,6.0,right,HEART-8.png,6.0,I think I'm going to win this round.,Z,M,M,Z,0.0,2027.0,False,1.0,0.0,0.0,0.0,1.0,31,2,1,0,0
195,P027,11.0,facial_first,3.0,32,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,NeutralPop.png,SadPop.png,neutral,sad,10.0,2.0,8.0,left,DIAMOND-10.png,8.0,I think I'm going to win this round.,Z,M,Z,M,0.0,1563.000000000029,False,0.0,0.0,0.0,0.0,0.0,32,3,1,1,1
200,P027,11.0,facial_first,3.0,33,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,5.0,4.0,1.0,left,CLUB-5.png,1.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,1730.0,False,1.0,1.0,1.0,1.0,1.0,33,1,1,1,1
205,P027,11.0,facial_first,3.0,34,calibration,,,A,happy_vs_sad,0.7,0.8,0.0,1.0,left,right,1.0,1.0,1.0,high,high,HappyPop.png,SadPop.png,happy,sad,3.0,9.0,6.0,right,SPADE-9.png,6.0,I think I'm going to win this round.,Z,M,M,M,1.0,1523.0,False,0.0,0.0,1.0,1.0,0.0,34,1,1,1,0
210,P027,11.0,facial_first,3.0,35,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,NeutralPop.png,sad,neutral,7.0,9.0,2.0,right,HEART-9.png,2.0,I think I'm going to win this round.,Z,M,M,Z,0.0,2267.0,False,1.0,0.0,0.0,0.0,1.0,35,3,1,0,0
215,P027,11.0,facial_first,3.0,36,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,NeutralPop.png,happy,neutral,8.0,6.0,2.0,left,DIAMOND-8.png,2.0,I think I'm going to win this round.,Z,M,Z,M,0.0,1526.0,False,0.0,0.0,0.0,0.0,0.0,36,2,1,1,1
220,P027,11.0,facial_first,3.0,37,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,NeutralPop.png,sad,neutral,1.0,2.0,1.0,right,HEART-2.png,1.0,I think I'm going to win this round.,Z,M,M,Z,0.0,1584.0,False,1.0,0.0,0.0,0.0,1.0,37,3,1,0,0
225,P027,11.0,facial_first,3.0,38,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,NeutralPop.png,HappyPop.png,neutral,happy,2.0,4.0,2.0,right,HEART-4.png,2.0,I think I'm going to win this round.,Z,M,M,M,1.0,1598.0,False,0.0,1.0,1.0,1.0,0.0,38,2,1,0,0
230,P027,11.0,facial_first,3.0,39,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,0.0,right,left,1.0,1.0,1.0,high,high,SadPop.png,HappyPop.png,sad,happy,4.0,9.0,5.0,right,HEART-9.png,5.0,I think I'm going to win this round.,Z,M,M,Z,0.0,1559.0,False,1.0,0.0,1.0,0.0,1.0,39,1,1,0,1
235,P027,11.0,facial_first,3.0,40,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,0.0,right,left,1.0,1.0,1.0,high,high,SadPop.png,NeutralPop.png,sad,neutral,5.0,8.0,3.0,right,HEART-8.png,3.0,I think I'm going to win this round.,Z,M,M,M,1.0,368.0,False,0.0,1.0,0.0,1.0,0.0,40,3,1,0,1
240,P027,11.0,facial_first,3.0,41,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,NeutralPop.png,HappyPop.png,neutral,happy,2.0,5.0,3.0,right,SPADE-5.png,3.0,I think I'm going to win this round.,Z,M,M,M,1.0,1600.0,False,0.0,1.0,1.0,1.0,0.0,41,2,1,0,0
245,P027,11.0,facial_first,3.0,42,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,HappyPop.png,sad,happy,6.0,9.0,3.0,right,SPADE-9.png,3.0,I think I'm going to win this round.,Z,M,M,Z,0.0,2181.0,False,1.0,0.0,0.0,0.0,1.0,42,1,1,0,0
250,P027,11.0,facial_first,3.0,43,calibration,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,HappyPop.png,NeutralPop.png,happy,neutral,9.0,6.0,3.0,left,SPADE-9.png,3.0,I think I'm going to win this round.,Z,M,Z,M,0.0,2425.0,False,0.0,0.0,0.0,0.0,0.0,43,2,1,1,1
255,P027,11.0,facial_first,3.0,44,calibration,,,A,happy_vs_sad,0.7,0.8,1.0,1.0,right,right,0.0,1.0,1.0,high,high,SadPop.png,HappyPop.png,sad,happy,3.0,5.0,2.0,right,DIAMOND-5.png,2.0,I think I'm going to win this round.,Z,M,M,M,1.0,1844.0,False,0.0,1.0,1.0,1.0,0.0,44,1,1,0,0
260,P027,11.0,facial_first,3.0,45,calibration,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,left,left,0.0,1.0,1.0,high,high,NeutralPop.png,SadPop.png,neutral,sad,10.0,3.0,7.0,left,CLUB-10.png,7.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,2040.0,False,1.0,1.0,1.0,1.0,1.0,45,3,1,1,1
265,P027,11.0,facial_first,3.0,46,facial_volatile,,,C,neutral_vs_sad,0.3,0.8,0.0,0.0,left,left,0.0,2.0,1.0,low,high,NeutralPop.png,SadPop.png,neutral,sad,1.0,10.0,9.0,right,CLUB-10.png,9.0,I think I'm going to win this round.,Z,M,M,M,1.0,1470.0,False,0.0,0.0,0.0,1.0,0.0,46,3,4,1,1
270,P027,11.0,facial_first,3.0,47,facial_volatile,,,B,happy_vs_neutral,0.2,0.8,1.0,1.0,right,right,0.0,2.0,1.0,low,high,NeutralPop.png,HappyPop.png,neutral,happy,4.0,5.0,1.0,right,CLUB-5.png,1.0,I think I'm going to win this round.,Z,M,M,M,1.0,1310.0,False,0.0,1.0,1.0,1.0,0.0,47,2,4,0,0
275,P027,11.0,facial_first,3.0,48,facial_volatile,,,A,happy_vs_sad,0.1,0.8,0.0,1.0,left,right,1.0,2.0,1.0,low,high,HappyPop.png,SadPop.png,happy,sad,8.0,10.0,2.0,right,CLUB-10.png,2.0,I think I'm going to win this round.,Z,M,M,Z,0.0,2175.0,False,1.0,1.0,0.0,0.0,1.0,48,1,4,1,0
280,P027,11.0,facial_first,3.0,49,facial_volatile,,,A,happy_vs_sad,0.1,0.8,0.0,1.0,left,right,1.0,2.0,1.0,low,high,HappyPop.png,SadPop.png,happy,sad,7.0,8.0,1.0,right,SPADE-8.png,1.0,I think I'm going to win this round.,Z,M,M,M,1.0,557.0,False,0.0,0.0,1.0,1.0,0.0,49,1,4,1,0
285,P027,11.0,facial_first,3.0,50,facial_volatile,,,C,neutral_vs_sad,0.3,0.8,0.0,1.0,right,left,1.0,2.0,1.0,low,high,SadPop.png,NeutralPop.png,sad,neutral,9.0,6.0,3.0,left,SPADE-9.png,3.0,I think I'm going to win this round.,Z,M,Z,M,0.0,1830.0,False,0.0,1.0,0.0,0.0,0.0,50,3,4,0,1
290,P027,11.0,facial_first,3.0,51,facial_volatile,,,B,happy_vs_neutral,0.2,0.8,0.0,1.0,right,left,1.0,2.0,1.0,low,high,NeutralPop.png,HappyPop.png,neutral,happy,5.0,2.0,3.0,left,DIAMOND-5.png,3.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,2033.0,False,1.0,0.0,1.0,1.0,1.0,51,2,4,0,1
295,P027,11.0,facial_first,3.0,52,facial_volatile,,,B,happy_vs_neutral,0.2,0.8,0.0,1.0,left,right,1.0,2.0,1.0,low,high,HappyPop.png,NeutralPop.png,happy,neutral,2.0,6.0,4.0,right,SPADE-6.png,4.0,I think I'm going to win this round.,Z,M,M,M,1.0,2052.0,False,0.0,0.0,1.0,1.0,0.0,52,2,4,1,0
300,P027,11.0,facial_first,3.0,53,facial_volatile,,,A,happy_vs_sad,0.1,0.8,0.0,1.0,right,left,1.0,2.0,1.0,low,high,SadPop.png,HappyPop.png,sad,happy,4.0,3.0,1.0,left,SPADE-4.png,1.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,971.0,False,1.0,0.0,1.0,1.0,1.0,53,1,4,0,1
305,P027,11.0,facial_first,3.0,54,facial_volatile,,,C,neutral_vs_sad,0.3,0.8,1.0,1.0,left,left,0.0,2.0,1.0,low,high,NeutralPop.png,SadPop.png,neutral,sad,9.0,4.0,5.0,left,CLUB-9.png,5.0,I think I'm going to win this round.,Z,M,Z,M,0.0,350.0,False,0.0,0.0,0.0,0.0,0.0,54,3,4,1,1
310,P027,11.0,facial_first,3.0,55,facial_volatile,,,A,happy_vs_sad,0.1,0.8,0.0,1.0,right,left,1.0,2.0,1.0,low,high,SadPop.png,HappyPop.png,sad,happy,9.0,5.0,4.0,left,DIAMOND-9.png,4.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,1656.0,False,1.0,0.0,1.0,1.0,1.0,55,1,4,0,1
315,P027,11.0,facial_first,3.0,56,facial_volatile,,,B,happy_vs_neutral,0.2,0.8,1.0,1.0,right,right,0.0,2.0,1.0,low,high,NeutralPop.png,HappyPop.png,neutral,happy,4.0,7.0,3.0,right,HEART-7.png,3.0,I think I'm going to win this round.,Z,M,M,Z,0.0,1879.0000000000584,False,1.0,0.0,0.0,0.0,1.0,56,2,4,0,0
320,P027,11.0,facial_first,3.0,57,facial_volatile,,,C,neutral_vs_sad,0.3,0.8,1.0,1.0,left,left,0.0,2.0,1.0,low,high,NeutralPop.png,SadPop.png,neutral,sad,10.0,3.0,7.0,left,HEART-10.png,7.0,I think I'm going to win this round.,Z,M,Z,M,0.0,1773.0,False,0.0,0.0,0.0,0.0,0.0,57,3,4,1,1
325,P027,11.0,facial_first,3.0,58,facial_volatile,,,C,neutral_vs_sad,0.3,0.8,0.0,1.0,left,right,1.0,2.0,1.0,low,high,NeutralPop.png,SadPop.png,neutral,sad,6.0,7.0,1.0,right,SPADE-7.png,1.0,I think I'm going to win this round.,Z,M,M,,0.0,3000.0,True,,,,,,58,3,4,1,0
330,P027,11.0,facial_first,3.0,59,facial_volatile,,,A,happy_vs_sad,0.1,0.8,0.0,1.0,left,right,1.0,2.0,1.0,low,high,HappyPop.png,SadPop.png,happy,sad,6.0,8.0,2.0,right,DIAMOND-8.png,2.0,I think I'm going to win this round.,Z,M,M,Z,0.0,2550.0,False,1.0,1.0,0.0,0.0,1.0,59,1,4,1,0
335,P027,11.0,facial_first,3.0,60,facial_volatile,,,B,happy_vs_neutral,0.2,0.8,0.0,1.0,left,right,1.0,2.0,1.0,low,high,HappyPop.png,NeutralPop.png,happy,neutral,2.0,10.0,8.0,right,SPADE-10.png,8.0,I think I'm going to win this round.,Z,M,M,M,1.0,2725.0,False,0.0,0.0,1.0,1.0,0.0,60,2,4,1,0
340,P027,11.0,facial_first,3.0,61,facial_volatile,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,left,left,0.0,3.0,1.0,high,high,NeutralPop.png,SadPop.png,neutral,sad,9.0,4.0,5.0,left,DIAMOND-9.png,5.0,I think I'm going to win this round.,Z,M,Z,M,0.0,1767.0,False,0.0,0.0,0.0,0.0,0.0,61,3,4,1,1
345,P027,11.0,facial_first,3.0,62,facial_volatile,,,A,happy_vs_sad,0.7,0.8,1.0,1.0,right,right,0.0,3.0,1.0,high,high,SadPop.png,HappyPop.png,sad,happy,5.0,8.0,3.0,right,CLUB-8.png,3.0,I think I'm going to win this round.,Z,M,M,M,1.0,1879.0,False,0.0,1.0,1.0,1.0,0.0,62,1,4,0,0
350,P027,11.0,facial_first,3.0,63,facial_volatile,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,right,right,0.0,3.0,1.0,high,high,NeutralPop.png,HappyPop.png,neutral,happy,5.0,8.0,3.0,right,SPADE-8.png,3.0,I think I'm going to win this round.,Z,M,M,Z,0.0,432.0,False,1.0,0.0,0.0,0.0,1.0,63,2,4,0,0
355,P027,11.0,facial_first,3.0,64,facial_volatile,,,B,happy_vs_neutral,0.8,0.8,1.0,1.0,right,right,0.0,3.0,1.0,high,high,NeutralPop.png,HappyPop.png,neutral,happy,4.0,10.0,6.0,right,SPADE-10.png,6.0,I think I'm going to win this round.,Z,M,M,M,1.0,2462.0,False,0.0,1.0,1.0,1.0,0.0,64,2,4,0,0
360,P027,11.0,facial_first,3.0,65,facial_volatile,,,A,happy_vs_sad,0.7,0.8,1.0,1.0,right,right,0.0,3.0,1.0,high,high,SadPop.png,HappyPop.png,sad,happy,4.0,10.0,6.0,right,HEART-10.png,6.0,I think I'm going to win this round.,Z,M,M,M,1.0,2345.000000000058,False,0.0,1.0,1.0,1.0,0.0,65,1,4,0,0
365,P027,11.0,facial_first,3.0,66,facial_volatile,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,left,left,0.0,3.0,1.0,high,high,NeutralPop.png,SadPop.png,neutral,sad,4.0,2.0,2.0,left,DIAMOND-4.png,2.0,I think I'm going to win this round.,Z,M,Z,M,0.0,2324.0,False,0.0,0.0,0.0,0.0,0.0,66,3,4,1,1
370,P027,11.0,facial_first,3.0,67,facial_volatile,,,A,happy_vs_sad,0.7,0.8,1.0,1.0,right,right,0.0,3.0,1.0,high,high,SadPop.png,HappyPop.png,sad,happy,4.0,9.0,5.0,right,HEART-9.png,5.0,I think I'm going to win this round.,Z,M,M,Z,0.0,2534.0,False,1.0,0.0,0.0,0.0,1.0,67,1,4,0,0
375,P027,11.0,facial_first,3.0,68,facial_volatile,,,B,happy_vs_neutral,0.8,0.8,1.0,0.0,left,right,1.0,3.0,1.0,high,high,HappyPop.png,NeutralPop.png,happy,neutral,8.0,7.0,1.0,left,HEART-8.png,1.0,I think I'm going to win this round.,Z,M,Z,M,0.0,2741.0,False,0.0,0.0,1.0,0.0,0.0,68,2,4,1,0
380,P027,11.0,facial_first,3.0,69,facial_volatile,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,left,left,0.0,3.0,1.0,high,high,NeutralPop.png,SadPop.png,neutral,sad,10.0,3.0,7.0,left,SPADE-10.png,7.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,2621.0,False,1.0,1.0,1.0,1.0,1.0,69,3,4,1,1
385,P027,11.0,facial_first,3.0,70,facial_volatile,,,C,neutral_vs_sad,0.9,0.8,1.0,1.0,right,right,0.0,3.0,1.0,high,high,SadPop.png,NeutralPop.png,sad,neutral,2.0,3.0,1.0,right,DIAMOND-3.png,1.0,I think I'm going to win this round.,Z,M,M,M,1.0,1816.0,False,0.0,1.0,1.0,1.0,0.0,70,3,4,0,0
390,P027,11.0,facial_first,3.0,71,facial_volatile,,,B,happy_vs_neutral,0.8,0.8,1.0,0.0,left,right,1.0,3.0,1.0,high,high,HappyPop.png,NeutralPop.png,happy,neutral,9.0,8.0,1.0,left,HEART-9.png,1.0,I think I'm going to win this round.,Z,M,Z,Z,1.0,952.0,False,1.0,1.0,0.0,1.0,1.0,71,2,4,1,0
