trial_order,trial_number,phase,phase_numeric,equivalence_group,eg_numeric,facial_cue_valid,verbal_cue_valid,facial_cue_accuracy,verbal_cue_accuracy,facial_cue_direction,verbal_cue_direction,facial_direction_left,verbal_direction_left,card_left_points,card_right_points,point_difference,correct_side,response_key,chose_left,rt_raw,followed_facial,followed_verbal,chose_high_reward,is_timeout,response_for_model
16,16,calibration,1,A,1,1.0,1.0,0.7,0.8,left,left,1,1,6.0,4.0,2.0,left,Z,1.0,1032.2999999999884,1.0,1.0,1.0,False,1.0
17,17,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,8.0,9.0,1.0,right,Z,1.0,1189.3000000059546,0.0,0.0,0.0,False,1.0
18,18,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,2.0,3.0,1.0,right,M,0.0,862.6000000059721,1.0,1.0,1.0,False,0.0
19,19,calibration,1,A,1,0.0,1.0,0.7,0.8,right,left,0,1,9.0,6.0,3.0,left,M,0.0,1282.1000000000058,1.0,0.0,0.0,False,0.0
20,20,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,6.0,1.0,5.0,left,Z,1.0,1020.8000000119208,1.0,1.0,1.0,False,1.0
21,21,calibration,1,C,3,1.0,0.0,0.9,0.8,left,right,1,0,9.0,6.0,3.0,left,M,0.0,1065.499999999971,0.0,1.0,0.0,False,0.0
22,22,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,7.0,10.0,3.0,right,M,0.0,899.0,1.0,1.0,1.0,False,0.0
23,23,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,10.0,7.0,3.0,left,Z,1.0,982.2999999999884,1.0,1.0,1.0,False,1.0
24,24,calibration,1,C,3,1.0,0.0,0.9,0.8,left,right,1,0,6.0,3.0,3.0,left,Z,1.0,797.9000000059605,1.0,0.0,1.0,False,1.0
25,25,calibration,1,A,1,1.0,1.0,0.7,0.8,left,left,1,1,4.0,1.0,3.0,left,Z,1.0,957.2000000119152,1.0,1.0,1.0,False,1.0
26,26,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,7.0,2.0,5.0,left,Z,1.0,798.4000000119267,1.0,1.0,1.0,False,1.0
27,27,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,10.0,5.0,5.0,left,Z,1.0,832.4000000000233,1.0,1.0,1.0,False,1.0
28,28,calibration,1,B,2,0.0,1.0,0.8,0.8,left,right,1,0,5.0,7.0,2.0,right,Z,1.0,1331.9999999999418,1.0,0.0,0.0,False,1.0
29,29,calibration,1,A,1,0.0,0.0,0.7,0.8,left,left,1,1,2.0,7.0,5.0,right,Z,1.0,921.7000000089174,1.0,1.0,0.0,False,1.0
30,30,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,9.0,4.0,5.0,left,Z,1.0,913.2000000059488,1.0,1.0,1.0,False,1.0
31,31,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,2.0,8.0,6.0,right,Z,1.0,782.0999999999767,0.0,0.0,0.0,False,1.0
32,32,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,10.0,2.0,8.0,left,Z,1.0,549.5999999999767,1.0,1.0,1.0,False,1.0
33,33,calibration,1,A,1,1.0,1.0,0.7,0.8,left,left,1,1,5.0,4.0,1.0,left,Z,1.0,670.9000000059605,1.0,1.0,1.0,False,1.0
34,34,calibration,1,A,1,0.0,1.0,0.7,0.8,left,right,1,0,3.0,9.0,6.0,right,Z,1.0,96.5,1.0,0.0,0.0,False,1.0
35,35,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,7.0,9.0,2.0,right,M,0.0,99.10000001190927,1.0,1.0,1.0,False,0.0
36,36,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,8.0,6.0,2.0,left,M,0.0,742.7000000029802,0.0,0.0,0.0,False,0.0
37,37,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,1.0,2.0,1.0,right,M,0.0,289.90000001189765,1.0,1.0,1.0,False,0.0
38,38,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,2.0,4.0,2.0,right,M,0.0,123.80000001192091,1.0,1.0,1.0,False,0.0
39,39,calibration,1,A,1,1.0,0.0,0.7,0.8,right,left,0,1,4.0,9.0,5.0,right,M,0.0,373.1000000030035,1.0,0.0,1.0,False,0.0
40,40,calibration,1,C,3,1.0,0.0,0.9,0.8,right,left,0,1,5.0,8.0,3.0,right,M,0.0,1062.7999999999884,1.0,0.0,1.0,False,0.0
41,41,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,2.0,5.0,3.0,right,M,0.0,304.50000001193257,1.0,1.0,1.0,False,0.0
42,42,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,6.0,9.0,3.0,right,M,0.0,1157.900000008929,1.0,1.0,1.0,False,0.0
43,43,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,9.0,6.0,3.0,left,Z,1.0,672.9000000029919,1.0,1.0,1.0,False,1.0
44,44,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,3.0,5.0,2.0,right,M,0.0,626.1000000059721,1.0,1.0,1.0,False,0.0
45,45,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,10.0,3.0,7.0,left,Z,1.0,495.70000000298023,1.0,1.0,1.0,False,1.0
46,46,facial_volatile,4,C,3,0.0,0.0,0.3,0.8,left,left,1,1,1.0,10.0,9.0,right,Z,1.0,340.500000008964,1.0,1.0,0.0,False,1.0
47,47,facial_volatile,4,B,2,1.0,1.0,0.2,0.8,right,right,0,0,4.0,5.0,1.0,right,M,0.0,886.4000000059605,1.0,1.0,1.0,False,0.0
48,48,facial_volatile,4,A,1,0.0,1.0,0.1,0.8,left,right,1,0,8.0,10.0,2.0,right,Z,1.0,150.10000000009313,1.0,0.0,0.0,False,1.0
49,49,facial_volatile,4,A,1,0.0,1.0,0.1,0.8,left,right,1,0,7.0,8.0,1.0,right,M,0.0,118.80000001192091,0.0,1.0,1.0,False,0.0
50,50,facial_volatile,4,C,3,0.0,1.0,0.3,0.8,right,left,0,1,9.0,6.0,3.0,left,Z,1.0,1265.5000000119326,0.0,1.0,1.0,False,1.0
51,51,facial_volatile,4,B,2,0.0,1.0,0.2,0.8,right,left,0,1,5.0,2.0,3.0,left,M,0.0,312.40000001189765,1.0,0.0,0.0,False,0.0
52,52,facial_volatile,4,B,2,0.0,1.0,0.2,0.8,left,right,1,0,2.0,6.0,4.0,right,M,0.0,16.599999999976717,0.0,1.0,1.0,False,0.0
53,53,facial_volatile,4,A,1,0.0,1.0,0.1,0.8,right,left,0,1,4.0,3.0,1.0,left,M,0.0,55.600000003003515,1.0,0.0,0.0,False,0.0
54,54,facial_volatile,4,C,3,1.0,1.0,0.3,0.8,left,left,1,1,9.0,4.0,5.0,left,Z,1.0,365.80000000895234,1.0,1.0,1.0,False,1.0
55,55,facial_volatile,4,A,1,0.0,1.0,0.1,0.8,right,left,0,1,9.0,5.0,4.0,left,Z,1.0,139.6000000059721,0.0,1.0,1.0,False,1.0
56,56,facial_volatile,4,B,2,1.0,1.0,0.2,0.8,right,right,0,0,4.0,7.0,3.0,right,M,0.0,16.70000000001164,1.0,1.0,1.0,False,0.0
57,57,facial_volatile,4,C,3,1.0,1.0,0.3,0.8,left,left,1,1,10.0,3.0,7.0,left,M,0.0,16.699999999953434,0.0,0.0,0.0,False,0.0
58,58,facial_volatile,4,C,3,0.0,1.0,0.3,0.8,left,right,1,0,6.0,7.0,1.0,right,Z,1.0,97.5000000029686,1.0,0.0,0.0,False,1.0
59,59,facial_volatile,4,A,1,0.0,1.0,0.1,0.8,left,right,1,0,6.0,8.0,2.0,right,Z,1.0,201.5000000059372,1.0,0.0,0.0,False,1.0
60,60,facial_volatile,4,B,2,0.0,1.0,0.2,0.8,left,right,1,0,2.0,10.0,8.0,right,M,0.0,59.1000000089407,0.0,1.0,1.0,False,0.0
61,61,facial_volatile,4,C,3,1.0,1.0,0.9,0.8,left,left,1,1,9.0,4.0,5.0,left,M,0.0,16.600000000034925,0.0,0.0,0.0,False,0.0
62,62,facial_volatile,4,A,1,1.0,1.0,0.7,0.8,right,right,0,0,5.0,8.0,3.0,right,Z,1.0,16.599999999976717,0.0,0.0,0.0,False,1.0
63,63,facial_volatile,4,B,2,1.0,1.0,0.8,0.8,right,right,0,0,5.0,8.0,3.0,right,M,0.0,141.1000000059721,1.0,1.0,1.0,False,0.0
64,64,facial_volatile,4,B,2,1.0,1.0,0.8,0.8,right,right,0,0,4.0,10.0,6.0,right,Z,1.0,59.70000000298023,0.0,0.0,0.0,False,1.0
65,65,facial_volatile,4,A,1,1.0,1.0,0.7,0.8,right,right,0,0,4.0,10.0,6.0,right,M,0.0,70.60000001190929,1.0,1.0,1.0,False,0.0
66,66,facial_volatile,4,C,3,1.0,1.0,0.9,0.8,left,left,1,1,4.0,2.0,2.0,left,M,0.0,63.90000000002328,0.0,0.0,0.0,False,0.0
67,67,facial_volatile,4,A,1,1.0,1.0,0.7,0.8,right,right,0,0,4.0,9.0,5.0,right,M,0.0,16.70000000001164,1.0,1.0,1.0,False,0.0
68,68,facial_volatile,4,B,2,1.0,0.0,0.8,0.8,left,right,1,0,8.0,7.0,1.0,left,Z,1.0,110.70000000594882,1.0,0.0,1.0,False,1.0
69,69,facial_volatile,4,C,3,1.0,1.0,0.9,0.8,left,left,1,1,10.0,3.0,7.0,left,Z,1.0,139.50000000593718,1.0,1.0,1.0,False,1.0
70,70,facial_volatile,4,C,3,1.0,1.0,0.9,0.8,right,right,0,0,2.0,3.0,1.0,right,Z,1.0,222.0000000059372,0.0,0.0,0.0,False,1.0
71,71,facial_volatile,4,B,2,1.0,0.0,0.8,0.8,left,right,1,0,9.0,8.0,1.0,left,Z,1.0,153.90000000892906,1.0,0.0,1.0,False,1.0
72,72,facial_volatile,4,A,1,0.0,0.0,0.7,0.8,right,right,0,0,8.0,1.0,7.0,left,M,0.0,123.2000000089174,1.0,1.0,0.0,False,0.0
73,73,facial_volatile,4,B,2,1.0,0.0,0.8,0.8,right,left,0,1,6.0,7.0,1.0,right,Z,1.0,115.50000000896398,0.0,1.0,0.0,False,1.0
74,74,facial_volatile,4,C,3,1.0,1.0,0.9,0.8,right,right,0,0,1.0,8.0,7.0,right,M,0.0,91.09999999997672,1.0,1.0,1.0,False,0.0
75,75,facial_volatile,4,A,1,1.0,1.0,0.7,0.8,right,right,0,0,3.0,7.0,4.0,right,,,2997.8000000059837,,,,True,
76,76,facial_volatile,4,B,2,0.0,1.0,0.2,0.8,right,left,0,1,10.0,2.0,8.0,left,Z,1.0,218.5,0.0,1.0,1.0,False,1.0
77,77,facial_volatile,4,A,1,0.0,1.0,0.1,0.8,left,right,1,0,1.0,6.0,5.0,right,M,0.0,501.9000000000233,0.0,1.0,1.0,False,0.0
78,78,facial_volatile,4,C,3,0.0,1.0,0.3,0.8,right,left,0,1,4.0,1.0,3.0,left,M,0.0,399.6000000059721,1.0,0.0,0.0,False,0.0
79,79,facial_volatile,4,B,2,1.0,0.0,0.2,0.8,right,left,0,1,1.0,3.0,2.0,right,M,0.0,16.599999999976717,1.0,0.0,1.0,False,0.0
80,80,facial_volatile,4,C,3,0.0,1.0,0.3,0.8,right,left,0,1,5.0,4.0,1.0,left,M,0.0,403.7000000089174,1.0,0.0,0.0,False,0.0
81,81,facial_volatile,4,A,1,0.0,1.0,0.1,0.8,left,right,1,0,4.0,5.0,1.0,right,Z,1.0,16.70000000006985,1.0,0.0,0.0,False,1.0
82,82,facial_volatile,4,C,3,0.0,1.0,0.3,0.8,left,right,1,0,3.0,9.0,6.0,right,Z,1.0,347.5000000059372,1.0,0.0,0.0,False,1.0
83,83,facial_volatile,4,A,1,0.0,1.0,0.1,0.8,left,right,1,0,6.0,7.0,1.0,right,M,0.0,370.90000000898726,0.0,1.0,1.0,False,0.0
84,84,facial_volatile,4,B,2,0.0,1.0,0.2,0.8,right,left,0,1,8.0,1.0,7.0,left,M,0.0,125.40000001189765,1.0,0.0,0.0,False,0.0
85,85,facial_volatile,4,C,3,0.0,1.0,0.3,0.8,left,right,1,0,4.0,8.0,4.0,right,Z,1.0,69.69999999995343,1.0,0.0,0.0,False,1.0
86,86,facial_volatile,4,A,1,1.0,1.0,0.1,0.8,left,left,1,1,6.0,2.0,4.0,left,M,0.0,177.80000000889413,0.0,0.0,0.0,False,0.0
87,87,facial_volatile,4,B,2,0.0,1.0,0.2,0.8,right,left,0,1,3.0,1.0,2.0,left,M,0.0,104.90000000293368,1.0,0.0,0.0,False,0.0
88,88,facial_volatile,4,C,3,0.0,0.0,0.3,0.8,right,right,0,0,10.0,3.0,7.0,left,Z,1.0,124.80000000598376,0.0,0.0,1.0,False,1.0
89,89,facial_volatile,4,B,2,0.0,1.0,0.2,0.8,left,right,1,0,4.0,5.0,1.0,right,Z,1.0,16.70000000006985,1.0,0.0,0.0,False,1.0
90,90,facial_volatile,4,A,1,0.0,1.0,0.1,0.8,right,left,0,1,5.0,1.0,4.0,left,Z,1.0,247.7000000089174,0.0,1.0,1.0,False,1.0
91,91,overlap,3,C,3,1.0,0.0,0.9,0.2,left,right,1,0,4.0,1.0,3.0,left,Z,1.0,379.1000000030035,1.0,0.0,1.0,False,1.0
92,92,overlap,3,A,1,0.0,0.0,0.7,0.2,left,left,1,1,1.0,3.0,2.0,right,M,0.0,138.2000000089174,0.0,0.0,1.0,False,0.0
93,93,overlap,3,B,2,1.0,0.0,0.8,0.2,right,left,0,1,3.0,10.0,7.0,right,M,0.0,16.70000000006985,1.0,0.0,1.0,False,0.0
94,94,overlap,3,C,3,1.0,0.0,0.9,0.2,right,left,0,1,1.0,2.0,1.0,right,M,0.0,16.699999999953434,1.0,0.0,1.0,False,0.0
95,95,overlap,3,A,1,0.0,0.0,0.7,0.2,right,right,0,0,3.0,1.0,2.0,left,Z,1.0,16.5,0.0,0.0,1.0,False,1.0
96,96,overlap,3,B,2,1.0,0.0,0.8,0.2,right,left,0,1,6.0,7.0,1.0,right,Z,1.0,204.09999999997672,0.0,1.0,0.0,False,1.0
97,97,overlap,3,A,1,1.0,0.0,0.7,0.2,right,left,0,1,5.0,6.0,1.0,right,M,0.0,116.49999999988358,1.0,0.0,1.0,False,0.0
98,98,overlap,3,B,2,0.0,1.0,0.8,0.2,left,right,1,0,2.0,6.0,4.0,right,Z,1.0,16.599999999976717,1.0,0.0,0.0,False,1.0
99,99,overlap,3,C,3,1.0,0.0,0.9,0.2,right,left,0,1,4.0,7.0,3.0,right,M,0.0,349.5999999999767,1.0,0.0,1.0,False,0.0
100,100,overlap,3,C,3,1.0,0.0,0.9,0.2,right,left,0,1,2.0,4.0,2.0,right,M,0.0,305.69999999995343,1.0,0.0,1.0,False,0.0
101,101,overlap,3,B,2,1.0,0.0,0.8,0.2,right,left,0,1,3.0,8.0,5.0,right,M,0.0,189.80000000598375,1.0,0.0,1.0,False,0.0
102,102,overlap,3,A,1,1.0,0.0,0.7,0.2,right,left,0,1,8.0,10.0,2.0,right,M,0.0,107.30000001192091,1.0,0.0,1.0,False,0.0
103,103,overlap,3,A,1,1.0,0.0,0.7,0.2,left,right,1,0,9.0,6.0,3.0,left,Z,1.0,16.599999999976717,1.0,0.0,1.0,False,1.0
104,104,overlap,3,C,3,1.0,1.0,0.9,0.2,right,right,0,0,1.0,10.0,9.0,right,M,0.0,374.2000000119442,1.0,1.0,1.0,False,0.0
105,105,overlap,3,B,2,1.0,0.0,0.8,0.2,left,right,1,0,10.0,6.0,4.0,left,M,0.0,178.80000001192093,0.0,1.0,0.0,False,0.0
106,106,verbal_volatile,2,C,3,0.0,1.0,0.3,0.2,right,left,0,1,6.0,3.0,3.0,left,Z,1.0,16.599999999976717,0.0,1.0,1.0,False,1.0
107,107,verbal_volatile,2,B,2,0.0,0.0,0.2,0.2,left,left,1,1,3.0,4.0,1.0,right,Z,1.0,478.0,1.0,1.0,0.0,False,1.0
108,108,verbal_volatile,2,A,1,0.0,0.0,0.1,0.2,right,right,0,0,10.0,9.0,1.0,left,M,0.0,86.19999999995343,1.0,1.0,0.0,False,0.0
109,109,verbal_volatile,2,B,2,0.0,0.0,0.2,0.2,right,right,0,0,7.0,2.0,5.0,left,Z,1.0,71.59999999997672,0.0,0.0,1.0,False,1.0
110,110,verbal_volatile,2,C,3,0.0,0.0,0.3,0.2,right,right,0,0,10.0,4.0,6.0,left,M,0.0,124.1000000089407,1.0,1.0,0.0,False,0.0
111,111,verbal_volatile,2,A,1,0.0,0.0,0.1,0.2,left,left,1,1,7.0,10.0,3.0,right,Z,1.0,181.7000000089174,1.0,1.0,0.0,False,1.0
112,112,verbal_volatile,2,A,1,0.0,0.0,0.1,0.2,right,right,0,0,10.0,1.0,9.0,left,Z,1.0,16.699999999953434,0.0,0.0,1.0,False,1.0
113,113,verbal_volatile,2,C,3,1.0,0.0,0.3,0.2,left,right,1,0,10.0,1.0,9.0,left,M,0.0,240.70000000298023,0.0,1.0,0.0,False,0.0
114,114,verbal_volatile,2,B,2,0.0,0.0,0.2,0.2,left,left,1,1,1.0,8.0,7.0,right,Z,1.0,68.69999999995343,1.0,1.0,0.0,False,1.0
115,115,verbal_volatile,2,C,3,1.0,0.0,0.3,0.2,right,left,0,1,5.0,9.0,4.0,right,Z,1.0,261.70000000600703,0.0,1.0,0.0,False,1.0
116,116,verbal_volatile,2,B,2,0.0,0.0,0.2,0.2,right,right,0,0,10.0,7.0,3.0,left,Z,1.0,102.6000000089407,0.0,0.0,1.0,False,1.0
117,117,verbal_volatile,2,A,1,0.0,0.0,0.1,0.2,right,right,0,0,8.0,2.0,6.0,left,M,0.0,68.80000000889413,1.0,1.0,0.0,False,0.0
118,118,verbal_volatile,2,A,1,0.0,0.0,0.1,0.2,right,right,0,0,4.0,3.0,1.0,left,M,0.0,16.599999999976717,1.0,1.0,0.0,False,0.0
119,119,verbal_volatile,2,C,3,0.0,0.0,0.3,0.2,left,left,1,1,6.0,9.0,3.0,right,M,0.0,273.2000000089174,0.0,0.0,1.0,False,0.0
120,120,verbal_volatile,2,B,2,0.0,0.0,0.2,0.2,right,right,0,0,9.0,4.0,5.0,left,Z,1.0,203.30000000295695,0.0,0.0,1.0,False,1.0
121,121,verbal_volatile,2,B,2,0.0,1.0,0.2,0.8,left,right,1,0,7.0,8.0,1.0,right,M,0.0,54.600000011967495,0.0,1.0,1.0,False,0.0
122,122,verbal_volatile,2,A,1,0.0,1.0,0.1,0.8,right,left,0,1,9.0,5.0,4.0,left,Z,1.0,140.50000001187436,0.0,1.0,1.0,False,1.0
123,123,verbal_volatile,2,C,3,0.0,1.0,0.3,0.8,left,right,1,0,7.0,10.0,3.0,right,Z,1.0,133.2000000089174,1.0,0.0,0.0,False,1.0
124,124,verbal_volatile,2,B,2,1.0,0.0,0.2,0.8,left,right,1,0,9.0,4.0,5.0,left,Z,1.0,175.90000000898726,1.0,0.0,1.0,False,1.0
125,125,verbal_volatile,2,C,3,0.0,1.0,0.3,0.8,right,left,0,1,3.0,2.0,1.0,left,Z,1.0,760.1000000030035,0.0,1.0,1.0,False,1.0
126,126,verbal_volatile,2,A,1,0.0,1.0,0.1,0.8,right,left,0,1,5.0,2.0,3.0,left,Z,1.0,1325.1000000119675,0.0,1.0,1.0,False,1.0
127,127,verbal_volatile,2,A,1,0.0,1.0,0.1,0.8,left,right,1,0,5.0,7.0,2.0,right,M,0.0,105.20000000600704,0.0,1.0,1.0,False,0.0
128,128,verbal_volatile,2,B,2,0.0,0.0,0.2,0.8,right,right,0,0,8.0,1.0,7.0,left,M,0.0,402.800000011921,1.0,1.0,0.0,False,0.0
129,129,verbal_volatile,2,C,3,0.0,1.0,0.3,0.8,right,left,0,1,8.0,7.0,1.0,left,M,0.0,232.500000008964,1.0,0.0,0.0,False,0.0
130,130,verbal_volatile,2,B,2,1.0,1.0,0.2,0.8,left,left,1,1,8.0,2.0,6.0,left,M,0.0,269.20000000600703,0.0,0.0,0.0,False,0.0
131,131,verbal_volatile,2,C,3,0.0,0.0,0.3,0.8,right,right,0,0,8.0,4.0,4.0,left,Z,1.0,106.7000000089174,0.0,0.0,1.0,False,1.0
132,132,verbal_volatile,2,A,1,1.0,1.0,0.1,0.8,right,right,0,0,3.0,7.0,4.0,right,Z,1.0,80.60000000300352,0.0,0.0,0.0,False,1.0
133,133,verbal_volatile,2,A,1,0.0,1.0,0.1,0.8,right,left,0,1,4.0,1.0,3.0,left,Z,1.0,396.30000000004657,0.0,1.0,1.0,False,1.0
134,134,verbal_volatile,2,C,3,0.0,1.0,0.3,0.8,right,left,0,1,4.0,3.0,1.0,left,M,0.0,76.70000000891741,1.0,0.0,0.0,False,0.0
135,135,verbal_volatile,2,B,2,0.0,1.0,0.2,0.8,left,right,1,0,6.0,8.0,2.0,right,M,0.0,157.90000000002328,0.0,1.0,1.0,False,0.0
136,136,verbal_volatile,2,B,2,0.0,1.0,0.2,0.8,left,right,1,0,1.0,5.0,4.0,right,Z,1.0,112.6000000119675,1.0,0.0,0.0,False,1.0
137,137,verbal_volatile,2,C,3,0.0,1.0,0.3,0.8,right,left,0,1,9.0,1.0,8.0,left,M,0.0,128.5000000030268,1.0,0.0,0.0,False,0.0
138,138,verbal_volatile,2,A,1,0.0,0.0,0.1,0.8,left,left,1,1,5.0,7.0,2.0,right,M,0.0,123.6000000089407,0.0,0.0,1.0,False,0.0
139,139,verbal_volatile,2,B,2,0.0,1.0,0.2,0.8,right,left,0,1,8.0,5.0,3.0,left,Z,1.0,482.89999999990687,0.0,1.0,1.0,False,1.0
140,140,verbal_volatile,2,C,3,0.0,0.0,0.3,0.8,left,left,1,1,3.0,6.0,3.0,right,M,0.0,169.50000000593718,0.0,0.0,1.0,False,0.0
141,141,verbal_volatile,2,A,1,0.0,1.0,0.1,0.8,left,right,1,0,6.0,9.0,3.0,right,Z,1.0,262.5000000059372,1.0,0.0,0.0,False,1.0
142,142,verbal_volatile,2,A,1,0.0,1.0,0.1,0.8,left,right,1,0,8.0,10.0,2.0,right,Z,1.0,149.30000000295695,1.0,0.0,0.0,False,1.0
143,143,verbal_volatile,2,B,2,0.0,1.0,0.2,0.8,left,right,1,0,1.0,4.0,3.0,right,M,0.0,16.599999999976717,0.0,1.0,1.0,False,0.0
144,144,verbal_volatile,2,C,3,0.0,1.0,0.3,0.8,right,left,0,1,9.0,2.0,7.0,left,M,0.0,206.80000000004657,1.0,0.0,0.0,False,0.0
145,145,verbal_volatile,2,C,3,1.0,1.0,0.3,0.8,right,right,0,0,9.0,10.0,1.0,right,M,0.0,255.6000000089407,1.0,1.0,1.0,False,0.0
146,146,verbal_volatile,2,A,1,0.0,1.0,0.1,0.8,left,right,1,0,6.0,10.0,4.0,right,,,2997.6999999999534,,,,True,
147,147,verbal_volatile,2,B,2,0.0,1.0,0.2,0.8,left,right,1,0,3.0,8.0,5.0,right,M,0.0,278.1000000059139,0.0,1.0,1.0,False,0.0
148,148,verbal_volatile,2,A,1,0.0,1.0,0.1,0.8,left,right,1,0,2.0,5.0,3.0,right,Z,1.0,76.60000000300352,1.0,0.0,0.0,False,1.0
149,149,verbal_volatile,2,B,2,0.0,1.0,0.2,0.8,left,right,1,0,6.0,10.0,4.0,right,M,0.0,103.80000000004657,0.0,1.0,1.0,False,0.0
150,150,verbal_volatile,2,C,3,1.0,0.0,0.3,0.8,right,left,0,1,9.0,10.0,1.0,right,Z,1.0,119.59999999997672,0.0,1.0,0.0,False,1.0
151,151,verbal_volatile,2,C,3,0.0,0.0,0.3,0.2,left,left,1,1,3.0,9.0,6.0,right,M,0.0,257.40000000596046,0.0,0.0,1.0,False,0.0
152,152,verbal_volatile,2,B,2,0.0,0.0,0.2,0.2,right,right,0,0,7.0,2.0,5.0,left,M,0.0,103.1000000119675,1.0,1.0,0.0,False,0.0
153,153,verbal_volatile,2,A,1,1.0,1.0,0.1,0.2,left,left,1,1,10.0,3.0,7.0,left,M,0.0,16.599999999976717,0.0,0.0,0.0,False,0.0
154,154,verbal_volatile,2,B,2,0.0,0.0,0.2,0.2,right,right,0,0,10.0,5.0,5.0,left,Z,1.0,16.599999999976717,0.0,0.0,1.0,False,1.0
155,155,verbal_volatile,2,A,1,0.0,1.0,0.1,0.2,right,left,0,1,5.0,4.0,1.0,left,Z,1.0,83.19999999995343,0.0,1.0,1.0,False,1.0
156,156,verbal_volatile,2,C,3,0.0,0.0,0.3,0.2,right,right,0,0,4.0,1.0,3.0,left,Z,1.0,374.90000000596046,0.0,0.0,1.0,False,1.0
157,157,verbal_volatile,2,A,1,0.0,0.0,0.1,0.2,left,left,1,1,3.0,10.0,7.0,right,M,0.0,16.599999999976717,0.0,0.0,1.0,False,0.0
