trial_order,trial_number,phase,phase_numeric,equivalence_group,eg_numeric,facial_cue_valid,verbal_cue_valid,facial_cue_accuracy,verbal_cue_accuracy,facial_cue_direction,verbal_cue_direction,facial_direction_left,verbal_direction_left,card_left_points,card_right_points,point_difference,correct_side,response_key,chose_left,rt_raw,followed_facial,followed_verbal,chose_high_reward,is_timeout,response_for_model
18,18,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,9.0,5.0,4.0,left,Z,1.0,493.800000011921,1.0,1.0,1.0,False,1.0
19,19,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,4.0,10.0,6.0,right,M,0.0,487.2000000000117,1.0,1.0,1.0,False,0.0
20,20,calibration,1,A,1,0.0,1.0,0.7,0.8,left,right,1,0,1.0,3.0,2.0,right,M,0.0,96.70000002384768,0.0,1.0,1.0,False,0.0
21,21,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,6.0,9.0,3.0,right,M,0.0,662.6000000476779,1.0,1.0,1.0,False,0.0
22,22,calibration,1,B,2,0.0,0.0,0.8,0.8,right,right,0,0,8.0,6.0,2.0,left,M,0.0,306.8000000238535,1.0,1.0,0.0,False,0.0
23,23,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,5.0,2.0,3.0,left,Z,1.0,377.1000000000058,1.0,1.0,1.0,False,1.0
24,24,calibration,1,A,1,0.0,0.0,0.7,0.8,left,left,1,1,3.0,7.0,4.0,right,Z,1.0,252.9000000357628,1.0,1.0,0.0,False,1.0
25,25,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,8.0,5.0,3.0,left,Z,1.0,239.80000001192093,1.0,1.0,1.0,False,1.0
26,26,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,6.0,3.0,3.0,left,Z,1.0,355.9000000357628,1.0,1.0,1.0,False,1.0
27,27,calibration,1,A,1,1.0,1.0,0.7,0.8,right,right,0,0,1.0,7.0,6.0,right,M,0.0,510.40000004769536,1.0,1.0,1.0,False,0.0
28,28,calibration,1,A,1,0.0,1.0,0.7,0.8,left,right,1,0,6.0,7.0,1.0,right,Z,1.0,805.6000000119093,1.0,0.0,0.0,False,1.0
29,29,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,5.0,10.0,5.0,right,M,0.0,623.4000000238302,1.0,1.0,1.0,False,0.0
30,30,calibration,1,B,2,1.0,0.0,0.8,0.8,right,left,0,1,1.0,4.0,3.0,right,Z,1.0,293.600000047707,0.0,1.0,0.0,False,1.0
31,31,calibration,1,A,1,0.0,1.0,0.7,0.8,left,right,1,0,1.0,8.0,7.0,right,M,0.0,201.90000002383024,0.0,1.0,1.0,False,0.0
32,32,calibration,1,B,2,1.0,1.0,0.8,0.8,left,left,1,1,9.0,1.0,8.0,left,Z,1.0,79.90000002383022,1.0,1.0,1.0,False,1.0
33,33,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,4.0,8.0,4.0,right,M,0.0,305.6000000119093,1.0,1.0,1.0,False,0.0
34,34,calibration,1,A,1,1.0,0.0,0.7,0.8,left,right,1,0,6.0,1.0,5.0,left,M,0.0,845.0000000238651,0.0,1.0,0.0,False,0.0
35,35,calibration,1,B,2,0.0,1.0,0.8,0.8,right,left,0,1,2.0,1.0,1.0,left,Z,1.0,16.600000000034925,0.0,1.0,1.0,False,1.0
36,36,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,3.0,6.0,3.0,right,M,0.0,369.50000002386514,1.0,1.0,1.0,False,0.0
37,37,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,5.0,2.0,3.0,left,Z,1.0,1021.2999999999884,1.0,1.0,1.0,False,1.0
38,38,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,1.0,6.0,5.0,right,M,0.0,183.79999999998836,1.0,1.0,1.0,False,0.0
39,39,calibration,1,A,1,1.0,0.0,0.7,0.8,right,left,0,1,6.0,10.0,4.0,right,Z,1.0,107.10000003577444,0.0,1.0,0.0,False,1.0
40,40,calibration,1,A,1,1.0,1.0,0.7,0.8,left,left,1,1,8.0,2.0,6.0,left,Z,1.0,611.2000000476837,1.0,1.0,1.0,False,1.0
41,41,calibration,1,C,3,1.0,1.0,0.9,0.8,left,left,1,1,8.0,2.0,6.0,left,Z,1.0,997.9000000118976,1.0,1.0,1.0,False,1.0
42,42,calibration,1,B,2,1.0,1.0,0.8,0.8,right,right,0,0,5.0,8.0,3.0,right,M,0.0,300.0000000357395,1.0,1.0,1.0,False,0.0
43,43,calibration,1,A,1,1.0,0.0,0.7,0.8,right,left,0,1,1.0,9.0,8.0,right,Z,1.0,382.3000000476604,0.0,1.0,0.0,False,1.0
44,44,calibration,1,C,3,1.0,1.0,0.9,0.8,right,right,0,0,3.0,9.0,6.0,right,M,0.0,327.7000000476837,1.0,1.0,1.0,False,0.0
45,45,calibration,1,B,2,0.0,0.0,0.8,0.8,right,right,0,0,4.0,2.0,2.0,left,M,0.0,417.800000011921,1.0,1.0,0.0,False,0.0
46,46,facial_volatile,4,B,2,0.0,1.0,0.2,0.8,right,left,0,1,8.0,2.0,6.0,left,Z,1.0,1141.7000000476835,0.0,1.0,1.0,False,1.0
47,47,facial_volatile,4,C,3,0.0,1.0,0.3,0.8,right,left,0,1,7.0,4.0,3.0,left,Z,1.0,538.4000000118976,0.0,1.0,1.0,False,1.0
48,48,facial_volatile,4,A,1,1.0,1.0,0.1,0.8,left,left,1,1,9.0,3.0,6.0,left,Z,1.0,137.5,1.0,1.0,1.0,False,1.0
49,49,facial_volatile,4,B,2,1.0,1.0,0.2,0.8,left,left,1,1,4.0,3.0,1.0,left,Z,1.0,173.30000001192093,1.0,1.0,1.0,False,1.0
50,50,facial_volatile,4,A,1,0.0,1.0,0.1,0.8,left,right,1,0,7.0,9.0,2.0,right,M,0.0,373.50000001193257,0.0,1.0,1.0,False,0.0
51,51,facial_volatile,4,C,3,0.0,1.0,0.3,0.8,right,left,0,1,6.0,5.0,1.0,left,Z,1.0,33.59999999997672,0.0,1.0,1.0,False,1.0
52,52,facial_volatile,4,C,3,0.0,1.0,0.3,0.8,left,right,1,0,4.0,7.0,3.0,right,M,0.0,129.60000003577443,0.0,1.0,1.0,False,0.0
53,53,facial_volatile,4,B,2,0.0,1.0,0.2,0.8,left,right,1,0,1.0,6.0,5.0,right,M,0.0,143.5000000357395,0.0,1.0,1.0,False,0.0
54,54,facial_volatile,4,A,1,0.0,1.0,0.1,0.8,left,right,1,0,2.0,6.0,4.0,right,M,0.0,126.70000004768372,0.0,1.0,1.0,False,0.0
55,55,facial_volatile,4,C,3,0.0,1.0,0.3,0.8,right,left,0,1,9.0,4.0,5.0,left,Z,1.0,1234.4000000118976,0.0,1.0,1.0,False,1.0
56,56,facial_volatile,4,B,2,0.0,1.0,0.2,0.8,right,left,0,1,9.0,7.0,2.0,left,Z,1.0,400.0999999999767,0.0,1.0,1.0,False,1.0
57,57,facial_volatile,4,A,1,0.0,1.0,0.1,0.8,right,left,0,1,3.0,2.0,1.0,left,Z,1.0,33.0,0.0,1.0,1.0,False,1.0
58,58,facial_volatile,4,A,1,1.0,1.0,0.1,0.8,left,left,1,1,8.0,4.0,4.0,left,Z,1.0,1048.8000000476604,1.0,1.0,1.0,False,1.0
59,59,facial_volatile,4,B,2,0.0,1.0,0.2,0.8,left,right,1,0,8.0,9.0,1.0,right,M,0.0,1165.6000000357744,0.0,1.0,1.0,False,0.0
60,60,facial_volatile,4,C,3,0.0,1.0,0.3,0.8,right,left,0,1,7.0,5.0,2.0,left,Z,1.0,233.0999999999185,0.0,1.0,1.0,False,1.0
61,61,facial_volatile,4,B,2,1.0,1.0,0.8,0.8,left,left,1,1,10.0,5.0,5.0,left,Z,1.0,194.30000003578607,1.0,1.0,1.0,False,1.0
62,62,facial_volatile,4,A,1,1.0,1.0,0.7,0.8,left,left,1,1,10.0,5.0,5.0,left,Z,1.0,33.59999999997672,1.0,1.0,1.0,False,1.0
63,63,facial_volatile,4,C,3,1.0,1.0,0.9,0.8,left,left,1,1,6.0,5.0,1.0,left,Z,1.0,33.70000000001164,1.0,1.0,1.0,False,1.0
64,64,facial_volatile,4,A,1,1.0,1.0,0.7,0.8,left,left,1,1,10.0,3.0,7.0,left,Z,1.0,970.3000000238536,1.0,1.0,1.0,False,1.0
65,65,facial_volatile,4,C,3,1.0,0.0,0.9,0.8,right,left,0,1,2.0,4.0,2.0,right,Z,1.0,230.59999999997672,0.0,1.0,0.0,False,1.0
66,66,facial_volatile,4,B,2,0.0,1.0,0.8,0.8,right,left,0,1,6.0,3.0,3.0,left,Z,1.0,595.9000000238302,0.0,1.0,1.0,False,1.0
67,67,facial_volatile,4,A,1,1.0,1.0,0.7,0.8,right,right,0,0,6.0,10.0,4.0,right,M,0.0,900.2000000000698,1.0,1.0,1.0,False,0.0
68,68,facial_volatile,4,C,3,1.0,1.0,0.9,0.8,left,left,1,1,4.0,3.0,1.0,left,Z,1.0,416.00000002386514,1.0,1.0,1.0,False,1.0
69,69,facial_volatile,4,B,2,1.0,1.0,0.8,0.8,right,right,0,0,3.0,10.0,7.0,right,M,0.0,55.500000047672074,1.0,1.0,1.0,False,0.0
70,70,facial_volatile,4,C,3,1.0,0.0,0.9,0.8,left,right,1,0,7.0,4.0,3.0,left,M,0.0,372.5,0.0,1.0,0.0,False,0.0
71,71,facial_volatile,4,A,1,0.0,1.0,0.7,0.8,right,left,0,1,6.0,1.0,5.0,left,Z,1.0,615.5000000119326,0.0,1.0,1.0,False,1.0
72,72,facial_volatile,4,B,2,1.0,1.0,0.8,0.8,right,right,0,0,1.0,3.0,2.0,right,M,0.0,408.2000000476837,1.0,1.0,1.0,False,0.0
73,73,facial_volatile,4,B,2,0.0,1.0,0.8,0.8,left,right,1,0,5.0,7.0,2.0,right,M,0.0,165.40000001189765,0.0,1.0,1.0,False,0.0
74,74,facial_volatile,4,A,1,1.0,1.0,0.7,0.8,left,left,1,1,3.0,2.0,1.0,left,Z,1.0,240.20000000001164,1.0,1.0,1.0,False,1.0
75,75,facial_volatile,4,C,3,1.0,1.0,0.9,0.8,left,left,1,1,8.0,4.0,4.0,left,Z,1.0,341.7000000476837,1.0,1.0,1.0,False,1.0
76,76,facial_volatile,4,A,1,0.0,1.0,0.1,0.8,left,right,1,0,3.0,9.0,6.0,right,M,0.0,524.3000000238535,0.0,1.0,1.0,False,0.0
77,77,facial_volatile,4,C,3,1.0,1.0,0.3,0.8,right,right,0,0,5.0,9.0,4.0,right,M,0.0,294.1000000119093,1.0,1.0,1.0,False,0.0
78,78,facial_volatile,4,B,2,0.0,1.0,0.2,0.8,right,left,0,1,9.0,5.0,4.0,left,Z,1.0,443.9000000238302,0.0,1.0,1.0,False,1.0
79,79,facial_volatile,4,A,1,0.0,1.0,0.1,0.8,right,left,0,1,5.0,3.0,2.0,left,Z,1.0,498.50000002386514,0.0,1.0,1.0,False,1.0
80,80,facial_volatile,4,B,2,1.0,1.0,0.2,0.8,right,right,0,0,3.0,5.0,2.0,right,M,0.0,183.40000001189765,1.0,1.0,1.0,False,0.0
81,81,facial_volatile,4,C,3,0.0,1.0,0.3,0.8,right,left,0,1,10.0,4.0,6.0,left,Z,1.0,541.100000047707,0.0,1.0,1.0,False,1.0
82,82,facial_volatile,4,C,3,0.0,1.0,0.3,0.8,left,right,1,0,2.0,6.0,4.0,right,M,0.0,490.8000000237953,0.0,1.0,1.0,False,0.0
83,83,facial_volatile,4,A,1,0.0,0.0,0.1,0.8,left,left,1,1,2.0,4.0,2.0,right,Z,1.0,278.80000004766043,1.0,1.0,0.0,False,1.0
84,84,facial_volatile,4,B,2,0.0,1.0,0.2,0.8,right,left,0,1,7.0,5.0,2.0,left,Z,1.0,533.1000000000931,0.0,1.0,1.0,False,1.0
85,85,facial_volatile,4,C,3,1.0,1.0,0.3,0.8,right,right,0,0,4.0,6.0,2.0,right,M,0.0,33.199999999953434,1.0,1.0,1.0,False,0.0
86,86,facial_volatile,4,B,2,0.0,1.0,0.2,0.8,left,right,1,0,2.0,9.0,7.0,right,M,0.0,251.60000002384183,0.0,1.0,1.0,False,0.0
87,87,facial_volatile,4,A,1,0.0,0.0,0.1,0.8,left,left,1,1,4.0,8.0,4.0,right,Z,1.0,333.4000000000233,1.0,1.0,0.0,False,1.0
88,88,facial_volatile,4,C,3,0.0,1.0,0.3,0.8,left,right,1,0,3.0,7.0,4.0,right,M,0.0,117.50000001187436,0.0,1.0,1.0,False,0.0
89,89,facial_volatile,4,B,2,1.0,1.0,0.2,0.8,right,right,0,0,8.0,10.0,2.0,right,M,0.0,208.30000003578607,1.0,1.0,1.0,False,0.0
90,90,facial_volatile,4,A,1,0.0,1.0,0.1,0.8,right,left,0,1,7.0,6.0,1.0,left,Z,1.0,390.9000000476371,0.0,1.0,1.0,False,1.0
91,91,overlap,3,A,1,0.0,0.0,0.7,0.2,left,left,1,1,1.0,8.0,7.0,right,Z,1.0,161.00000004773028,1.0,1.0,0.0,False,1.0
92,92,overlap,3,C,3,1.0,0.0,0.9,0.2,left,right,1,0,7.0,2.0,5.0,left,M,0.0,275.100000047707,0.0,1.0,0.0,False,0.0
93,93,overlap,3,B,2,1.0,0.0,0.8,0.2,left,right,1,0,7.0,2.0,5.0,left,Z,1.0,28.80000001192093,1.0,0.0,1.0,False,1.0
94,94,overlap,3,B,2,1.0,0.0,0.8,0.2,left,right,1,0,10.0,8.0,2.0,left,Z,1.0,32.90000000002328,1.0,0.0,1.0,False,1.0
95,95,overlap,3,C,3,1.0,0.0,0.9,0.2,left,right,1,0,8.0,1.0,7.0,left,Z,1.0,72.69999999995343,1.0,0.0,1.0,False,1.0
96,96,overlap,3,A,1,0.0,0.0,0.7,0.2,right,right,0,0,3.0,2.0,1.0,left,Z,1.0,33.0,0.0,0.0,1.0,False,1.0
97,97,overlap,3,B,2,1.0,0.0,0.8,0.2,right,left,0,1,3.0,5.0,2.0,right,M,0.0,938.800000035786,1.0,0.0,1.0,False,0.0
98,98,overlap,3,C,3,1.0,0.0,0.9,0.2,left,right,1,0,7.0,6.0,1.0,left,Z,1.0,1336.4000000238884,1.0,0.0,1.0,False,1.0
99,99,overlap,3,A,1,1.0,1.0,0.7,0.2,right,right,0,0,6.0,9.0,3.0,right,Z,1.0,936.3000000119208,0.0,0.0,0.0,False,1.0
100,100,overlap,3,B,2,0.0,0.0,0.8,0.2,right,right,0,0,7.0,4.0,3.0,left,Z,1.0,631.3000000237953,0.0,0.0,1.0,False,1.0
101,101,overlap,3,C,3,1.0,1.0,0.9,0.2,right,right,0,0,2.0,9.0,7.0,right,Z,1.0,273.80000000004657,0.0,0.0,0.0,False,1.0
102,102,overlap,3,A,1,0.0,1.0,0.7,0.2,right,left,0,1,7.0,3.0,4.0,left,Z,1.0,162.80000004766043,0.0,1.0,1.0,False,1.0
103,103,overlap,3,B,2,1.0,1.0,0.8,0.2,right,right,0,0,2.0,3.0,1.0,right,M,0.0,128.2000000119442,1.0,1.0,1.0,False,0.0
104,104,overlap,3,A,1,0.0,1.0,0.7,0.2,right,left,0,1,8.0,5.0,3.0,left,M,0.0,1376.7000000358094,1.0,0.0,0.0,False,0.0
105,105,overlap,3,C,3,0.0,0.0,0.9,0.2,left,left,1,1,7.0,10.0,3.0,right,Z,1.0,103.6000000119675,1.0,1.0,0.0,False,1.0
106,106,verbal_volatile,2,C,3,0.0,1.0,0.3,0.2,right,left,0,1,7.0,4.0,3.0,left,Z,1.0,406.5000000477303,0.0,1.0,1.0,False,1.0
107,107,verbal_volatile,2,B,2,0.0,0.0,0.2,0.2,right,right,0,0,9.0,4.0,5.0,left,M,0.0,251.6000000119675,1.0,1.0,0.0,False,0.0
108,108,verbal_volatile,2,A,1,0.0,0.0,0.1,0.2,left,left,1,1,4.0,8.0,4.0,right,Z,1.0,61.40000004763715,1.0,1.0,0.0,False,1.0
109,109,verbal_volatile,2,B,2,1.0,0.0,0.2,0.2,right,left,0,1,6.0,7.0,1.0,right,M,0.0,247.90000004763715,1.0,0.0,1.0,False,0.0
110,110,verbal_volatile,2,A,1,0.0,0.0,0.1,0.2,right,right,0,0,9.0,2.0,7.0,left,Z,1.0,1256.4000000238884,0.0,0.0,1.0,False,1.0
111,111,verbal_volatile,2,C,3,0.0,0.0,0.3,0.2,right,right,0,0,6.0,3.0,3.0,left,Z,1.0,79.5,0.0,0.0,1.0,False,1.0
112,112,verbal_volatile,2,B,2,0.0,0.0,0.2,0.2,left,left,1,1,7.0,10.0,3.0,right,M,0.0,942.3000000237952,0.0,0.0,1.0,False,0.0
113,113,verbal_volatile,2,A,1,0.0,0.0,0.1,0.2,left,left,1,1,7.0,9.0,2.0,right,M,0.0,259.5000000357395,0.0,0.0,1.0,False,0.0
114,114,verbal_volatile,2,C,3,0.0,0.0,0.3,0.2,right,right,0,0,4.0,3.0,1.0,left,Z,1.0,1455.0000000477305,0.0,0.0,1.0,False,1.0
115,115,verbal_volatile,2,B,2,0.0,0.0,0.2,0.2,left,left,1,1,1.0,2.0,1.0,right,M,0.0,900.6000000000931,0.0,0.0,1.0,False,0.0
116,116,verbal_volatile,2,C,3,0.0,1.0,0.3,0.2,right,left,0,1,10.0,6.0,4.0,left,M,0.0,363.600000047707,1.0,0.0,0.0,False,0.0
117,117,verbal_volatile,2,A,1,0.0,0.0,0.1,0.2,right,right,0,0,7.0,5.0,2.0,left,Z,1.0,646.7000000476837,0.0,0.0,1.0,False,1.0
118,118,verbal_volatile,2,B,2,0.0,0.0,0.2,0.2,right,right,0,0,8.0,6.0,2.0,left,Z,1.0,116.30000000004657,0.0,0.0,1.0,False,1.0
119,119,verbal_volatile,2,A,1,0.0,0.0,0.1,0.2,left,left,1,1,7.0,10.0,3.0,right,M,0.0,159.7000000119442,0.0,0.0,1.0,False,0.0
120,120,verbal_volatile,2,C,3,0.0,1.0,0.3,0.2,right,left,0,1,8.0,6.0,2.0,left,M,0.0,305.7000000238186,1.0,0.0,0.0,False,0.0
121,121,verbal_volatile,2,C,3,1.0,0.0,0.3,0.8,left,right,1,0,2.0,1.0,1.0,left,Z,1.0,185.600000047707,1.0,0.0,1.0,False,1.0
122,122,verbal_volatile,2,A,1,0.0,1.0,0.1,0.8,left,right,1,0,2.0,7.0,5.0,right,Z,1.0,776.6000000119675,1.0,0.0,0.0,False,1.0
123,123,verbal_volatile,2,B,2,1.0,1.0,0.2,0.8,right,right,0,0,5.0,9.0,4.0,right,M,0.0,147.1000000119675,1.0,1.0,1.0,False,0.0
124,124,verbal_volatile,2,B,2,0.0,0.0,0.2,0.8,left,left,1,1,1.0,6.0,5.0,right,Z,1.0,33.59999999997672,1.0,1.0,0.0,False,1.0
125,125,verbal_volatile,2,C,3,0.0,1.0,0.3,0.8,right,left,0,1,9.0,5.0,4.0,left,Z,1.0,207.10000003571625,0.0,1.0,1.0,False,1.0
126,126,verbal_volatile,2,A,1,0.0,0.0,0.1,0.8,right,right,0,0,9.0,6.0,3.0,left,M,0.0,557.8000000000466,1.0,1.0,0.0,False,0.0
127,127,verbal_volatile,2,C,3,0.0,1.0,0.3,0.8,left,right,1,0,1.0,3.0,2.0,right,M,0.0,136.40000002388842,0.0,1.0,1.0,False,0.0
128,128,verbal_volatile,2,A,1,0.0,1.0,0.1,0.8,right,left,0,1,9.0,1.0,8.0,left,Z,1.0,75.80000000004657,0.0,1.0,1.0,False,1.0
129,129,verbal_volatile,2,B,2,0.0,0.0,0.2,0.8,left,left,1,1,3.0,10.0,7.0,right,Z,1.0,91.30000002379528,1.0,1.0,0.0,False,1.0
130,130,verbal_volatile,2,B,2,0.0,1.0,0.2,0.8,left,right,1,0,3.0,10.0,7.0,right,M,0.0,180.80000004766043,0.0,1.0,1.0,False,0.0
131,131,verbal_volatile,2,A,1,0.0,1.0,0.1,0.8,right,left,0,1,8.0,1.0,7.0,left,Z,1.0,29.099999999976717,0.0,1.0,1.0,False,1.0
132,132,verbal_volatile,2,C,3,0.0,1.0,0.3,0.8,left,right,1,0,5.0,7.0,2.0,right,M,0.0,96.100000047707,0.0,1.0,1.0,False,0.0
133,133,verbal_volatile,2,C,3,0.0,1.0,0.3,0.8,right,left,0,1,6.0,4.0,2.0,left,Z,1.0,180.5000000357395,0.0,1.0,1.0,False,1.0
134,134,verbal_volatile,2,A,1,1.0,1.0,0.1,0.8,left,left,1,1,3.0,2.0,1.0,left,Z,1.0,254.00000001187436,1.0,1.0,1.0,False,1.0
135,135,verbal_volatile,2,B,2,0.0,1.0,0.2,0.8,left,right,1,0,2.0,8.0,6.0,right,M,0.0,107.9000000357628,0.0,1.0,1.0,False,0.0
136,136,verbal_volatile,2,A,1,0.0,1.0,0.1,0.8,left,right,1,0,2.0,3.0,1.0,right,M,0.0,354.10000002384186,0.0,1.0,1.0,False,0.0
137,137,verbal_volatile,2,B,2,1.0,1.0,0.2,0.8,left,left,1,1,10.0,5.0,5.0,left,Z,1.0,1479.4000000000233,1.0,1.0,1.0,False,1.0
138,138,verbal_volatile,2,C,3,1.0,1.0,0.3,0.8,left,left,1,1,6.0,3.0,3.0,left,Z,1.0,387.60000002384186,1.0,1.0,1.0,False,1.0
139,139,verbal_volatile,2,B,2,1.0,1.0,0.2,0.8,left,left,1,1,8.0,4.0,4.0,left,Z,1.0,33.09999999997672,1.0,1.0,1.0,False,1.0
140,140,verbal_volatile,2,A,1,0.0,1.0,0.1,0.8,left,right,1,0,2.0,4.0,2.0,right,M,0.0,329.90000001189765,0.0,1.0,1.0,False,0.0
141,141,verbal_volatile,2,C,3,0.0,1.0,0.3,0.8,left,right,1,0,6.0,10.0,4.0,right,M,0.0,32.000000035739504,0.0,1.0,1.0,False,0.0
142,142,verbal_volatile,2,A,1,0.0,1.0,0.1,0.8,right,left,0,1,6.0,1.0,5.0,left,Z,1.0,247.40000000002328,0.0,1.0,1.0,False,1.0
143,143,verbal_volatile,2,B,2,0.0,1.0,0.2,0.8,left,right,1,0,6.0,7.0,1.0,right,M,0.0,406.30000000004657,0.0,1.0,1.0,False,0.0
144,144,verbal_volatile,2,C,3,0.0,1.0,0.3,0.8,left,right,1,0,2.0,8.0,6.0,right,M,0.0,85.50000002386514,0.0,1.0,1.0,False,0.0
145,145,verbal_volatile,2,A,1,0.0,1.0,0.1,0.8,right,left,0,1,9.0,7.0,2.0,left,Z,1.0,614.8000000357861,0.0,1.0,1.0,False,1.0
146,146,verbal_volatile,2,C,3,0.0,1.0,0.3,0.8,left,right,1,0,7.0,8.0,1.0,right,M,0.0,732.6999999999534,0.0,1.0,1.0,False,0.0
147,147,verbal_volatile,2,B,2,0.0,0.0,0.2,0.8,left,left,1,1,3.0,9.0,6.0,right,Z,1.0,293.00000002386514,1.0,1.0,0.0,False,1.0
148,148,verbal_volatile,2,C,3,0.0,1.0,0.3,0.8,left,right,1,0,3.0,6.0,3.0,right,M,0.0,287.40000001189765,0.0,1.0,1.0,False,0.0
149,149,verbal_volatile,2,A,1,0.0,1.0,0.1,0.8,right,left,0,1,6.0,1.0,5.0,left,Z,1.0,94.70000002381856,0.0,1.0,1.0,False,1.0
150,150,verbal_volatile,2,B,2,0.0,1.0,0.2,0.8,left,right,1,0,2.0,10.0,8.0,right,M,0.0,107.59999999997672,0.0,1.0,1.0,False,0.0
151,151,verbal_volatile,2,A,1,0.0,0.0,0.1,0.2,left,left,1,1,6.0,7.0,1.0,right,Z,1.0,90.30000002379528,1.0,1.0,0.0,False,1.0
152,152,verbal_volatile,2,C,3,0.0,0.0,0.3,0.2,right,right,0,0,7.0,6.0,1.0,left,M,0.0,58.50000001187436,1.0,1.0,0.0,False,0.0
153,153,verbal_volatile,2,B,2,1.0,0.0,0.2,0.2,right,left,0,1,6.0,8.0,2.0,right,M,0.0,33.20000000006985,1.0,0.0,1.0,False,0.0
154,154,verbal_volatile,2,A,1,0.0,0.0,0.1,0.2,right,right,0,0,7.0,1.0,6.0,left,Z,1.0,93.70000003580935,0.0,0.0,1.0,False,1.0
155,155,verbal_volatile,2,C,3,1.0,0.0,0.3,0.2,right,left,0,1,8.0,10.0,2.0,right,M,0.0,469.8000000476604,1.0,0.0,1.0,False,0.0
156,156,verbal_volatile,2,B,2,0.0,0.0,0.2,0.2,left,left,1,1,1.0,8.0,7.0,right,M,0.0,400.0000000357395,0.0,0.0,1.0,False,0.0
157,157,verbal_volatile,2,B,2,0.0,0.0,0.2,0.2,right,right,0,0,7.0,6.0,1.0,left,Z,1.0,33.300000000046566,0.0,0.0,1.0,False,1.0
